date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 31,home,Lurleen B. Wallace,L,11-5,11,5,6.0,win,,,,,,,,,,,,,,2019,2018-19,div1,Lawson State,lawsonstatecommunitycollege,cliftonorr9tai,Clifton Orr
Jan 31,home,Lurleen B. Wallace,L,2-1,2,1,1.0,win,,,,,,,,,,,,,,2019,2018-19,div1,Lawson State,lawsonstatecommunitycollege,cliftonorr9tai,Clifton Orr
Feb 2,home,Lurleen B. Wallace,W,11-2,11,2,9.0,win,,,,,,,,,,,,,,2019,2018-19,div1,Lawson State,lawsonstatecommunitycollege,cliftonorr9tai,Clifton Orr
Feb 2,home,Lurleen B. Wallace,L,7-6,7,6,1.0,win,,,,,,,,,,,,,,2019,2018-19,div1,Lawson State,lawsonstatecommunitycollege,cliftonorr9tai,Clifton Orr
Feb 7,home,Coastal Alabama - Monroeville,L,5-4,5,4,1.0,win,,,,,,,,,,,,,,2019,2018-19,div1,Lawson State,lawsonstatecommunitycollege,cliftonorr9tai,Clifton Orr
Feb 7,home,Coastal Alabama - Monroeville,W,5-0,5,0,5.0,win,,,,,,,,,,,,,,2019,2018-19,div1,Lawson State,lawsonstatecommunitycollege,cliftonorr9tai,Clifton Orr
Feb 9,home,Coastal Alabama - Monroeville,L,4-2,4,2,2.0,win,,,,,,,,,,,,,,2019,2018-19,div1,Lawson State,lawsonstatecommunitycollege,cliftonorr9tai,Clifton Orr
Feb 9,home,Coastal Alabama - Monroeville,W,8-1,8,1,7.0,win,,,,,,,,,,,,,,2019,2018-19,div1,Lawson State,lawsonstatecommunitycollege,cliftonorr9tai,Clifton Orr
Feb 15,home,Wallace-Selma,W,3-1,3,1,2.0,win,,,,,,,,,,,,,,2019,2018-19,div1,Lawson State,lawsonstatecommunitycollege,cliftonorr9tai,Clifton Orr
Feb 15,home,Wallace-Selma,W,10-0,10,0,10.0,win,,,,,,,,,,,,,,2019,2018-19,div1,Lawson State,lawsonstatecommunitycollege,cliftonorr9tai,Clifton Orr
Feb 23,home,Southwest Tennessee,W,6-1,6,1,5.0,win,,,,,,,,,,,,,,2019,2018-19,div1,Lawson State,lawsonstatecommunitycollege,cliftonorr9tai,Clifton Orr
Feb 24,home,Southwest Tennessee,W,5-1,5,1,4.0,win,,,,,,,,,,,,,,2019,2018-19,div1,Lawson State,lawsonstatecommunitycollege,cliftonorr9tai,Clifton Orr
Feb 24,home,Southwest Tennessee,L,7-3,7,3,4.0,win,,,,,,,,,,,,,,2019,2018-19,div1,Lawson State,lawsonstatecommunitycollege,cliftonorr9tai,Clifton Orr
Feb 26,home,Stillman JV,W,6-1,6,1,5.0,win,,,,,,,,,,,,,,2019,2018-19,div1,Lawson State,lawsonstatecommunitycollege,cliftonorr9tai,Clifton Orr
Feb 26,home,Stillman JV,W,16-5,16,5,11.0,win,,,,,,,,,,,,,,2019,2018-19,div1,Lawson State,lawsonstatecommunitycollege,cliftonorr9tai,Clifton Orr
Mar 1,home,Wallace-Selma,,,,,11.0,win,,,,,,,,,,,,,,2019,2018-19,div1,Lawson State,lawsonstatecommunitycollege,cliftonorr9tai,Clifton Orr
Mar 1,home,Wallace-Selma,,,,,11.0,win,,,,,,,,,,,,,,2019,2018-19,div1,Lawson State,lawsonstatecommunitycollege,cliftonorr9tai,Clifton Orr
Mar 2,home,Bishop State,,,,,11.0,win,,,,,,,,,,,,,,2019,2018-19,div1,Lawson State,lawsonstatecommunitycollege,cliftonorr9tai,Clifton Orr
Mar 2,home,Lincoln Trail,W,6-5,6,5,1.0,win,,,,,,,,,,,,,,2019,2018-19,div1,Lawson State,lawsonstatecommunitycollege,cliftonorr9tai,Clifton Orr
Mar 2,home,Bishop State,,,,,1.0,win,,,,,,,,,,,,,,2019,2018-19,div1,Lawson State,lawsonstatecommunitycollege,cliftonorr9tai,Clifton Orr
Mar 7,home,Bevill State,W,3-2,3,2,1.0,win,,,,,,,,,,,,,,2019,2018-19,div1,Lawson State,lawsonstatecommunitycollege,cliftonorr9tai,Clifton Orr
Mar 7,home,Bevill State,L,2-1,2,1,1.0,win,,,,,,,,,,,,,,2019,2018-19,div1,Lawson State,lawsonstatecommunitycollege,cliftonorr9tai,Clifton Orr
Mar 10,home,Bevill State,L,11-9,11,9,2.0,win,,,,,,,,,,,,,,2019,2018-19,div1,Lawson State,lawsonstatecommunitycollege,cliftonorr9tai,Clifton Orr
Mar 10,home,Bevill State,W,9-2,9,2,7.0,win,,,,,,,,,,,,,,2019,2018-19,div1,Lawson State,lawsonstatecommunitycollege,cliftonorr9tai,Clifton Orr
Mar 14,home,Wallace State,W,4-1,4,1,3.0,win,,,,,,,,,,,,,,2019,2018-19,div1,Lawson State,lawsonstatecommunitycollege,cliftonorr9tai,Clifton Orr
Mar 14,home,Wallace State,L,9-3,9,3,6.0,win,,,,,,,,,,,,,,2019,2018-19,div1,Lawson State,lawsonstatecommunitycollege,cliftonorr9tai,Clifton Orr
Mar 16,home,Wallace State,L,7-5,7,5,2.0,win,,,,,,,,,,,,,,2019,2018-19,div1,Lawson State,lawsonstatecommunitycollege,cliftonorr9tai,Clifton Orr
Mar 16,home,Wallace State,L,10-6,10,6,4.0,win,,,,,,,,,,,,,,2019,2018-19,div1,Lawson State,lawsonstatecommunitycollege,cliftonorr9tai,Clifton Orr
Mar 21,home,Chattahoochee Valley,L,6-0,6,0,6.0,win,,,,,,,,,,,,,,2019,2018-19,div1,Lawson State,lawsonstatecommunitycollege,cliftonorr9tai,Clifton Orr
Mar 23,home,Chattahoochee Valley,W,6-1,6,1,5.0,win,,,,,,,,,,,,,,2019,2018-19,div1,Lawson State,lawsonstatecommunitycollege,cliftonorr9tai,Clifton Orr
Mar 26,home,Motlow State,L,2-0,2,0,2.0,win,,,,,,,,,,,,,,2019,2018-19,div1,Lawson State,lawsonstatecommunitycollege,cliftonorr9tai,Clifton Orr
Mar 28,home,Shelton State,L,10-0,10,0,10.0,win,,,,,,,,,,,,,,2019,2018-19,div1,Lawson State,lawsonstatecommunitycollege,cliftonorr9tai,Clifton Orr
Mar 28,home,Shelton State,W,8-3,8,3,5.0,win,,,,,,,,,,,,,,2019,2018-19,div1,Lawson State,lawsonstatecommunitycollege,cliftonorr9tai,Clifton Orr
Mar 30,home,Shelton State,L,9-0,9,0,9.0,win,,,,,,,,,,,,,,2019,2018-19,div1,Lawson State,lawsonstatecommunitycollege,cliftonorr9tai,Clifton Orr
Mar 30,home,Shelton State,L,8-1,8,1,7.0,win,,,,,,,,,,,,,,2019,2018-19,div1,Lawson State,lawsonstatecommunitycollege,cliftonorr9tai,Clifton Orr
Apr 2,home,Motlow State,W,12-5,12,5,7.0,win,,,,,,,,,,,,,,2019,2018-19,div1,Lawson State,lawsonstatecommunitycollege,cliftonorr9tai,Clifton Orr
Apr 4,home,Snead State,L,7-0,7,0,7.0,win,,,,,,,,,,,,,,2019,2018-19,div1,Lawson State,lawsonstatecommunitycollege,cliftonorr9tai,Clifton Orr
Apr 4,home,Snead State,W,7-3,7,3,4.0,win,,,,,,,,,,,,,,2019,2018-19,div1,Lawson State,lawsonstatecommunitycollege,cliftonorr9tai,Clifton Orr
Apr 6,home,Snead State,L,8-7,8,7,1.0,win,,,,,,,,,,,,,,2019,2018-19,div1,Lawson State,lawsonstatecommunitycollege,cliftonorr9tai,Clifton Orr
Apr 6,home,Snead State,L,10-9,10,9,1.0,win,,,,,,,,,,,,,,2019,2018-19,div1,Lawson State,lawsonstatecommunitycollege,cliftonorr9tai,Clifton Orr
Apr 11,home,Central Alabama,W,5-3,5,3,2.0,win,,,,,,,,,,,,,,2019,2018-19,div1,Lawson State,lawsonstatecommunitycollege,cliftonorr9tai,Clifton Orr
Apr 11,home,Central Alabama,W,2-1,2,1,1.0,win,,,,,,,,,,,,,,2019,2018-19,div1,Lawson State,lawsonstatecommunitycollege,cliftonorr9tai,Clifton Orr
Apr 13,home,Central Alabama,W,11-0,11,0,11.0,win,,,,,,,,,,,,,,2019,2018-19,div1,Lawson State,lawsonstatecommunitycollege,cliftonorr9tai,Clifton Orr
Apr 13,home,Central Alabama,L,4-2,4,2,2.0,win,,,,,,,,,,,,,,2019,2018-19,div1,Lawson State,lawsonstatecommunitycollege,cliftonorr9tai,Clifton Orr
Apr 18,home,Calhoun,W,4-2,4,2,2.0,win,,,,,,,,,,,,,,2019,2018-19,div1,Lawson State,lawsonstatecommunitycollege,cliftonorr9tai,Clifton Orr
Apr 18,home,Calhoun,W,9-5,9,5,4.0,win,,,,,,,,,,,,,,2019,2018-19,div1,Lawson State,lawsonstatecommunitycollege,cliftonorr9tai,Clifton Orr
Apr 20,home,Calhoun,W,6-0,6,0,6.0,win,,,,,,,,,,,,,,2019,2018-19,div1,Lawson State,lawsonstatecommunitycollege,cliftonorr9tai,Clifton Orr
Apr 20,home,Calhoun,L,3-2,3,2,1.0,win,,,,,,,,,,,,,,2019,2018-19,div1,Lawson State,lawsonstatecommunitycollege,cliftonorr9tai,Clifton Orr
Apr 25,home,Marion Military,L,9-7,9,7,2.0,win,,,,,,,,,,,,,,2019,2018-19,div1,Lawson State,lawsonstatecommunitycollege,cliftonorr9tai,Clifton Orr
Apr 25,home,Marion Military,L,12-11,12,11,1.0,win,,,,,,,,,,,,,,2019,2018-19,div1,Lawson State,lawsonstatecommunitycollege,cliftonorr9tai,Clifton Orr
Apr 27,home,Marion Military,W,5-4,5,4,1.0,win,,,,,,,,,,,,,,2019,2018-19,div1,Lawson State,lawsonstatecommunitycollege,cliftonorr9tai,Clifton Orr
Apr 27,home,Marion Military,W,12-5,12,5,7.0,win,,,,,,,,,,,,,,2019,2018-19,div1,Lawson State,lawsonstatecommunitycollege,cliftonorr9tai,Clifton Orr
May 2,home,Southern Union State,W,8-5,8,5,3.0,win,,,,,,,,,,,,,,2019,2018-19,div1,Lawson State,lawsonstatecommunitycollege,cliftonorr9tai,Clifton Orr
May 2,home,Southern Union State,W,2-0,2,0,2.0,win,,,,,,,,,,,,,,2019,2018-19,div1,Lawson State,lawsonstatecommunitycollege,cliftonorr9tai,Clifton Orr
May 4,home,Southern Union State,L,5-4,5,4,1.0,win,,,,,,,,,,,,,,2019,2018-19,div1,Lawson State,lawsonstatecommunitycollege,cliftonorr9tai,Clifton Orr
May 4,home,Southern Union State,W,7-5,7,5,2.0,win,,,,,,,,,,,,,,2019,2018-19,div1,Lawson State,lawsonstatecommunitycollege,cliftonorr9tai,Clifton Orr
May 9,home,Coastal Alabama - Bay Minette,W,7-5,7,5,2.0,win,,,,,,,,,,,,,,2019,2018-19,div1,Lawson State,lawsonstatecommunitycollege,cliftonorr9tai,Clifton Orr
May 10,home,Shelton State,W,6-4,6,4,2.0,win,,,,,,,,,,,,,,2019,2018-19,div1,Lawson State,lawsonstatecommunitycollege,cliftonorr9tai,Clifton Orr
May 11,home,Snead State,W,14-5,14,5,9.0,win,,,,,,,,,,,,,,2019,2018-19,div1,Lawson State,lawsonstatecommunitycollege,cliftonorr9tai,Clifton Orr
May 13,home,Chattahoochee Valley,L,5-4,5,4,1.0,win,,,,,,,,,,,,,,2019,2018-19,div1,Lawson State,lawsonstatecommunitycollege,cliftonorr9tai,Clifton Orr
May 14,home,Lurleen B. Wallace,L,14-4,14,4,10.0,win,,,,,,,,,,,,,,2019,2018-19,div1,Lawson State,lawsonstatecommunitycollege,cliftonorr9tai,Clifton Orr
