date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 19  #,home,Southeastern University,,,,,1.0,win,,,,,,,,,,,,,,2019,2018-19,div1,St. Petersburg,stpetersburgcollege,caseykellervg1e,Casey Keller
Jan 25,home,Indian River State,L,4-3,4,3,1.0,win,20190125_7epo,0,0,0,0,4.1,1,1,1,2.08,1,5,,2019,2018-19,div1,St. Petersburg,stpetersburgcollege,caseykellervg1e,Casey Keller
Jan 26,home,Miami Dade,L,5-3,5,3,2.0,win,,,,,,,,,,,,,,2019,2018-19,div1,St. Petersburg,stpetersburgcollege,caseykellervg1e,Casey Keller
Jan 27,home,Miami Dade,,,,,2.0,win,,,,,,,,,,,,,,2019,2018-19,div1,St. Petersburg,stpetersburgcollege,caseykellervg1e,Casey Keller
Feb 1,home,Florida State Jacksonville,L,6-2,6,2,4.0,win,,,,,,,,,,,,,,2019,2018-19,div1,St. Petersburg,stpetersburgcollege,caseykellervg1e,Casey Keller
Feb 1,home,Florida State Jacksonville,W,10-4,10,4,6.0,win,20190201_14u2,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,div1,St. Petersburg,stpetersburgcollege,caseykellervg1e,Casey Keller
Feb 2,home,Florida State Jacksonville,L,7-6,7,6,1.0,win,,,,,,,,,,,,,,2019,2018-19,div1,St. Petersburg,stpetersburgcollege,caseykellervg1e,Casey Keller
Feb 3,home,Pasco-Hernando State,L,10-7,10,7,3.0,win,20190203_2lpy,1,0,1,0,4.1,5,2,1,2.08,3,1,1,2019,2018-19,div1,St. Petersburg,stpetersburgcollege,caseykellervg1e,Casey Keller
Feb 6,home,University of Tampa JV,L,5-3,5,3,2.0,win,20190206_x8uz,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,div1,St. Petersburg,stpetersburgcollege,caseykellervg1e,Casey Keller
Feb 8,home,Lake-Sumter State,W,13-6,13,6,7.0,win,20190208_cpz7,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,div1,St. Petersburg,stpetersburgcollege,caseykellervg1e,Casey Keller
Feb 9,home,Lake-Sumter State,L,6-5,6,5,1.0,win,20190209_hlb6,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,div1,St. Petersburg,stpetersburgcollege,caseykellervg1e,Casey Keller
Feb 10,home,Pasco-Hernando State,,,,,1.0,win,,,,,,,,,,,,,,2019,2018-19,div1,St. Petersburg,stpetersburgcollege,caseykellervg1e,Casey Keller
Feb 11,home,Central Florida,L,12-2,12,2,10.0,win,20190211_0o0p,0,0,0,0,1.0,3,3,3,27.00,,1,,2019,2018-19,div1,St. Petersburg,stpetersburgcollege,caseykellervg1e,Casey Keller
Feb 13,home,Santa Fe,,,,,10.0,win,,,,,,,,,,,,,,2019,2018-19,div1,St. Petersburg,stpetersburgcollege,caseykellervg1e,Casey Keller
Feb 15,home,Santa Fe,W,7-4,7,4,3.0,win,20190215_vyso,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,div1,St. Petersburg,stpetersburgcollege,caseykellervg1e,Casey Keller
Feb 17,home,Pasco-Hernando State,W,7-1,7,1,6.0,win,20190217_x38w,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,div1,St. Petersburg,stpetersburgcollege,caseykellervg1e,Casey Keller
Feb 18,home,Central Florida,L,6-5,6,5,1.0,win,20190218_b9al,0,0,0,0,5.0,4,3,2,3.60,,2,1,2019,2018-19,div1,St. Petersburg,stpetersburgcollege,caseykellervg1e,Casey Keller
Feb 20,home,Seminole State (FL),L,22-14,22,14,8.0,win,20190220_uwss,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,div1,St. Petersburg,stpetersburgcollege,caseykellervg1e,Casey Keller
Feb 22,home,Seminole State (FL),L,7-6,7,6,1.0,win,20190222_ikz2,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,div1,St. Petersburg,stpetersburgcollege,caseykellervg1e,Casey Keller
Feb 24,home,University of Tampa JV,W,16-5,16,5,11.0,win,20190224_lokt,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,div1,St. Petersburg,stpetersburgcollege,caseykellervg1e,Casey Keller
Feb 26,home,Pasco-Hernando State,,,,,11.0,win,,,,,,,,,,,,,,2019,2018-19,div1,St. Petersburg,stpetersburgcollege,caseykellervg1e,Casey Keller
Mar 1,home,Miami Dade,W,6-0,6,0,6.0,win,,,,,,,,,,,,,,2019,2018-19,div1,St. Petersburg,stpetersburgcollege,caseykellervg1e,Casey Keller
Mar 3,home,Kalamazoo Valley,W,10-0,10,0,10.0,win,20190303_i67p,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,div1,St. Petersburg,stpetersburgcollege,caseykellervg1e,Casey Keller
Mar 4,home,Polk State,L,4-3,4,3,1.0,win,20190304_1dmi,1,0,0,0,6.0,3,3,3,4.50,2,5,,2019,2018-19,div1,St. Petersburg,stpetersburgcollege,caseykellervg1e,Casey Keller
Mar 6,home,Polk State,W,7-6,7,6,1.0,win,20190306_une1,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,div1,St. Petersburg,stpetersburgcollege,caseykellervg1e,Casey Keller
Mar 8,home,Polk State,W,7-6,7,6,1.0,win,20190308_3x79,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,div1,St. Petersburg,stpetersburgcollege,caseykellervg1e,Casey Keller
Mar 9,home,Hillsborough,W,6-0,6,0,6.0,win,20190309_kfck,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,div1,St. Petersburg,stpetersburgcollege,caseykellervg1e,Casey Keller
Mar 11,home,Hillsborough,L,9-8,9,8,1.0,win,20190311_ka72,1,0,0,0,5.0,5,5,5,9.00,3,2,,2019,2018-19,div1,St. Petersburg,stpetersburgcollege,caseykellervg1e,Casey Keller
