date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 30,home,ASU Club,,,,,9.0,win,,,,,,,,,,,,,,2015,2014-15,div2,GateWay (AZ),gatewaycommunitycollegeaz,kevingonzalez7upc,Kevin Gonzalez
Jan 30,home,ASU Club,,,,,9.0,win,,,,,,,,,,,,,,2015,2014-15,div2,GateWay (AZ),gatewaycommunitycollegeaz,kevingonzalez7upc,Kevin Gonzalez
Feb 2,home,Glendale,W,11-5,11,5,6.0,win,20150202_5ruo,0,0,0,0,1.0,,,,0.00,3,2,,2015,2014-15,div2,GateWay (AZ),gatewaycommunitycollegeaz,kevingonzalez7upc,Kevin Gonzalez
Feb 4,home,ASU Club,W,13-7,13,7,6.0,win,,,,,,,,,,,,,,2015,2014-15,div2,GateWay (AZ),gatewaycommunitycollegeaz,kevingonzalez7upc,Kevin Gonzalez
Feb 5,home,ASU Club Team,W,13-2,13,2,11.0,win,,,,,,,,,,,,,,2015,2014-15,div2,GateWay (AZ),gatewaycommunitycollegeaz,kevingonzalez7upc,Kevin Gonzalez
Feb 6,home,Chandler-Gilbert,W,13-10,13,10,3.0,win,20150206_o21p,1,1,0,0,4.2,3,3,3,5.79,3,6,,2015,2014-15,div2,GateWay (AZ),gatewaycommunitycollegeaz,kevingonzalez7upc,Kevin Gonzalez
Feb 7,home,Chandler-Gilbert,W,2-0,2,0,2.0,win,,,,,,,,,,,,,,2015,2014-15,div2,GateWay (AZ),gatewaycommunitycollegeaz,kevingonzalez7upc,Kevin Gonzalez
Feb 10,home,Pima,W,4-2,4,2,2.0,win,,,,,,,,,,,,,,2015,2014-15,div2,GateWay (AZ),gatewaycommunitycollegeaz,kevingonzalez7upc,Kevin Gonzalez
Feb 10,home,Pima,L,4-1,4,1,3.0,win,,,,,,,,,,,,,,2015,2014-15,div2,GateWay (AZ),gatewaycommunitycollegeaz,kevingonzalez7upc,Kevin Gonzalez
Feb 13,home,Paradise Valley,L,6-5,6,5,1.0,win,,,,,,,,,,,,,,2015,2014-15,div2,GateWay (AZ),gatewaycommunitycollegeaz,kevingonzalez7upc,Kevin Gonzalez
Feb 14,home,Paradise Valley,L,8-3,8,3,5.0,win,20150214_8hzn,1,0,1,0,5.1,4,4,3,5.06,3,5,1,2015,2014-15,div2,GateWay (AZ),gatewaycommunitycollegeaz,kevingonzalez7upc,Kevin Gonzalez
Feb 17,home,Glendale,W,5-3,5,3,2.0,win,,,,,,,,,,,,,,2015,2014-15,div2,GateWay (AZ),gatewaycommunitycollegeaz,kevingonzalez7upc,Kevin Gonzalez
Feb 18,home,Glendale,L,4-2,4,2,2.0,win,,,,,,,,,,,,,,2015,2014-15,div2,GateWay (AZ),gatewaycommunitycollegeaz,kevingonzalez7upc,Kevin Gonzalez
Feb 20,home,Mesa,L,4-1,4,1,3.0,win,,,,,,,,,,,,,,2015,2014-15,div2,GateWay (AZ),gatewaycommunitycollegeaz,kevingonzalez7upc,Kevin Gonzalez
Feb 21,home,Mesa,L,7-6,7,6,1.0,win,20150221_2kr1,1,0,0,0,5.2,6,4,2,3.18,2,6,,2015,2014-15,div2,GateWay (AZ),gatewaycommunitycollegeaz,kevingonzalez7upc,Kevin Gonzalez
Feb 24,home,Scottsdale,L,8-5,8,5,3.0,win,,,,,,,,,,,,,,2015,2014-15,div2,GateWay (AZ),gatewaycommunitycollegeaz,kevingonzalez7upc,Kevin Gonzalez
