date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Apr 6,home,McHenry County,L,7-6,7,6,1,win,20230406_dzu0,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Highland (IL),highlandcommunitycollegeillinois,axelguerrerowcpl,Axel Guerrero
Apr 2,home,Kankakee,L,5-0,5,0,5,win,20230402_zz70,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Highland (IL),highlandcommunitycollegeillinois,axelguerrerowcpl,Axel Guerrero
Mar 29,home,Black Hawk-Moline,L,12-3,12,3,9,win,20230329_f2fx,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Highland (IL),highlandcommunitycollegeillinois,axelguerrerowcpl,Axel Guerrero
Mar 28,home,Black Hawk-Moline,W,8-3,8,3,5,win,20230328_2fgw,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Highland (IL),highlandcommunitycollegeillinois,axelguerrerowcpl,Axel Guerrero
Mar 22,home,Rockford University JV,W,8-4,8,4,4,win,20230322_7hbc,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Highland (IL),highlandcommunitycollegeillinois,axelguerrerowcpl,Axel Guerrero
Mar 19,home,Kankakee,L,14-2,14,2,12,win,20230319_so8r,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Highland (IL),highlandcommunitycollegeillinois,axelguerrerowcpl,Axel Guerrero
Mar 5,home,Spoon River,W,5-2,5,2,3,win,20230305_cc9j,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Highland (IL),highlandcommunitycollegeillinois,axelguerrerowcpl,Axel Guerrero
Mar 5,home,Spoon River,W,10-9,10,9,1,win,20230305_533i,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Highland (IL),highlandcommunitycollegeillinois,axelguerrerowcpl,Axel Guerrero
Mar 4,home,Spoon River,W,15-5,15,5,10,win,20230304_rypg,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Highland (IL),highlandcommunitycollegeillinois,axelguerrerowcpl,Axel Guerrero
Mar 4,home,Spoon River,L,9-2,9,2,7,win,20230304_fdn8,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Highland (IL),highlandcommunitycollegeillinois,axelguerrerowcpl,Axel Guerrero
Feb 26,home,Southeastern Illinois,L,12-2,12,2,10,win,20230226_o16d,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Highland (IL),highlandcommunitycollegeillinois,axelguerrerowcpl,Axel Guerrero
Feb 25,home,Southeastern Illinois,L,4-2,4,2,2,win,20230225_c5f8,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Highland (IL),highlandcommunitycollegeillinois,axelguerrerowcpl,Axel Guerrero
Feb 25,home,Southeastern Illinois,W,12-6,12,6,6,win,20230225_7xth,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Highland (IL),highlandcommunitycollegeillinois,axelguerrerowcpl,Axel Guerrero
Feb 19  #,home,USHP,W,10-9,10,9,1,win,20230219_29pu,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Highland (IL),highlandcommunitycollegeillinois,axelguerrerowcpl,Axel Guerrero
