date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Mar 6,home,ROBERT MORRIS COLLEGE,,,,,3.0,win,,,,,,,,,,,,,,2015,2014-15,div2,Heartland,heartlandcommunitycollege,aaroncooki1ot,Aaron Cook
Mar 7,home,Triton,,,,,3.0,win,,,,,,,,,,,,,,2015,2014-15,div2,Heartland,heartlandcommunitycollege,aaroncooki1ot,Aaron Cook
Mar 7,home,Triton,,,,,3.0,win,,,,,,,,,,,,,,2015,2014-15,div2,Heartland,heartlandcommunitycollege,aaroncooki1ot,Aaron Cook
Mar 10,home,St. Cloud Tech,W,8-7,8,7,1.0,win,20150310_gnvk,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div2,Heartland,heartlandcommunitycollege,aaroncooki1ot,Aaron Cook
Mar 10,home,St. Cloud Tech,L,5-1,5,1,4.0,win,20150310_ub2u,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div2,Heartland,heartlandcommunitycollege,aaroncooki1ot,Aaron Cook
Mar 11,home,Mott,W,8-3,8,3,5.0,win,20150311_7523,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div2,Heartland,heartlandcommunitycollege,aaroncooki1ot,Aaron Cook
Mar 12,home,RCSJ Gloucester,W,13-4,13,4,9.0,win,20150312_8d9g,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div2,Heartland,heartlandcommunitycollege,aaroncooki1ot,Aaron Cook
Mar 12,home,RCSJ Gloucester,W,4-3,4,3,1.0,win,20150312_qu2q,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div2,Heartland,heartlandcommunitycollege,aaroncooki1ot,Aaron Cook
Mar 13,home,Owens,L,6-3,6,3,3.0,win,20150313_9ddh,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div2,Heartland,heartlandcommunitycollege,aaroncooki1ot,Aaron Cook
Mar 14,home,Minnesota North College - Itasca,W,5-3,5,3,2.0,win,20150314_l71w,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div2,Heartland,heartlandcommunitycollege,aaroncooki1ot,Aaron Cook
Mar 18,home,Lake Land,W,7-5,7,5,2.0,win,20150318_3amm,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div2,Heartland,heartlandcommunitycollege,aaroncooki1ot,Aaron Cook
Mar 21,home,Spoon River,W,12-0,12,0,12.0,win,20150321_n3h6,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div2,Heartland,heartlandcommunitycollege,aaroncooki1ot,Aaron Cook
Mar 21,home,Spoon River,W,3-2,3,2,1.0,win,20150321_mlzb,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div2,Heartland,heartlandcommunitycollege,aaroncooki1ot,Aaron Cook
Mar 22,home,Spoon River,W,5-0,5,0,5.0,win,20150322_cvf5,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div2,Heartland,heartlandcommunitycollege,aaroncooki1ot,Aaron Cook
Mar 22,home,Spoon River,W,13-2,13,2,11.0,win,20150322_7l2p,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div2,Heartland,heartlandcommunitycollege,aaroncooki1ot,Aaron Cook
Mar 25,home,Augustana College,W,8-2,8,2,6.0,win,20150325_uplb,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div2,Heartland,heartlandcommunitycollege,aaroncooki1ot,Aaron Cook
Mar 25,home,Augustana College,W,3-1,3,1,2.0,win,,,,,,,,,,,,,,2015,2014-15,div2,Heartland,heartlandcommunitycollege,aaroncooki1ot,Aaron Cook
Mar 27,home,Lincoln Land,W,6-5,6,5,1.0,win,20150327_q05r,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div2,Heartland,heartlandcommunitycollege,aaroncooki1ot,Aaron Cook
Mar 27,home,Lincoln Land,W,8-2,8,2,6.0,win,20150327_besz,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div2,Heartland,heartlandcommunitycollege,aaroncooki1ot,Aaron Cook
Mar 28,home,Lincoln Land,W,13-0,13,0,13.0,win,20150328_3dd8,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div2,Heartland,heartlandcommunitycollege,aaroncooki1ot,Aaron Cook
Mar 28,home,Lincoln Land,L,10-2,10,2,8.0,win,20150328_a8h7,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div2,Heartland,heartlandcommunitycollege,aaroncooki1ot,Aaron Cook
Apr 1,home,Southeastern,L,11-10,11,10,1.0,win,,,,,,,,,,,,,,2015,2014-15,div2,Heartland,heartlandcommunitycollege,aaroncooki1ot,Aaron Cook
Apr 2,home,Grand Rapids,W,5-0,5,0,5.0,win,20150402_ml91,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div2,Heartland,heartlandcommunitycollege,aaroncooki1ot,Aaron Cook
Apr 2,home,Grand Rapids,W,18-5,18,5,13.0,win,20150402_1lst,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div2,Heartland,heartlandcommunitycollege,aaroncooki1ot,Aaron Cook
Apr 3,home,Illinois Central,W,17-8,17,8,9.0,win,20150403_4uzw,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div2,Heartland,heartlandcommunitycollege,aaroncooki1ot,Aaron Cook
