date,location,opponent,result,score,team_score,opp_score,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 1,home,vs. North Central Texas,L,10-0,10,10,,,,,,,,,,,,,2014,2013-14,div1,Western Texas,westerntexascollege,mattglasmann387p,Matt Glasmann
Feb 1,home,vs. North Central Texas,L,4-1,4,4,1,0,1,0,5.0,4,3,,0.00,1,2,,2014,2013-14,div1,Western Texas,westerntexascollege,mattglasmann387p,Matt Glasmann
Feb 8,home,Barton,W,2-1,2,2,,,,,,,,,,,,,2014,2013-14,div1,Western Texas,westerntexascollege,mattglasmann387p,Matt Glasmann
Feb 8,home,Barton,W,3-0,3,3,,,,,,,,,,,,,2014,2013-14,div1,Western Texas,westerntexascollege,mattglasmann387p,Matt Glasmann
Feb 9,home,Butler,W,10-4,10,10,,,,,,,,,,,,,2014,2013-14,div1,Western Texas,westerntexascollege,mattglasmann387p,Matt Glasmann
Feb 9,home,Butler,L,8-7,8,8,1,0,0,0,5.0,5,4,4,7.20,1,6,,2014,2013-14,div1,Western Texas,westerntexascollege,mattglasmann387p,Matt Glasmann
Feb 15,away,Cisco,L,6-1,6,6,,,,,,,,,,,,,2014,2013-14,div1,Western Texas,westerntexascollege,mattglasmann387p,Matt Glasmann
Feb 15,away,Cisco,L,2-0,2,2,,,,,,,,,,,,,2014,2013-14,div1,Western Texas,westerntexascollege,mattglasmann387p,Matt Glasmann
Feb 19,away,Ranger,W,2-1,2,2,0,0,0,0,7.0,3,1,,0.00,3,7,,2014,2013-14,div1,Western Texas,westerntexascollege,mattglasmann387p,Matt Glasmann
Feb 19,away,Ranger,L,9-7,9,9,,,,,,,,,,,,,2014,2013-14,div1,Western Texas,westerntexascollege,mattglasmann387p,Matt Glasmann
Feb 22,home,Ranger,L,6-3,6,6,,,,,,,,,,,,,2014,2013-14,div1,Western Texas,westerntexascollege,mattglasmann387p,Matt Glasmann
Feb 22,home,Ranger,L,8-1,8,8,,,,,,,,,,,,,2014,2013-14,div1,Western Texas,westerntexascollege,mattglasmann387p,Matt Glasmann
Feb 28,home,Odessa,W,2-0,2,2,,,,,,,,,,,,,2014,2013-14,div1,Western Texas,westerntexascollege,mattglasmann387p,Matt Glasmann
Feb 28,home,Odessa,L,15-13,15,15,,,,,,,,,,,,,2014,2013-14,div1,Western Texas,westerntexascollege,mattglasmann387p,Matt Glasmann
Mar 1,away,Odessa,L,14-4,14,14,1,0,1,0,3.0,9,8,6,18.00,4,1,,2014,2013-14,div1,Western Texas,westerntexascollege,mattglasmann387p,Matt Glasmann
Mar 1,away,Odessa,L,13-5,13,13,,,,,,,,,,,,,2014,2013-14,div1,Western Texas,westerntexascollege,mattglasmann387p,Matt Glasmann
Mar 6,home,Howard (TX),W,1-0,1,1,,,,,,,,,,,,,2014,2013-14,div1,Western Texas,westerntexascollege,mattglasmann387p,Matt Glasmann
Mar 6,home,Howard (TX),W,4-3,4,4,,,,,,,,,,,,,2014,2013-14,div1,Western Texas,westerntexascollege,mattglasmann387p,Matt Glasmann
Mar 7,away,Howard (TX),L,4-1,4,4,1,0,1,0,6.0,5,4,2,3.00,,5,1,2014,2013-14,div1,Western Texas,westerntexascollege,mattglasmann387p,Matt Glasmann
Mar 7,away,Howard (TX),L,13-12,13,13,,,,,,,,,,,,,2014,2013-14,div1,Western Texas,westerntexascollege,mattglasmann387p,Matt Glasmann
Mar 19,away,Midland,L,8-4,8,8,,,,,,,,,,,,,2014,2013-14,div1,Western Texas,westerntexascollege,mattglasmann387p,Matt Glasmann
Mar 21,away,Frank Phillips,L,7-3,7,7,,,,,,,,,,,,,2014,2013-14,div1,Western Texas,westerntexascollege,mattglasmann387p,Matt Glasmann
Mar 21,away,Frank Phillips,L,10-0,10,10,,,,,,,,,,,,,2014,2013-14,div1,Western Texas,westerntexascollege,mattglasmann387p,Matt Glasmann
Mar 22,away,Frank Phillips,L,13-0,13,13,1,0,1,0,2.1,11,9,9,34.71,,1,2,2014,2013-14,div1,Western Texas,westerntexascollege,mattglasmann387p,Matt Glasmann
Mar 22,away,Frank Phillips,L,10-2,10,10,,,,,,,,,,,,,2014,2013-14,div1,Western Texas,westerntexascollege,mattglasmann387p,Matt Glasmann
Mar 25,away,Odessa,W,9-8,9,9,,,,,,,,,,,,,2014,2013-14,div1,Western Texas,westerntexascollege,mattglasmann387p,Matt Glasmann
Mar 28,home,Clarendon,W,7-6,7,7,,,,,,,,,,,,,2014,2013-14,div1,Western Texas,westerntexascollege,mattglasmann387p,Matt Glasmann
Mar 28,home,Clarendon,W,7-3,7,7,,,,,,,,,,,,,2014,2013-14,div1,Western Texas,westerntexascollege,mattglasmann387p,Matt Glasmann
Mar 29,home,Clarendon,L,6-3,6,6,1,0,1,0,6.0,4,6,6,9.00,2,3,,2014,2013-14,div1,Western Texas,westerntexascollege,mattglasmann387p,Matt Glasmann
