date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Apr 8,home,Sauk Valley,W,4-3,4,3,1,win,20230408_7ybf,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Highland (IL),highlandcommunitycollegeillinois,adonisluzond1ac,Adonis Luzon
Apr 6,home,McHenry County,L,7-6,7,6,1,win,20230406_dzu0,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Highland (IL),highlandcommunitycollegeillinois,adonisluzond1ac,Adonis Luzon
Apr 6,home,McHenry County,L,12-3,12,3,9,win,20230406_5hgs,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Highland (IL),highlandcommunitycollegeillinois,adonisluzond1ac,Adonis Luzon
Apr 2,home,Kankakee,L,5-0,5,0,5,win,20230402_zz70,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Highland (IL),highlandcommunitycollegeillinois,adonisluzond1ac,Adonis Luzon
Apr 2,home,Kankakee,L,6-3,6,3,3,win,20230402_az0w,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Highland (IL),highlandcommunitycollegeillinois,adonisluzond1ac,Adonis Luzon
Mar 30,home,Madison,L,10-9,10,9,1,win,20230330_4udi,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Highland (IL),highlandcommunitycollegeillinois,adonisluzond1ac,Adonis Luzon
Mar 29,home,Black Hawk-Moline,L,5-3,5,3,2,win,20230329_z1lw,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Highland (IL),highlandcommunitycollegeillinois,adonisluzond1ac,Adonis Luzon
Mar 29,home,Black Hawk-Moline,L,12-3,12,3,9,win,20230329_f2fx,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Highland (IL),highlandcommunitycollegeillinois,adonisluzond1ac,Adonis Luzon
Mar 28,home,Black Hawk-Moline,W,8-3,8,3,5,win,20230328_2fgw,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Highland (IL),highlandcommunitycollegeillinois,adonisluzond1ac,Adonis Luzon
Mar 22,home,Rockford University JV,W,11-2,11,2,9,win,20230322_lzyk,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Highland (IL),highlandcommunitycollegeillinois,adonisluzond1ac,Adonis Luzon
Mar 5,home,Spoon River,W,10-9,10,9,1,win,20230305_533i,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Highland (IL),highlandcommunitycollegeillinois,adonisluzond1ac,Adonis Luzon
Mar 4,home,Spoon River,W,15-5,15,5,10,win,20230304_rypg,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Highland (IL),highlandcommunitycollegeillinois,adonisluzond1ac,Adonis Luzon
Mar 4,home,Spoon River,L,9-2,9,2,7,win,20230304_fdn8,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Highland (IL),highlandcommunitycollegeillinois,adonisluzond1ac,Adonis Luzon
Feb 25,home,Southeastern Illinois,L,4-2,4,2,2,win,20230225_c5f8,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Highland (IL),highlandcommunitycollegeillinois,adonisluzond1ac,Adonis Luzon
Feb 19  #,home,USHP,W,10-4,10,4,6,win,20230219_wamk,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Highland (IL),highlandcommunitycollegeillinois,adonisluzond1ac,Adonis Luzon
