date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Mar 13,home,Temple,L,8-0,8,0,8,win,20240313_8uqk,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Hill,hillcollege,dylandarnall64fz,Dylan Darnall
Mar 13,home,Temple,L,2-0,2,0,2,win,20240313_y89a,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Hill,hillcollege,dylandarnall64fz,Dylan Darnall
Mar 9,home,North Central Texas,L,5-4,5,4,1,win,20240309_b571,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Hill,hillcollege,dylandarnall64fz,Dylan Darnall
Mar 6,home,North Central Texas,W,8-0,8,0,8,win,20240306_mpdn,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Hill,hillcollege,dylandarnall64fz,Dylan Darnall
Mar 6,home,North Central Texas,W,8-7,8,7,1,win,20240306_sbty,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Hill,hillcollege,dylandarnall64fz,Dylan Darnall
Mar 4,home,Dallas College - Eastfield,W,8-7,8,7,1,win,20240304_6ve5,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Hill,hillcollege,dylandarnall64fz,Dylan Darnall
Feb 29,home,Mary Hardin-Baylor JV,W,10-6,10,6,4,win,20240229_tjxq,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Hill,hillcollege,dylandarnall64fz,Dylan Darnall
Feb 28,home,St.Edwards University JV,W,8-7,8,7,1,win,20240228_6uhn,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Hill,hillcollege,dylandarnall64fz,Dylan Darnall
Feb 28,home,St. Edwards University JV,W,9-8,9,8,1,win,20240228_may5,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Hill,hillcollege,dylandarnall64fz,Dylan Darnall
Feb 23,home,Alvin,L,11-1,11,1,10,win,20240223_4xwi,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Hill,hillcollege,dylandarnall64fz,Dylan Darnall
Feb 19,home,Concordia University JV,L,4-3,4,3,1,win,20240219_dnmx,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Hill,hillcollege,dylandarnall64fz,Dylan Darnall
Feb 12,home,SAGU JV,W,12-8,12,8,4,win,20240212_jhxo,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Hill,hillcollege,dylandarnall64fz,Dylan Darnall
Feb 12,home,SAGU JV,W,8-5,8,5,3,win,20240212_zrx1,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Hill,hillcollege,dylandarnall64fz,Dylan Darnall
Feb 9,home,Bossier Parish,L,8-7,8,7,1,win,20240209_c45m,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Hill,hillcollege,dylandarnall64fz,Dylan Darnall
Feb 9,home,Bossier Parish,L,8-5,8,5,3,win,20240209_wyyh,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Hill,hillcollege,dylandarnall64fz,Dylan Darnall
Feb 7,home,Schreiner JV,W,4-0,4,0,4,win,20240207_bcys,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Hill,hillcollege,dylandarnall64fz,Dylan Darnall
Feb 7,home,Schreiner JV,W,7-1,7,1,6,win,20240207_3c20,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Hill,hillcollege,dylandarnall64fz,Dylan Darnall
Feb 4,home,Western Texas,W,13-10,13,10,3,win,20240204_hjzt,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Hill,hillcollege,dylandarnall64fz,Dylan Darnall
Feb 3,home,Coastal Bend,L,7-2,7,2,5,win,20240203_04gq,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Hill,hillcollege,dylandarnall64fz,Dylan Darnall
Feb 3,home,Western Texas,L,6-4,6,4,2,win,20240203_53od,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Hill,hillcollege,dylandarnall64fz,Dylan Darnall
Jan 31,home,Dallas College - Cedar Valley,W,13-9,13,9,4,win,20240131_kd6r,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Hill,hillcollege,dylandarnall64fz,Dylan Darnall
