date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Mar 13,home,Meridian,W,7-5,7,5,2,win,20240313_3c6s,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div2,East Central (MS),eastcentralcommunitycollege,jaydenadcoxqmzq,Jayden Adcox
Mar 10,home,Coahoma,W,12-1,12,1,11,win,20240310_tc2m,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div2,East Central (MS),eastcentralcommunitycollege,jaydenadcoxqmzq,Jayden Adcox
Mar 10,home,Coahoma,W,12-6,12,6,6,win,20240310_vodu,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div2,East Central (MS),eastcentralcommunitycollege,jaydenadcoxqmzq,Jayden Adcox
Mar 7,home,Kankakee,W,6-0,6,0,6,win,20240307_k7je,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div2,East Central (MS),eastcentralcommunitycollege,jaydenadcoxqmzq,Jayden Adcox
Mar 6,home,Kankakee,W,4-2,4,2,2,win,20240306_ly6o,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div2,East Central (MS),eastcentralcommunitycollege,jaydenadcoxqmzq,Jayden Adcox
Mar 3,home,Lansing,W,10-6,10,6,4,win,20240303_pcd2,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div2,East Central (MS),eastcentralcommunitycollege,jaydenadcoxqmzq,Jayden Adcox
Mar 2,home,Southeastern,W,10-6,10,6,4,win,20240302_isn4,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div2,East Central (MS),eastcentralcommunitycollege,jaydenadcoxqmzq,Jayden Adcox
Feb 27,home,East Mississippi,W,10-8,10,8,2,win,20240227_vg3l,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div2,East Central (MS),eastcentralcommunitycollege,jaydenadcoxqmzq,Jayden Adcox
Feb 24,home,Jackson State,W,2-1,2,1,1,win,20240224_oqp9,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div2,East Central (MS),eastcentralcommunitycollege,jaydenadcoxqmzq,Jayden Adcox
Feb 24,home,Jackson State,W,9-7,9,7,2,win,20240224_kduw,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div2,East Central (MS),eastcentralcommunitycollege,jaydenadcoxqmzq,Jayden Adcox
Feb 23,home,Jackson State,W,14-4,14,4,10,win,20240223_g3yg,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div2,East Central (MS),eastcentralcommunitycollege,jaydenadcoxqmzq,Jayden Adcox
Feb 20,home,Jones,W,16-7,16,7,9,win,20240220_45m2,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div2,East Central (MS),eastcentralcommunitycollege,jaydenadcoxqmzq,Jayden Adcox
Feb 18,home,Kirkwood,W,10-0,10,0,10,win,20240218_zlkj,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div2,East Central (MS),eastcentralcommunitycollege,jaydenadcoxqmzq,Jayden Adcox
Feb 17,home,Kirkwood,W,12-4,12,4,8,win,20240217_dppg,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div2,East Central (MS),eastcentralcommunitycollege,jaydenadcoxqmzq,Jayden Adcox
Feb 17,home,Southeastern,W,8-0,8,0,8,win,20240217_cylq,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div2,East Central (MS),eastcentralcommunitycollege,jaydenadcoxqmzq,Jayden Adcox
Feb 13,home,Bevill State,W,13-4,13,4,9,win,20240213_4b3z,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div2,East Central (MS),eastcentralcommunitycollege,jaydenadcoxqmzq,Jayden Adcox
Feb 13,home,Bevill State,W,14-13,14,13,1,win,20240213_u7gb,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div2,East Central (MS),eastcentralcommunitycollege,jaydenadcoxqmzq,Jayden Adcox
Feb 9,home,St. Charles,W,8-3,8,3,5,win,20240209_04my,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div2,East Central (MS),eastcentralcommunitycollege,jaydenadcoxqmzq,Jayden Adcox
Feb 8,home,South Arkansas,W,10-4,10,4,6,win,20240208_emo9,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div2,East Central (MS),eastcentralcommunitycollege,jaydenadcoxqmzq,Jayden Adcox
Feb 3,home,Marion Military,W,9-4,9,4,5,win,20240203_w0pr,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div2,East Central (MS),eastcentralcommunitycollege,jaydenadcoxqmzq,Jayden Adcox
Feb 3,home,Marion Military,W,17-5,17,5,12,win,20240203_rxzn,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div2,East Central (MS),eastcentralcommunitycollege,jaydenadcoxqmzq,Jayden Adcox
Feb 2,home,Marion Military,W,7-0,7,0,7,win,20240202_3vc1,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div2,East Central (MS),eastcentralcommunitycollege,jaydenadcoxqmzq,Jayden Adcox
