date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 26,home,Walters State,L,12-5,12,5,7.0,win,,,,,,,,,,,,,,2018,2017-18,div1,USC Salkehatchie,uscsalkehatchie,treykinard03v7,Trey Kinard
Jan 27,home,Walters State,L,14-0,14,0,14.0,win,,,,,,,,,,,,,,2018,2017-18,div1,USC Salkehatchie,uscsalkehatchie,treykinard03v7,Trey Kinard
Jan 27,home,Walters State,L,9-0,9,0,9.0,win,20180127_p7z5,0,0,0,0,0.0,,,,0.00,,,,2018,2017-18,div1,USC Salkehatchie,uscsalkehatchie,treykinard03v7,Trey Kinard
Feb 2,home,East Georgia State,W,5-4,5,4,1.0,win,,,,,,,,,,,,,,2018,2017-18,div1,USC Salkehatchie,uscsalkehatchie,treykinard03v7,Trey Kinard
Feb 2,home,East Georgia State,W,3-1,3,1,2.0,win,,,,,,,,,,,,,,2018,2017-18,div1,USC Salkehatchie,uscsalkehatchie,treykinard03v7,Trey Kinard
Feb 6,home,East Georgia State,L,8-3,8,3,5.0,win,20180206_ubx4,0,0,0,0,2.0,2,1,1,4.50,0,1,0,2018,2017-18,div1,USC Salkehatchie,uscsalkehatchie,treykinard03v7,Trey Kinard
Feb 10,home,New River,W,10-0,10,0,10.0,win,20180210_lhvb,0,0,0,0,0.0,0,0,0,0.00,0,0,0,2018,2017-18,div1,USC Salkehatchie,uscsalkehatchie,treykinard03v7,Trey Kinard
Feb 10,home,New River,W,10-1,10,1,9.0,win,,,,,,,,,,,,,,2018,2017-18,div1,USC Salkehatchie,uscsalkehatchie,treykinard03v7,Trey Kinard
Feb 11,home,New River,W,8-1,8,1,7.0,win,20180211_68oe,0,0,0,0,0.0,0,0,0,0.00,0,0,0,2018,2017-18,div1,USC Salkehatchie,uscsalkehatchie,treykinard03v7,Trey Kinard
Feb 13,home,South Georgia State,L,7-2,7,2,5.0,win,,,,,,,,,,,,,,2018,2017-18,div1,USC Salkehatchie,uscsalkehatchie,treykinard03v7,Trey Kinard
Feb 13,home,South Georgia State,L,2-1,2,1,1.0,win,,,,,,,,,,,,,,2018,2017-18,div1,USC Salkehatchie,uscsalkehatchie,treykinard03v7,Trey Kinard
Feb 17,home,Abraham Baldwin,L,3-1,3,1,2.0,win,,,,,,,,,,,,,,2018,2017-18,div1,USC Salkehatchie,uscsalkehatchie,treykinard03v7,Trey Kinard
Feb 17,home,Abraham Baldwin,L,8-6,8,6,2.0,win,20180217_25h6,0,0,0,0,0.0,,,,0.00,,,,2018,2017-18,div1,USC Salkehatchie,uscsalkehatchie,treykinard03v7,Trey Kinard
Feb 18,home,Wake Tech,W,12-0,12,0,12.0,win,,,,,,,,,,,,,,2018,2017-18,div1,USC Salkehatchie,uscsalkehatchie,treykinard03v7,Trey Kinard
Feb 18,home,Wake Tech,W,9-5,9,5,4.0,win,,,,,,,,,,,,,,2018,2017-18,div1,USC Salkehatchie,uscsalkehatchie,treykinard03v7,Trey Kinard
Feb 21,home,Catawba Valley,L,5-2,5,2,3.0,win,,,,,,,,,,,,,,2018,2017-18,div1,USC Salkehatchie,uscsalkehatchie,treykinard03v7,Trey Kinard
Feb 21,home,Catawba Valley,W,5-0,5,0,5.0,win,,,,,,,,,,,,,,2018,2017-18,div1,USC Salkehatchie,uscsalkehatchie,treykinard03v7,Trey Kinard
Feb 27,home,South Georgia State,W,6-4,6,4,2.0,win,,,,,,,,,,,,,,2018,2017-18,div1,USC Salkehatchie,uscsalkehatchie,treykinard03v7,Trey Kinard
Feb 27,home,South Georgia State,L,6-3,6,3,3.0,win,,,,,,,,,,,,,,2018,2017-18,div1,USC Salkehatchie,uscsalkehatchie,treykinard03v7,Trey Kinard
Mar 3,home,Southern Union State,L,7-6,7,6,1.0,win,,,,,,,,,,,,,,2018,2017-18,div1,USC Salkehatchie,uscsalkehatchie,treykinard03v7,Trey Kinard
Mar 3,home,Spartanburg Methodist,L,4-3,4,3,1.0,win,,,,,,,,,,,,,,2018,2017-18,div1,USC Salkehatchie,uscsalkehatchie,treykinard03v7,Trey Kinard
Mar 4,home,Southern Union State,W,6-5,6,5,1.0,win,20180304_fr6a,0,0,0,0,0.0,,,,0.00,,,,2018,2017-18,div1,USC Salkehatchie,uscsalkehatchie,treykinard03v7,Trey Kinard
Mar 4,home,Spartanburg Methodist,W,6-3,6,3,3.0,win,,,,,,,,,,,,,,2018,2017-18,div1,USC Salkehatchie,uscsalkehatchie,treykinard03v7,Trey Kinard
Mar 10,home,USC Lancaster,W,10-4,10,4,6.0,win,,,,,,,,,,,,,,2018,2017-18,div1,USC Salkehatchie,uscsalkehatchie,treykinard03v7,Trey Kinard
Mar 10,home,USC Lancaster,W,6-5,6,5,1.0,win,,,,,,,,,,,,,,2018,2017-18,div1,USC Salkehatchie,uscsalkehatchie,treykinard03v7,Trey Kinard
Mar 11,home,USC Lancaster,W,11-9,11,9,2.0,win,,,,,,,,,,,,,,2018,2017-18,div1,USC Salkehatchie,uscsalkehatchie,treykinard03v7,Trey Kinard
Mar 11,home,USC Lancaster,W,7-3,7,3,4.0,win,,,,,,,,,,,,,,2018,2017-18,div1,USC Salkehatchie,uscsalkehatchie,treykinard03v7,Trey Kinard
Mar 17,home,Spartanburg Methodist,L,11-3,11,3,8.0,win,,,,,,,,,,,,,,2018,2017-18,div1,USC Salkehatchie,uscsalkehatchie,treykinard03v7,Trey Kinard
Mar 17,home,Spartanburg Methodist,L,7-3,7,3,4.0,win,,,,,,,,,,,,,,2018,2017-18,div1,USC Salkehatchie,uscsalkehatchie,treykinard03v7,Trey Kinard
Mar 18,home,Spartanburg Methodist,W,8-6,8,6,2.0,win,,,,,,,,,,,,,,2018,2017-18,div1,USC Salkehatchie,uscsalkehatchie,treykinard03v7,Trey Kinard
Mar 18,home,Spartanburg Methodist,L,3-1,3,1,2.0,win,,,,,,,,,,,,,,2018,2017-18,div1,USC Salkehatchie,uscsalkehatchie,treykinard03v7,Trey Kinard
Mar 20,home,Anderson University,W,17-12,17,12,5.0,win,,,,,,,,,,,,,,2018,2017-18,div1,USC Salkehatchie,uscsalkehatchie,treykinard03v7,Trey Kinard
Mar 20,home,Anderson University,L,17-16,17,16,1.0,win,20180320_voj3,1,0,0,0,1.0,6,7,4,36.00,0,0,0,2018,2017-18,div1,USC Salkehatchie,uscsalkehatchie,treykinard03v7,Trey Kinard
Mar 24,home,Louisburg,W,3-1,3,1,2.0,win,,,,,,,,,,,,,,2018,2017-18,div1,USC Salkehatchie,uscsalkehatchie,treykinard03v7,Trey Kinard
Mar 24,home,Louisburg,L,6-4,6,4,2.0,win,,,,,,,,,,,,,,2018,2017-18,div1,USC Salkehatchie,uscsalkehatchie,treykinard03v7,Trey Kinard
Mar 25,home,Louisburg,L,4-3,4,3,1.0,win,,,,,,,,,,,,,,2018,2017-18,div1,USC Salkehatchie,uscsalkehatchie,treykinard03v7,Trey Kinard
Mar 25,home,Louisburg,W,3-1,3,1,2.0,win,,,,,,,,,,,,,,2018,2017-18,div1,USC Salkehatchie,uscsalkehatchie,treykinard03v7,Trey Kinard
Mar 27,home,Brunswick,L,8-4,8,4,4.0,win,20180327_6cs0,0,0,0,0,0.0,0,0,0,0.00,0,0,0,2018,2017-18,div1,USC Salkehatchie,uscsalkehatchie,treykinard03v7,Trey Kinard
Apr 3,home,Brunswick,L,18-5,18,5,13.0,win,,,,,,,,,,,,,,2018,2017-18,div1,USC Salkehatchie,uscsalkehatchie,treykinard03v7,Trey Kinard
Apr 7,home,USC Sumter,L,2-1,2,1,1.0,win,,,,,,,,,,,,,,2018,2017-18,div1,USC Salkehatchie,uscsalkehatchie,treykinard03v7,Trey Kinard
Apr 7,home,USC Sumter,W,6-2,6,2,4.0,win,,,,,,,,,,,,,,2018,2017-18,div1,USC Salkehatchie,uscsalkehatchie,treykinard03v7,Trey Kinard
