date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 25,home,State College of Florida,L,10-7,10,7,3.0,win,20190125_q59z,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,div1,Gulf Coast State,gulfcoaststatecollege,brycenbraswelld4dv,Brycen Braswell
Jan 26,home,State College of Florida,L,6-1,6,1,5.0,win,,,,,,,,,,,,,,2019,2018-19,div1,Gulf Coast State,gulfcoaststatecollege,brycenbraswelld4dv,Brycen Braswell
Jan 31,home,St. Johns River State,L,10-0,10,0,10.0,win,20190131_wojy,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,div1,Gulf Coast State,gulfcoaststatecollege,brycenbraswelld4dv,Brycen Braswell
Feb 1,home,Chattahoochee Valley,W,2-1,2,1,1.0,win,20190201_bkml,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,div1,Gulf Coast State,gulfcoaststatecollege,brycenbraswelld4dv,Brycen Braswell
Feb 2,home,Gordon State,L,3-2,3,2,1.0,win,20190202_iusx,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,div1,Gulf Coast State,gulfcoaststatecollege,brycenbraswelld4dv,Brycen Braswell
Feb 3,home,Andrew,W,4-2,4,2,2.0,win,20190203_fc83,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,div1,Gulf Coast State,gulfcoaststatecollege,brycenbraswelld4dv,Brycen Braswell
Feb 8,home,Broward,W,6-0,6,0,6.0,win,20190208_sivk,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,div1,Gulf Coast State,gulfcoaststatecollege,brycenbraswelld4dv,Brycen Braswell
Feb 9,home,Florence-Darlington Tech,W,7-2,7,2,5.0,win,20190209_6iyx,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,div1,Gulf Coast State,gulfcoaststatecollege,brycenbraswelld4dv,Brycen Braswell
Feb 10,home,Miami Dade,L,4-2,4,2,2.0,win,20190210_9k2c,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,div1,Gulf Coast State,gulfcoaststatecollege,brycenbraswelld4dv,Brycen Braswell
Feb 14,home,Shelton State,W,5-3,5,3,2.0,win,20190214_tg9t,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,div1,Gulf Coast State,gulfcoaststatecollege,brycenbraswelld4dv,Brycen Braswell
Feb 15,home,Shelton State,W,1-0,1,0,1.0,win,20190215_d7tk,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,div1,Gulf Coast State,gulfcoaststatecollege,brycenbraswelld4dv,Brycen Braswell
