date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 5,away,Lawson State,L,5-2,5,2,3.0,win,20160205_kyex,0,0,1,0,2.1,1,3,2,7.71,5,3,,2016,2015-16,div1,Lincoln Trail,lincolntrailcollege,austinbatka78wc,Austin Batka
Feb 6,away,Lawson State,W,6-5,6,5,1.0,win,,,,,,,,,,,,,,2016,2015-16,div1,Lincoln Trail,lincolntrailcollege,austinbatka78wc,Austin Batka
Feb 6,away,Lawson State,L,6-1,6,1,5.0,win,,,,,,,,,,,,,,2016,2015-16,div1,Lincoln Trail,lincolntrailcollege,austinbatka78wc,Austin Batka
Feb 12,home,vs. Dyersburg State,L,7-0,7,0,7.0,win,20160212_iys4,0,0,1,0,0.1,,2,2,54.00,4,,,2016,2015-16,div1,Lincoln Trail,lincolntrailcollege,austinbatka78wc,Austin Batka
Feb 12,home,Mississippi Delta,L,4-1,4,1,3.0,win,,,,,,,,,,,,,,2016,2015-16,div1,Lincoln Trail,lincolntrailcollege,austinbatka78wc,Austin Batka
Feb 13,away,Northwest Mississippi,L,8-7,8,7,1.0,win,,,,,,,,,,,,,,2016,2015-16,div1,Lincoln Trail,lincolntrailcollege,austinbatka78wc,Austin Batka
Feb 13,away,Northwest Mississippi,L,4-1,4,1,3.0,win,,,,,,,,,,,,,,2016,2015-16,div1,Lincoln Trail,lincolntrailcollege,austinbatka78wc,Austin Batka
Feb 19,home,vs. Alice Llyod JV,W,10-1,10,1,9.0,win,,,,,,,,,,,,,,2016,2015-16,div1,Lincoln Trail,lincolntrailcollege,austinbatka78wc,Austin Batka
Feb 19,home,vs. Volunteer State,L,8-5,8,5,3.0,win,20160219_8za9,0,0,0,0,2.0,1,0,0,0.00,1,2,0,2016,2015-16,div1,Lincoln Trail,lincolntrailcollege,austinbatka78wc,Austin Batka
Feb 20,home,vs. Volunteer State,W,6-5,6,5,1.0,win,,,,,,,,,,,,,,2016,2015-16,div1,Lincoln Trail,lincolntrailcollege,austinbatka78wc,Austin Batka
Feb 20,away,Georgia Highlands,L,3-0,3,0,3.0,win,,,,,,,,,,,,,,2016,2015-16,div1,Lincoln Trail,lincolntrailcollege,austinbatka78wc,Austin Batka
Feb 26,away,Copiah-Lincoln,L,10-9,10,9,1.0,win,20160226_mgfw,0,0,1,0,1.2,5,7,1,5.40,2,2,,2016,2015-16,div1,Lincoln Trail,lincolntrailcollege,austinbatka78wc,Austin Batka
Feb 26,away,Copiah-Lincoln,W,9-6,9,6,3.0,win,,,,,,,,,,,,,,2016,2015-16,div1,Lincoln Trail,lincolntrailcollege,austinbatka78wc,Austin Batka
Feb 27,away,Southwest Mississippi,L,11-4,11,4,7.0,win,,,,,,,,,,,,,,2016,2015-16,div1,Lincoln Trail,lincolntrailcollege,austinbatka78wc,Austin Batka
Feb 27,away,Southwest Mississippi,L,9-2,9,2,7.0,win,,,,,,,,,,,,,,2016,2015-16,div1,Lincoln Trail,lincolntrailcollege,austinbatka78wc,Austin Batka
Mar 3,home,vs. Iowa Central,L,6-3,6,3,3.0,win,,,,,,,,,,,,,,2016,2015-16,div1,Lincoln Trail,lincolntrailcollege,austinbatka78wc,Austin Batka
Mar 4,home,Lakeland,W,6-0,6,0,6.0,win,20160304_rgc6,0,1,0,0,6.0,,,,0.00,3,14,,2016,2015-16,div1,Lincoln Trail,lincolntrailcollege,austinbatka78wc,Austin Batka
Mar 4,home,vs. Southeastern,L,6-1,6,1,5.0,win,,,,,,,,,,,,,,2016,2015-16,div1,Lincoln Trail,lincolntrailcollege,austinbatka78wc,Austin Batka
Mar 5,home,vs. Southeast,W,8-7,8,7,1.0,win,,,,,,,,,,,,,,2016,2015-16,div1,Lincoln Trail,lincolntrailcollege,austinbatka78wc,Austin Batka
Mar 5,home,vs. Muscatine,W,18-0,18,0,18.0,win,,,,,,,,,,,,,,2016,2015-16,div1,Lincoln Trail,lincolntrailcollege,austinbatka78wc,Austin Batka
Mar 7,home,vs. Lindenwood-Belleville JV,W,13-0,13,0,13.0,win,,,,,,,,,,,,,,2016,2015-16,div1,Lincoln Trail,lincolntrailcollege,austinbatka78wc,Austin Batka
Mar 7,home,Lindenwood-Belleville JV,W,4-3,4,3,1.0,win,,,,,,,,,,,,,,2016,2015-16,div1,Lincoln Trail,lincolntrailcollege,austinbatka78wc,Austin Batka
Mar 12,home,vs. Rend Lake,W,2-0,2,0,2.0,win,20160312_bjfg,0,1,0,0,8.0,3,,,0.00,5,6,,2016,2015-16,div1,Lincoln Trail,lincolntrailcollege,austinbatka78wc,Austin Batka
Mar 12,home,vs. Rend Lake,L,7-2,7,2,5.0,win,,,,,,,,,,,,,,2016,2015-16,div1,Lincoln Trail,lincolntrailcollege,austinbatka78wc,Austin Batka
Mar 14,home,vs. Rend Lake,W,8-7,8,7,1.0,win,,,,,,,,,,,,,,2016,2015-16,div1,Lincoln Trail,lincolntrailcollege,austinbatka78wc,Austin Batka
Mar 17,home,Wabash Valley,L,12-1,12,1,11.0,win,20160317_wblf,0,0,1,0,3.2,7,5,5,12.27,5,4,1,2016,2015-16,div1,Lincoln Trail,lincolntrailcollege,austinbatka78wc,Austin Batka
Mar 18,away,Wabash Valley,L,10-0,10,0,10.0,win,,,,,,,,,,,,,,2016,2015-16,div1,Lincoln Trail,lincolntrailcollege,austinbatka78wc,Austin Batka
Mar 18,away,Wabash Valley,L,6-2,6,2,4.0,win,,,,,,,,,,,,,,2016,2015-16,div1,Lincoln Trail,lincolntrailcollege,austinbatka78wc,Austin Batka
Mar 22,away,Danville Area,W,14-9,14,9,5.0,win,,,,,,,,,,,,,,2016,2015-16,div1,Lincoln Trail,lincolntrailcollege,austinbatka78wc,Austin Batka
Mar 25,home,John A. Logan,L,3-1,3,1,2.0,win,20160325_uoko,1,0,0,0,5.0,2,1,0,0.00,6,8,0,2016,2015-16,div1,Lincoln Trail,lincolntrailcollege,austinbatka78wc,Austin Batka
Mar 25,home,John A. Logan,W,3-2,3,2,1.0,win,,,,,,,,,,,,,,2016,2015-16,div1,Lincoln Trail,lincolntrailcollege,austinbatka78wc,Austin Batka
Mar 26,away,John A. Logan,L,11-10,11,10,1.0,win,,,,,,,,,,,,,,2016,2015-16,div1,Lincoln Trail,lincolntrailcollege,austinbatka78wc,Austin Batka
Mar 29,home,Lake Land,W,8-7,8,7,1.0,win,20160329_3bii,0,1,0,0,0.1,0,0,0,0.00,0,1,0,2016,2015-16,div1,Lincoln Trail,lincolntrailcollege,austinbatka78wc,Austin Batka
Apr 1,home,Shawnee,W,17-7,17,7,10.0,win,20160401_jdd6,0,0,0,0,2.1,2,5,4,15.43,4,2,,2016,2015-16,div1,Lincoln Trail,lincolntrailcollege,austinbatka78wc,Austin Batka
Apr 2,away,Shawnee,W,13-0,13,0,13.0,win,,,,,,,,,,,,,,2016,2015-16,div1,Lincoln Trail,lincolntrailcollege,austinbatka78wc,Austin Batka
Apr 2,away,Shawnee,W,8-5,8,5,3.0,win,,,,,,,,,,,,,,2016,2015-16,div1,Lincoln Trail,lincolntrailcollege,austinbatka78wc,Austin Batka
Apr 3,home,vs. St. Joes JV,W,11-0,11,0,11.0,win,,,,,,,,,,,,,,2016,2015-16,div1,Lincoln Trail,lincolntrailcollege,austinbatka78wc,Austin Batka
Apr 7,home,Olney Central,L,24-6,24,6,18.0,win,20160407_geol,0,0,1,0,3.1,6,5,4,10.80,4,3,,2016,2015-16,div1,Lincoln Trail,lincolntrailcollege,austinbatka78wc,Austin Batka
Apr 9,away,Olney Central,L,9-3,9,3,6.0,win,,,,,,,,,,,,,,2016,2015-16,div1,Lincoln Trail,lincolntrailcollege,austinbatka78wc,Austin Batka
Apr 9,away,Olney Central,L,3-1,3,1,2.0,win,,,,,,,,,,,,,,2016,2015-16,div1,Lincoln Trail,lincolntrailcollege,austinbatka78wc,Austin Batka
Apr 13,away,Lake Land,L,6-1,6,1,5.0,win,,,,,,,,,,,,,,2016,2015-16,div1,Lincoln Trail,lincolntrailcollege,austinbatka78wc,Austin Batka
