date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Apr 13,home,Gulf Coast State,W,7-6,7,6,1,win,20240413_q2p4,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Chipola,chipolacollege,bradymcdevitty0gb,Brady McDevitt
Apr 9,home,Gulf Coast State,W,9-5,9,5,4,win,20240409_g6ma,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Chipola,chipolacollege,bradymcdevitty0gb,Brady McDevitt
Apr 6,home,Pensacola State,W,6-4,6,4,2,win,20240406_i1hs,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Chipola,chipolacollege,bradymcdevitty0gb,Brady McDevitt
Apr 4,home,Pensacola State,W,12-11,12,11,1,win,20240404_ej90,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Chipola,chipolacollege,bradymcdevitty0gb,Brady McDevitt
Apr 2,home,Pensacola State,W,7-1,7,1,6,win,20240402_o7rz,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Chipola,chipolacollege,bradymcdevitty0gb,Brady McDevitt
Mar 30,home,Northwest Florida State,W,18-14,18,14,4,win,20240330_avtr,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Chipola,chipolacollege,bradymcdevitty0gb,Brady McDevitt
Mar 30,home,Northwest Florida State,L,9-1,9,1,8,win,20240330_x2al,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Chipola,chipolacollege,bradymcdevitty0gb,Brady McDevitt
Mar 28,home,Northwest Florida State,W,9-8,9,8,1,win,20240328_ir7r,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Chipola,chipolacollege,bradymcdevitty0gb,Brady McDevitt
Mar 27,home,Northwest Florida State,L,9-1,9,1,8,win,20240327_fctj,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Chipola,chipolacollege,bradymcdevitty0gb,Brady McDevitt
Mar 23,home,Tallahassee,W,9-8,9,8,1,win,20240323_xzur,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Chipola,chipolacollege,bradymcdevitty0gb,Brady McDevitt
Mar 13,home,Pensacola State,W,5-2,5,2,3,win,20240313_p3l2,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Chipola,chipolacollege,bradymcdevitty0gb,Brady McDevitt
Mar 11,home,Pensacola State,L,10-9,10,9,1,win,20240311_o3pc,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Chipola,chipolacollege,bradymcdevitty0gb,Brady McDevitt
Mar 8,home,Northwest Florida State,W,9-8,9,8,1,win,20240308_mfyn,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Chipola,chipolacollege,bradymcdevitty0gb,Brady McDevitt
Mar 7,home,Northwest Florida State,L,5-1,5,1,4,win,20240307_1ops,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Chipola,chipolacollege,bradymcdevitty0gb,Brady McDevitt
Mar 3,home,Gordon State,W,11-0,11,0,11,win,20240303_gzbb,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Chipola,chipolacollege,bradymcdevitty0gb,Brady McDevitt
Feb 27,home,Coastal Alabama - South,W,18-2,18,2,16,win,20240227_awdi,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Chipola,chipolacollege,bradymcdevitty0gb,Brady McDevitt
Feb 25,home,Grand Rapids,W,12-2,12,2,10,win,20240225_1i1h,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Chipola,chipolacollege,bradymcdevitty0gb,Brady McDevitt
Feb 25,home,Grand Rapids,W,20-2,20,2,18,win,20240225_h5dz,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Chipola,chipolacollege,bradymcdevitty0gb,Brady McDevitt
Feb 24,home,Grand Rapids,W,10-0,10,0,10,win,20240224_ysr3,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Chipola,chipolacollege,bradymcdevitty0gb,Brady McDevitt
Feb 20,home,Wallace-Dothan,L,7-4,7,4,3,win,20240220_q553,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Chipola,chipolacollege,bradymcdevitty0gb,Brady McDevitt
Feb 16,home,Columbia State,W,6-4,6,4,2,win,20240216_tsew,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Chipola,chipolacollege,bradymcdevitty0gb,Brady McDevitt
Feb 15,home,Columbia State,W,13-4,13,4,9,win,20240215_rv2d,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Chipola,chipolacollege,bradymcdevitty0gb,Brady McDevitt
Feb 14,home,Shelton State,L,16-2,16,2,14,win,20240214_0lro,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Chipola,chipolacollege,bradymcdevitty0gb,Brady McDevitt
Feb 10,home,Central Alabama,W,15-1,15,1,14,win,20240210_t6nq,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Chipola,chipolacollege,bradymcdevitty0gb,Brady McDevitt
Feb 10,home,Walters State,L,13-4,13,4,9,win,20240210_06dv,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Chipola,chipolacollege,bradymcdevitty0gb,Brady McDevitt
Feb 9,home,Walters State,L,10-0,10,0,10,win,20240209_zfv5,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Chipola,chipolacollege,bradymcdevitty0gb,Brady McDevitt
Feb 8,home,Southern Union State,W,10-0,10,0,10,win,20240208_9e76,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Chipola,chipolacollege,bradymcdevitty0gb,Brady McDevitt
Feb 4,home,Florida SouthWestern State,W,9-5,9,5,4,win,20240204_vhmt,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Chipola,chipolacollege,bradymcdevitty0gb,Brady McDevitt
Feb 3,home,Wallace-Dothan,L,5-3,5,3,2,win,20240203_yaac,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Chipola,chipolacollege,bradymcdevitty0gb,Brady McDevitt
Feb 3,home,Florence-Darlington Tech,W,2-1,2,1,1,win,20240203_nb3y,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Chipola,chipolacollege,bradymcdevitty0gb,Brady McDevitt
Jan 27,home,Seminole State (FL),L,7-6,7,6,1,win,20240127_l1ad,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Chipola,chipolacollege,bradymcdevitty0gb,Brady McDevitt
Jan 26,home,Polk State,L,9-5,9,5,4,win,20240126_9cn7,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Chipola,chipolacollege,bradymcdevitty0gb,Brady McDevitt
