date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 8,home,Marion Military,L,14-0,14,0,14.0,win,20160208_03xd,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Coastal Alabama - Monroeville,alabamasoutherncommunitycollege,tracejohnstoni48d,Trace Johnston
Feb 8,home,Marion Military,L,5-4,5,4,1.0,win,,,,,,,,,,,,,,2016,2015-16,div1,Coastal Alabama - Monroeville,alabamasoutherncommunitycollege,tracejohnstoni48d,Trace Johnston
Feb 9,home,Gulf Coast State,L,8-2,8,2,6.0,win,20160209_q85a,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Coastal Alabama - Monroeville,alabamasoutherncommunitycollege,tracejohnstoni48d,Trace Johnston
Feb 11,home,Pearl River,L,7-3,7,3,4.0,win,20160211_i57n,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Coastal Alabama - Monroeville,alabamasoutherncommunitycollege,tracejohnstoni48d,Trace Johnston
Feb 11,home,Pearl River,L,11-1,11,1,10.0,win,20160211_le4a,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Coastal Alabama - Monroeville,alabamasoutherncommunitycollege,tracejohnstoni48d,Trace Johnston
Feb 16,home,Springhill College JV,W,4-1,4,1,3.0,win,20160216_k80l,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Coastal Alabama - Monroeville,alabamasoutherncommunitycollege,tracejohnstoni48d,Trace Johnston
Feb 17,home,Chipola,L,14-5,14,5,9.0,win,20160217_f2x3,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Coastal Alabama - Monroeville,alabamasoutherncommunitycollege,tracejohnstoni48d,Trace Johnston
Feb 19,home,Shelton State,W,9-5,9,5,4.0,win,20160219_f8bx,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Coastal Alabama - Monroeville,alabamasoutherncommunitycollege,tracejohnstoni48d,Trace Johnston
Feb 19,home,Gulf Coast State,L,4-2,4,2,2.0,win,20160219_j1k5,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Coastal Alabama - Monroeville,alabamasoutherncommunitycollege,tracejohnstoni48d,Trace Johnston
Feb 24,home,Northwest Florida State,L,8-1,8,1,7.0,win,20160224_8r0a,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Coastal Alabama - Monroeville,alabamasoutherncommunitycollege,tracejohnstoni48d,Trace Johnston
Feb 26,home,Pensacola State,W,4-3,4,3,1.0,win,20160226_sl3s,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Coastal Alabama - Monroeville,alabamasoutherncommunitycollege,tracejohnstoni48d,Trace Johnston
Feb 26,home,Rend Lake,L,13-0,13,0,13.0,win,20160226_q7sy,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Coastal Alabama - Monroeville,alabamasoutherncommunitycollege,tracejohnstoni48d,Trace Johnston
Mar 1,home,Marion Military,W,9-4,9,4,5.0,win,,,,,,,,,,,,,,2016,2015-16,div1,Coastal Alabama - Monroeville,alabamasoutherncommunitycollege,tracejohnstoni48d,Trace Johnston
Mar 1,home,Marion Military,W,12-4,12,4,8.0,win,,,,,,,,,,,,,,2016,2015-16,div1,Coastal Alabama - Monroeville,alabamasoutherncommunitycollege,tracejohnstoni48d,Trace Johnston
Mar 2,home,Mississippi Gulf Coast,L,18-3,18,3,15.0,win,,,,,,,,,,,,,,2016,2015-16,div1,Coastal Alabama - Monroeville,alabamasoutherncommunitycollege,tracejohnstoni48d,Trace Johnston
Mar 2,home,Mississippi Gulf Coast,L,5-4,5,4,1.0,win,,,,,,,,,,,,,,2016,2015-16,div1,Coastal Alabama - Monroeville,alabamasoutherncommunitycollege,tracejohnstoni48d,Trace Johnston
Mar 7,home,Meridian,L,3-2,3,2,1.0,win,20160307_3oe9,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Coastal Alabama - Monroeville,alabamasoutherncommunitycollege,tracejohnstoni48d,Trace Johnston
Mar 7,home,Meridian,L,4-3,4,3,1.0,win,20160307_fntm,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Coastal Alabama - Monroeville,alabamasoutherncommunitycollege,tracejohnstoni48d,Trace Johnston
Mar 9,home,Wallace-Dothan,L,9-2,9,2,7.0,win,20160309_90eh,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Coastal Alabama - Monroeville,alabamasoutherncommunitycollege,tracejohnstoni48d,Trace Johnston
Mar 9,home,Wallace-Dothan,W,3-2,3,2,1.0,win,20160309_4w3n,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Coastal Alabama - Monroeville,alabamasoutherncommunitycollege,tracejohnstoni48d,Trace Johnston
Mar 10,home,Wallace-Dothan,W,6-3,6,3,3.0,win,20160310_f75w,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Coastal Alabama - Monroeville,alabamasoutherncommunitycollege,tracejohnstoni48d,Trace Johnston
Mar 10,home,Wallace-Dothan,L,2-1,2,1,1.0,win,20160310_akjm,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Coastal Alabama - Monroeville,alabamasoutherncommunitycollege,tracejohnstoni48d,Trace Johnston
Mar 16,home,Lurleen B. Wallace,W,4-0,4,0,4.0,win,20160316_8k44,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Coastal Alabama - Monroeville,alabamasoutherncommunitycollege,tracejohnstoni48d,Trace Johnston
Mar 16,home,Lurleen B. Wallace,W,8-7,8,7,1.0,win,20160316_pm46,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Coastal Alabama - Monroeville,alabamasoutherncommunitycollege,tracejohnstoni48d,Trace Johnston
Mar 20,home,Lurleen B. Wallace,L,7-2,7,2,5.0,win,20160320_0jik,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Coastal Alabama - Monroeville,alabamasoutherncommunitycollege,tracejohnstoni48d,Trace Johnston
Mar 20,home,Lurleen B. Wallace,L,5-0,5,0,5.0,win,20160320_lp5w,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Coastal Alabama - Monroeville,alabamasoutherncommunitycollege,tracejohnstoni48d,Trace Johnston
Mar 25,home,Chattahoochee Valley,L,7-2,7,2,5.0,win,20160325_hh4e,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Coastal Alabama - Monroeville,alabamasoutherncommunitycollege,tracejohnstoni48d,Trace Johnston
Mar 25,home,Chattahoochee Valley,L,4-1,4,1,3.0,win,20160325_f297,0,0,0,0,0.0,,,,0.00,,,,2016,2015-16,div1,Coastal Alabama - Monroeville,alabamasoutherncommunitycollege,tracejohnstoni48d,Trace Johnston
