date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Mar 16,home,Allen County,W,7-4,7,4,3,win,20240316_4s9t,0,0,0,1,1.0,,,,0.00,,,,2024,2023-24,div1,Cowley,cowleycountycommunitycollege,alexconoverfffl,Alex Conover
Mar 16,home,Allen County,W,14-3,14,3,11,win,20240316_8tpv,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Cowley,cowleycountycommunitycollege,alexconoverfffl,Alex Conover
Mar 14,home,Allen County,W,10-0,10,0,10,win,20240314_gu9p,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Cowley,cowleycountycommunitycollege,alexconoverfffl,Alex Conover
Mar 14,home,Allen County,W,7-5,7,5,2,win,20240314_dbad,0,1,0,0,1.1,,,,0.00,,,,2024,2023-24,div1,Cowley,cowleycountycommunitycollege,alexconoverfffl,Alex Conover
Mar 12,home,Hutchinson,W,23-22,23,22,1,win,20240312_buef,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Cowley,cowleycountycommunitycollege,alexconoverfffl,Alex Conover
Mar 9,home,Coffeyville,L,6-4,6,4,2,win,20240309_qb0c,0,0,0,0,1.1,2,2,1,6.75,2.25,1,2,2024,2023-24,div1,Cowley,cowleycountycommunitycollege,alexconoverfffl,Alex Conover
Mar 9,home,Coffeyville,W,4-2,4,2,2,win,20240309_7xow,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Cowley,cowleycountycommunitycollege,alexconoverfffl,Alex Conover
Mar 7,home,Coffeyville,W,4-1,4,1,3,win,20240307_0fem,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Cowley,cowleycountycommunitycollege,alexconoverfffl,Alex Conover
Mar 7,home,Coffeyville,W,3-2,3,2,1,win,20240307_srkb,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Cowley,cowleycountycommunitycollege,alexconoverfffl,Alex Conover
Mar 3,home,Indian Hills,W,5-2,5,2,3,win,20240303_wy30,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Cowley,cowleycountycommunitycollege,alexconoverfffl,Alex Conover
Mar 2,home,Indian Hills,W,9-4,9,4,5,win,20240302_tnfq,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Cowley,cowleycountycommunitycollege,alexconoverfffl,Alex Conover
Mar 2,home,Indian Hills,L,9-7,9,7,2,win,20240302_vw7s,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Cowley,cowleycountycommunitycollege,alexconoverfffl,Alex Conover
Mar 1,home,Indian Hills,W,14-4,14,4,10,win,20240301_jobb,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Cowley,cowleycountycommunitycollege,alexconoverfffl,Alex Conover
Feb 25,home,Iowa Western,L,17-2,17,2,15,win,20240225_n345,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Cowley,cowleycountycommunitycollege,alexconoverfffl,Alex Conover
Feb 24,home,Iowa Western,W,7-4,7,4,3,win,20240224_draq,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Cowley,cowleycountycommunitycollege,alexconoverfffl,Alex Conover
Feb 24,home,Iowa Western,L,11-8,11,8,3,win,20240224_8p2o,0,0,1,0,1.0,3,4,2,18.00,4.00,1,1,2024,2023-24,div1,Cowley,cowleycountycommunitycollege,alexconoverfffl,Alex Conover
Feb 23,home,Iowa Western,W,14-10,14,10,4,win,20240223_qrqr,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Cowley,cowleycountycommunitycollege,alexconoverfffl,Alex Conover
Feb 17,home,Panola,W,15-5,15,5,10,win,20240217_bw4v,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Cowley,cowleycountycommunitycollege,alexconoverfffl,Alex Conover
Feb 16,home,Panola,L,7-3,7,3,4,win,20240216_vdhl,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Cowley,cowleycountycommunitycollege,alexconoverfffl,Alex Conover
Feb 16,home,Panola,L,3-1,3,1,2,win,20240216_0nj4,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Cowley,cowleycountycommunitycollege,alexconoverfffl,Alex Conover
Feb 10,home,Northeast Texas,W,4-1,4,1,3,win,20240210_s839,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Cowley,cowleycountycommunitycollege,alexconoverfffl,Alex Conover
Feb 9,home,Northeast Texas,W,8-6,8,6,2,win,20240209_121g,0,0,0,1,1.0,1,,,0.00,2.00,1,3,2024,2023-24,div1,Cowley,cowleycountycommunitycollege,alexconoverfffl,Alex Conover
Feb 9,home,Northeast Texas,L,10-4,10,4,6,win,20240209_j031,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Cowley,cowleycountycommunitycollege,alexconoverfffl,Alex Conover
