date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
May 5,home,Minnesota North College - Mesabi Range,W,18-8,18,8,10,win,20240505_8e8z,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div3,Minnesota North College - Vermilion,minnesotanorthcollegevermilion,jakepalomonpnr,Jake Palomo
May 4,home,Minnesota North College - Mesabi Range,W,15-3,15,3,12,win,20240504_kph5,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div3,Minnesota North College - Vermilion,minnesotanorthcollegevermilion,jakepalomonpnr,Jake Palomo
May 4,home,Minnesota North College - Mesabi Range,W,17-3,17,3,14,win,20240504_z7no,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div3,Minnesota North College - Vermilion,minnesotanorthcollegevermilion,jakepalomonpnr,Jake Palomo
Apr 28,home,Minnesota North College - Rainy River,L,12-7,12,7,5,win,20240428_d9a0,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div3,Minnesota North College - Vermilion,minnesotanorthcollegevermilion,jakepalomonpnr,Jake Palomo
Apr 24,home,Minnesota North College - Itasca,L,21-18,21,18,3,win,20240424_i9dd,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div3,Minnesota North College - Vermilion,minnesotanorthcollegevermilion,jakepalomonpnr,Jake Palomo
Apr 21,home,Minnesota North College - Itasca,L,11-0,11,0,11,win,20240421_t1g4,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div3,Minnesota North College - Vermilion,minnesotanorthcollegevermilion,jakepalomonpnr,Jake Palomo
Apr 14,home,Minnesota North College - Hibbing,L,19-6,19,6,13,win,20240414_j8hs,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div3,Minnesota North College - Vermilion,minnesotanorthcollegevermilion,jakepalomonpnr,Jake Palomo
Apr 10,home,Minnesota North College - Mesabi Range,W,15-0,15,0,15,win,20240410_bteq,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div3,Minnesota North College - Vermilion,minnesotanorthcollegevermilion,jakepalomonpnr,Jake Palomo
Apr 4,home,Minnesota North College - Rainy River,W,22-19,22,19,3,win,20240404_doa4,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div3,Minnesota North College - Vermilion,minnesotanorthcollegevermilion,jakepalomonpnr,Jake Palomo
Mar 30,home,Western Tech,W,19-5,19,5,14,win,20240330_r4qf,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div3,Minnesota North College - Vermilion,minnesotanorthcollegevermilion,jakepalomonpnr,Jake Palomo
Mar 21,home,Riverland,L,9-1,9,1,8,win,20240321_4lwp,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div3,Minnesota North College - Vermilion,minnesotanorthcollegevermilion,jakepalomonpnr,Jake Palomo
Mar 6,home,Marian-Ancilla,L,7-4,7,4,3,win,20240306_nr4y,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div3,Minnesota North College - Vermilion,minnesotanorthcollegevermilion,jakepalomonpnr,Jake Palomo
Mar 5,home,Erie,L,14-3,14,3,11,win,20240305_rgyb,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div3,Minnesota North College - Vermilion,minnesotanorthcollegevermilion,jakepalomonpnr,Jake Palomo
Mar 4,home,Alexandria Tech,L,9-2,9,2,7,win,20240304_y2a2,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div3,Minnesota North College - Vermilion,minnesotanorthcollegevermilion,jakepalomonpnr,Jake Palomo
Mar 1,home,Minnesota North College - Mesabi Range,W,14-2,14,2,12,win,20240301_24ju,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div3,Minnesota North College - Vermilion,minnesotanorthcollegevermilion,jakepalomonpnr,Jake Palomo
