date,location,opponent,result,score,team_score,opp_score,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 9,away,Patrick & Henry,L,4-3,4,4,,,,,,,,,,,,,2018,2017-18,div1,Louisburg,louisburgcollege,jasonparker8776,Jason Parker
Feb 9,away,Patrick & Henry,W,3-1,3,3,,,,,,,,,,,,,2018,2017-18,div1,Louisburg,louisburgcollege,jasonparker8776,Jason Parker
Feb 11,home,Patrick & Henry,L,6-2,6,6,,,,,,,,,,,,,2018,2017-18,div1,Louisburg,louisburgcollege,jasonparker8776,Jason Parker
Feb 11,home,Patrick & Henry,W,8-7,8,8,,,,,,,,,,,,,2018,2017-18,div1,Louisburg,louisburgcollege,jasonparker8776,Jason Parker
Feb 14,home,Wake Tech,L,12-5,12,12,,,,,,,,,,,,,2018,2017-18,div1,Louisburg,louisburgcollege,jasonparker8776,Jason Parker
Feb 18,away,Pitt,W,3-2,3,3,,,,,,,,,,,,,2018,2017-18,div1,Louisburg,louisburgcollege,jasonparker8776,Jason Parker
Feb 18,away,Pitt,W,4-3,4,4,,,,,,,,,,,,,2018,2017-18,div1,Louisburg,louisburgcollege,jasonparker8776,Jason Parker
Feb 21,home,Bryant & Stratton (VA),W,7-6,7,7,,,,,,,,,,,,,2018,2017-18,div1,Louisburg,louisburgcollege,jasonparker8776,Jason Parker
Feb 24,home,Southeastern-Whiteville,W,7-5,7,7,,,,,,,,,,,,,2018,2017-18,div1,Louisburg,louisburgcollege,jasonparker8776,Jason Parker
Feb 24,home,Southeastern-Whiteville,W,11-1,11,11,,,,,,,,,,,,,2018,2017-18,div1,Louisburg,louisburgcollege,jasonparker8776,Jason Parker
Feb 25,away,Southeastern-Whiteville,W,14-8,14,14,1,1,0,0,4.0,3,4,2,4.50,1,7,0,2018,2017-18,div1,Louisburg,louisburgcollege,jasonparker8776,Jason Parker
Feb 25,away,Southeastern-Whiteville,W,12-2,12,12,,,,,,,,,,,,,2018,2017-18,div1,Louisburg,louisburgcollege,jasonparker8776,Jason Parker
Feb 28,away,Wake Tech,W,14-2,14,14,,,,,,,,,,,,,2018,2017-18,div1,Louisburg,louisburgcollege,jasonparker8776,Jason Parker
Mar 3,away,Catawba Valley,L,6-3,6,6,,,,,,,,,,,,,2018,2017-18,div1,Louisburg,louisburgcollege,jasonparker8776,Jason Parker
Mar 3,away,Catawba Valley,W,6-0,6,6,,,,,,,,,,,,,2018,2017-18,div1,Louisburg,louisburgcollege,jasonparker8776,Jason Parker
Mar 4,away,Catawba Valley,W,8-3,8,8,1,1,0,0,6.0,4,3,3,4.50,2,13,1,2018,2017-18,div1,Louisburg,louisburgcollege,jasonparker8776,Jason Parker
Mar 7,home,Pitt,W,13-4,13,13,,,,,,,,,,,,,2018,2017-18,div1,Louisburg,louisburgcollege,jasonparker8776,Jason Parker
Mar 10,home,Spartanburg Methodist,W,5-4,5,5,,,,,,,,,,,,,2018,2017-18,div1,Louisburg,louisburgcollege,jasonparker8776,Jason Parker
Mar 10,home,Spartanburg Methodist,L,6-4,6,6,,,,,,,,,,,,,2018,2017-18,div1,Louisburg,louisburgcollege,jasonparker8776,Jason Parker
Mar 11,home,Spartanburg Methodist,W,4-1,4,4,1,1,0,0,7.0,5,1,0,0.00,2,7,,2018,2017-18,div1,Louisburg,louisburgcollege,jasonparker8776,Jason Parker
Mar 11,home,Spartanburg Methodist,W,10-3,10,10,,,,,,,,,,,,,2018,2017-18,div1,Louisburg,louisburgcollege,jasonparker8776,Jason Parker
Mar 14,away,Brunswick,L,9-6,9,9,,,,,,,,,,,,,2018,2017-18,div1,Louisburg,louisburgcollege,jasonparker8776,Jason Parker
Mar 16,home,Cuyahoga,W,12-2,12,12,,,,,,,,,,,,,2018,2017-18,div1,Louisburg,louisburgcollege,jasonparker8776,Jason Parker
Mar 16,home,Cuyahoga,L,17-6,17,17,,,,,,,,,,,,,2018,2017-18,div1,Louisburg,louisburgcollege,jasonparker8776,Jason Parker
Mar 17,home,Cuyahoga,L,10-7,10,10,1,0,1,0,4.1,10,9,8,16.62,4,6,0,2018,2017-18,div1,Louisburg,louisburgcollege,jasonparker8776,Jason Parker
Mar 17,home,Cuyahoga,L,12-7,12,12,,,,,,,,,,,,,2018,2017-18,div1,Louisburg,louisburgcollege,jasonparker8776,Jason Parker
Mar 21,away,Lenoir,,,,,,,,,,,,,,,,,2018,2017-18,div1,Louisburg,louisburgcollege,jasonparker8776,Jason Parker
