date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Mar 5,home,Lackawanna,L,3-1,3,1,2.0,win,,,,,,,,,,,,,,2017,2016-17,div2,Danville Area,danvilleareacommunitycollege,dylanmarbletkep,Dylan Marble
Mar 5,home,Rochester,W,6-1,6,1,5.0,win,20170305_6189,1,1,0,0,6.0,5,1,1,1.50,1,6,,2017,2016-17,div2,Danville Area,danvilleareacommunitycollege,dylanmarbletkep,Dylan Marble
Mar 6,home,Potomac State,L,3-2,3,2,1.0,win,,,,,,,,,,,,,,2017,2016-17,div2,Danville Area,danvilleareacommunitycollege,dylanmarbletkep,Dylan Marble
Mar 6,home,Penn State DuBois,W,3-2,3,2,1.0,win,,,,,,,,,,,,,,2017,2016-17,div2,Danville Area,danvilleareacommunitycollege,dylanmarbletkep,Dylan Marble
Mar 7,home,Mercyhurst North East,W,9-1,9,1,8.0,win,,,,,,,,,,,,,,2017,2016-17,div2,Danville Area,danvilleareacommunitycollege,dylanmarbletkep,Dylan Marble
Mar 9,home,Mercer County,W,10-9,10,9,1.0,win,20170309_q00y,0,0,0,1,1.0,,,,0.00,,1,,2017,2016-17,div2,Danville Area,danvilleareacommunitycollege,dylanmarbletkep,Dylan Marble
Mar 9,home,Henry Ford,W,7-0,7,0,7.0,win,,,,,,,,,,,,,,2017,2016-17,div2,Danville Area,danvilleareacommunitycollege,dylanmarbletkep,Dylan Marble
Mar 10,home,Lake County,L,10-9,10,9,1.0,win,,,,,,,,,,,,,,2017,2016-17,div2,Danville Area,danvilleareacommunitycollege,dylanmarbletkep,Dylan Marble
Mar 18,home,Spoon River,W,4-1,4,1,3.0,win,,,,,,,,,,,,,,2017,2016-17,div2,Danville Area,danvilleareacommunitycollege,dylanmarbletkep,Dylan Marble
Mar 18,home,Spoon River,W,9-0,9,0,9.0,win,20170318_6v2g,1,1,0,0,7.0,2,0,0,0.00,1,12,,2017,2016-17,div2,Danville Area,danvilleareacommunitycollege,dylanmarbletkep,Dylan Marble
Mar 19,home,Spoon River,W,7-6,7,6,1.0,win,,,,,,,,,,,,,,2017,2016-17,div2,Danville Area,danvilleareacommunitycollege,dylanmarbletkep,Dylan Marble
Mar 19,home,Spoon River,W,5-4,5,4,1.0,win,,,,,,,,,,,,,,2017,2016-17,div2,Danville Area,danvilleareacommunitycollege,dylanmarbletkep,Dylan Marble
Mar 24,home,Lincoln Land,L,10-3,10,3,7.0,win,,,,,,,,,,,,,,2017,2016-17,div2,Danville Area,danvilleareacommunitycollege,dylanmarbletkep,Dylan Marble
Mar 24,home,Lincoln Land,L,7-2,7,2,5.0,win,20170324_isoy,1,0,1,0,4.0,4,7,7,15.75,6,3,,2017,2016-17,div2,Danville Area,danvilleareacommunitycollege,dylanmarbletkep,Dylan Marble
Mar 26,home,Lincoln Land,W,3-2,3,2,1.0,win,,,,,,,,,,,,,,2017,2016-17,div2,Danville Area,danvilleareacommunitycollege,dylanmarbletkep,Dylan Marble
Mar 26,home,Lincoln Land,L,2-1,2,1,1.0,win,,,,,,,,,,,,,,2017,2016-17,div2,Danville Area,danvilleareacommunitycollege,dylanmarbletkep,Dylan Marble
Mar 28,home,Lincoln Trail,W,4-3,4,3,1.0,win,,,,,,,,,,,,,,2017,2016-17,div2,Danville Area,danvilleareacommunitycollege,dylanmarbletkep,Dylan Marble
Apr 2,home,Lincoln,W,4-0,4,0,4.0,win,,,,,,,,,,,,,,2017,2016-17,div2,Danville Area,danvilleareacommunitycollege,dylanmarbletkep,Dylan Marble
Apr 2,home,Lincoln,W,1-0,1,0,1.0,win,20170402_tnrw,1,0,0,0,6.1,5,0,0,0.00,3,4,,2017,2016-17,div2,Danville Area,danvilleareacommunitycollege,dylanmarbletkep,Dylan Marble
Apr 4,home,University of Indianapolis,,,,,1.0,win,,,,,,,,,,,,,,2017,2016-17,div2,Danville Area,danvilleareacommunitycollege,dylanmarbletkep,Dylan Marble
Apr 4,home,Lincoln,W,3-1,3,1,2.0,win,,,,,,,,,,,,,,2017,2016-17,div2,Danville Area,danvilleareacommunitycollege,dylanmarbletkep,Dylan Marble
Apr 4,home,Lincoln,W,7-0,7,0,7.0,win,,,,,,,,,,,,,,2017,2016-17,div2,Danville Area,danvilleareacommunitycollege,dylanmarbletkep,Dylan Marble
Apr 8,home,John Wood,W,11-2,11,2,9.0,win,,,,,,,,,,,,,,2017,2016-17,div2,Danville Area,danvilleareacommunitycollege,dylanmarbletkep,Dylan Marble
Apr 8,home,John Wood,L,3-1,3,1,2.0,win,20170408_nqp2,1,0,1,0,6.0,3,3,3,4.50,5,6,,2017,2016-17,div2,Danville Area,danvilleareacommunitycollege,dylanmarbletkep,Dylan Marble
Apr 9,home,John Wood,W,15-1,15,1,14.0,win,,,,,,,,,,,,,,2017,2016-17,div2,Danville Area,danvilleareacommunitycollege,dylanmarbletkep,Dylan Marble
Apr 9,home,John Wood,W,6-4,6,4,2.0,win,,,,,,,,,,,,,,2017,2016-17,div2,Danville Area,danvilleareacommunitycollege,dylanmarbletkep,Dylan Marble
Apr 12,home,Franklin College,W,12-5,12,5,7.0,win,,,,,,,,,,,,,,2017,2016-17,div2,Danville Area,danvilleareacommunitycollege,dylanmarbletkep,Dylan Marble
Apr 12,home,Franklin College,L,3-1,3,1,2.0,win,,,,,,,,,,,,,,2017,2016-17,div2,Danville Area,danvilleareacommunitycollege,dylanmarbletkep,Dylan Marble
Apr 15,home,Illinois Central,L,8-5,8,5,3.0,win,,,,,,,,,,,,,,2017,2016-17,div2,Danville Area,danvilleareacommunitycollege,dylanmarbletkep,Dylan Marble
Apr 15,home,Illinois Central,W,12-9,12,9,3.0,win,,,,,,,,,,,,,,2017,2016-17,div2,Danville Area,danvilleareacommunitycollege,dylanmarbletkep,Dylan Marble
Apr 17,home,Illinois Central,W,3-1,3,1,2.0,win,20170417_2w30,1,1,0,0,5.0,5,1,1,1.80,4,4,,2017,2016-17,div2,Danville Area,danvilleareacommunitycollege,dylanmarbletkep,Dylan Marble
Apr 17,home,Illinois Central,W,6-3,6,3,3.0,win,,,,,,,,,,,,,,2017,2016-17,div2,Danville Area,danvilleareacommunitycollege,dylanmarbletkep,Dylan Marble
Apr 19,home,Olney Central,L,12-2,12,2,10.0,win,,,,,,,,,,,,,,2017,2016-17,div2,Danville Area,danvilleareacommunitycollege,dylanmarbletkep,Dylan Marble
Apr 23,home,Vincennes,W,10-0,10,0,10.0,win,,,,,,,,,,,,,,2017,2016-17,div2,Danville Area,danvilleareacommunitycollege,dylanmarbletkep,Dylan Marble
Apr 23,home,Vincennes,W,10-4,10,4,6.0,win,20170423_2rdy,0,1,0,0,3.0,5,3,3,9.00,1,3,,2017,2016-17,div2,Danville Area,danvilleareacommunitycollege,dylanmarbletkep,Dylan Marble
Apr 24,home,Rose Hulman,W,16-6,16,6,10.0,win,,,,,,,,,,,,,,2017,2016-17,div2,Danville Area,danvilleareacommunitycollege,dylanmarbletkep,Dylan Marble
Apr 26,home,Illinois Valley,W,13-8,13,8,5.0,win,,,,,,,,,,,,,,2017,2016-17,div2,Danville Area,danvilleareacommunitycollege,dylanmarbletkep,Dylan Marble
May 2,home,Lewis & Clark,W,12-2,12,2,10.0,win,,,,,,,,,,,,,,2017,2016-17,div2,Danville Area,danvilleareacommunitycollege,dylanmarbletkep,Dylan Marble
May 2,home,Lewis & Clark,L,4-3,4,3,1.0,win,20170502_s9b3,1,0,0,0,5.0,5,2,1,1.80,2,3,,2017,2016-17,div2,Danville Area,danvilleareacommunitycollege,dylanmarbletkep,Dylan Marble
May 3,home,Lewis & Clark,W,3-0,3,0,3.0,win,,,,,,,,,,,,,,2017,2016-17,div2,Danville Area,danvilleareacommunitycollege,dylanmarbletkep,Dylan Marble
May 3,home,Lewis & Clark,W,5-4,5,4,1.0,win,,,,,,,,,,,,,,2017,2016-17,div2,Danville Area,danvilleareacommunitycollege,dylanmarbletkep,Dylan Marble
May 6,home,Heartland,L,8-1,8,1,7.0,win,,,,,,,,,,,,,,2017,2016-17,div2,Danville Area,danvilleareacommunitycollege,dylanmarbletkep,Dylan Marble
May 6,home,Heartland,L,5-4,5,4,1.0,win,,,,,,,,,,,,,,2017,2016-17,div2,Danville Area,danvilleareacommunitycollege,dylanmarbletkep,Dylan Marble
May 7,home,Heartland,W,5-4,5,4,1.0,win,,,,,,,,,,,,,,2017,2016-17,div2,Danville Area,danvilleareacommunitycollege,dylanmarbletkep,Dylan Marble
May 7,home,Heartland,W,13-12,13,12,1.0,win,20170507_veni,1,0,0,0,1.2,5,8,8,43.20,4,2,,2017,2016-17,div2,Danville Area,danvilleareacommunitycollege,dylanmarbletkep,Dylan Marble
May 12,home,Parkland,L,10-0,10,0,10.0,win,,,,,,,,,,,,,,2017,2016-17,div2,Danville Area,danvilleareacommunitycollege,dylanmarbletkep,Dylan Marble
May 12,home,Parkland,L,8-3,8,3,5.0,win,,,,,,,,,,,,,,2017,2016-17,div2,Danville Area,danvilleareacommunitycollege,dylanmarbletkep,Dylan Marble
May 13,home,Parkland,L,3-2,3,2,1.0,win,,,,,,,,,,,,,,2017,2016-17,div2,Danville Area,danvilleareacommunitycollege,dylanmarbletkep,Dylan Marble
May 13,home,Parkland,W,14-6,14,6,8.0,win,20170513_gud1,1,1,0,0,0.0,0,0,0,0.00,0,0,,2017,2016-17,div2,Danville Area,danvilleareacommunitycollege,dylanmarbletkep,Dylan Marble
May 18,home,Illinois Central,W,12-7,12,7,5.0,win,,,,,,,,,,,,,,2017,2016-17,div2,Danville Area,danvilleareacommunitycollege,dylanmarbletkep,Dylan Marble
May 20,home,Lincoln Land,W,11-2,11,2,9.0,win,20170520_e3wb,1,1,0,0,6.0,7,2,2,3.00,2,5,1,2017,2016-17,div2,Danville Area,danvilleareacommunitycollege,dylanmarbletkep,Dylan Marble
May 21,home,Parkland,L,5-1,5,1,4.0,win,,,,,,,,,,,,,,2017,2016-17,div2,Danville Area,danvilleareacommunitycollege,dylanmarbletkep,Dylan Marble
