date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Sep 21,home,Tyler,,,,,1.0,win,,,,,,,,,,,,,2016,2015-16,div1,Bossier Parish,bossierparishcommunitycollege,zachbellelodzyc,Zach Bellelo
Jan 30,home,Dallas College - Eastfield,L,14-10,14,10,4.0,win,,,,,,,,,,,,,2016,2015-16,div1,Bossier Parish,bossierparishcommunitycollege,zachbellelodzyc,Zach Bellelo
Jan 30,home,Dallas College - Eastfield,L,6-3,6,3,3.0,win,20160130_uc9q,0,0,0,0,0.0,,,,0.00,,,2016,2015-16,div1,Bossier Parish,bossierparishcommunitycollege,zachbellelodzyc,Zach Bellelo
Feb 5,home,TCS Post Grad,W,14-7,14,7,7.0,win,20160205_oqog,0,0,0,0,0.0,,,,0.00,,,2016,2015-16,div1,Bossier Parish,bossierparishcommunitycollege,zachbellelodzyc,Zach Bellelo
Feb 6,home,Hill,L,13-12,13,12,1.0,win,,,,,,,,,,,,,2016,2015-16,div1,Bossier Parish,bossierparishcommunitycollege,zachbellelodzyc,Zach Bellelo
Feb 6,home,Hill,L,8-3,8,3,5.0,win,,,,,,,,,,,,,2016,2015-16,div1,Bossier Parish,bossierparishcommunitycollege,zachbellelodzyc,Zach Bellelo
Feb 10,home,Hinds,L,6-0,6,0,6.0,win,,,,,,,,,,,,,2016,2015-16,div1,Bossier Parish,bossierparishcommunitycollege,zachbellelodzyc,Zach Bellelo
Feb 10,home,Hinds,W,5-4,5,4,1.0,win,,,,,,,,,,,,,2016,2015-16,div1,Bossier Parish,bossierparishcommunitycollege,zachbellelodzyc,Zach Bellelo
Feb 13,home,St. Louis,L,8-5,8,5,3.0,win,,,,,,,,,,,,,2016,2015-16,div1,Bossier Parish,bossierparishcommunitycollege,zachbellelodzyc,Zach Bellelo
Feb 13,home,Baton Rouge,L,7-2,7,2,5.0,win,20160213_7lqt,0,0,0,0,0.0,,,,0.00,,,2016,2015-16,div1,Bossier Parish,bossierparishcommunitycollege,zachbellelodzyc,Zach Bellelo
Feb 17,home,Hinds,W,3-2,3,2,1.0,win,,,,,,,,,,,,,2016,2015-16,div1,Bossier Parish,bossierparishcommunitycollege,zachbellelodzyc,Zach Bellelo
Feb 17,home,Hinds,L,13-2,13,2,11.0,win,20160217_b858,0,0,0,0,0.0,,,,0.00,,,2016,2015-16,div1,Bossier Parish,bossierparishcommunitycollege,zachbellelodzyc,Zach Bellelo
Feb 20,home,TCS Post Grad,W,10-2,10,2,8.0,win,,,,,,,,,,,,,2016,2015-16,div1,Bossier Parish,bossierparishcommunitycollege,zachbellelodzyc,Zach Bellelo
Feb 20,home,TCS Post Grad,W,8-7,8,7,1.0,win,20160220_9cp1,0,0,0,0,0.0,,,,0.00,,,2016,2015-16,div1,Bossier Parish,bossierparishcommunitycollege,zachbellelodzyc,Zach Bellelo
Feb 25,home,Hill,W,6-4,6,4,2.0,win,20160225_buw4,0,0,0,0,0.0,,,,0.00,,,2016,2015-16,div1,Bossier Parish,bossierparishcommunitycollege,zachbellelodzyc,Zach Bellelo
Feb 26,home,TCS Post Grad,W,13-0,13,0,13.0,win,20160226_htln,0,0,0,0,0.0,,,,0.00,,,2016,2015-16,div1,Bossier Parish,bossierparishcommunitycollege,zachbellelodzyc,Zach Bellelo
Feb 26,home,TCS Post Grad,W,5-4,5,4,1.0,win,20160226_0h7t,0,0,0,0,0.0,,,,0.00,,,2016,2015-16,div1,Bossier Parish,bossierparishcommunitycollege,zachbellelodzyc,Zach Bellelo
Mar 1,home,Kellogg,L,7-2,7,2,5.0,win,20160301_ztt3,0,0,0,0,0.0,,,,0.00,,,2016,2015-16,div1,Bossier Parish,bossierparishcommunitycollege,zachbellelodzyc,Zach Bellelo
Mar 3,home,Panola,W,7-4,7,4,3.0,win,,,,,,,,,,,,,2016,2015-16,div1,Bossier Parish,bossierparishcommunitycollege,zachbellelodzyc,Zach Bellelo
Mar 5,home,Panola,W,5-1,5,1,4.0,win,,,,,,,,,,,,,2016,2015-16,div1,Bossier Parish,bossierparishcommunitycollege,zachbellelodzyc,Zach Bellelo
Mar 5,home,Panola,W,8-5,8,5,3.0,win,20160305_1y8u,0,0,0,0,0.0,,,,0.00,,,2016,2015-16,div1,Bossier Parish,bossierparishcommunitycollege,zachbellelodzyc,Zach Bellelo
Mar 7,home,Centenary College JV,W,7-3,7,3,4.0,win,20160307_aj21,0,0,0,0,0.0,,,,0.00,,,2016,2015-16,div1,Bossier Parish,bossierparishcommunitycollege,zachbellelodzyc,Zach Bellelo
