date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 18,home,Volunteer State,L,7-4,7,4,3.0,win,20220218_kw1s,1,0,0,0,3.0,2,2,1,3.00,2,4,2022,2021-22,div2,Jackson,jacksoncollege,alexbillo05zj,Alex Billo
Feb 19,home,Volunteer State,L,6-5,6,5,1.0,win,,,,,,,,,,,,,2022,2021-22,div2,Jackson,jacksoncollege,alexbillo05zj,Alex Billo
Feb 19,home,Volunteer State,L,12-0,12,0,12.0,win,,,,,,,,,,,,,2022,2021-22,div2,Jackson,jacksoncollege,alexbillo05zj,Alex Billo
Mar 5,home,Erie,W,7-1,7,1,6.0,win,20220305_i1vc,1,1,0,0,4.0,2,0,0,0.00,3,0,2022,2021-22,div2,Jackson,jacksoncollege,alexbillo05zj,Alex Billo
Mar 5,home,Erie,W,8-3,8,3,5.0,win,,,,,,,,,,,,,2022,2021-22,div2,Jackson,jacksoncollege,alexbillo05zj,Alex Billo
Mar 6,home,Heartland,W,7-4,7,4,3.0,win,,,,,,,,,,,,,2022,2021-22,div2,Jackson,jacksoncollege,alexbillo05zj,Alex Billo
Mar 6,home,Heartland,L,6-3,6,3,3.0,win,,,,,,,,,,,,,2022,2021-22,div2,Jackson,jacksoncollege,alexbillo05zj,Alex Billo
Mar 7,home,Lincoln Land,L,1-0,1,0,1.0,win,,,,,,,,,,,,,2022,2021-22,div2,Jackson,jacksoncollege,alexbillo05zj,Alex Billo
Mar 7,home,Lincoln Land,L,5-4,5,4,1.0,win,,,,,,,,,,,,,2022,2021-22,div2,Jackson,jacksoncollege,alexbillo05zj,Alex Billo
Mar 9,home,Triton,W,15-6,15,6,9.0,win,,,,,,,,,,,,,2022,2021-22,div2,Jackson,jacksoncollege,alexbillo05zj,Alex Billo
Mar 9,home,Triton,L,15-0,15,0,15.0,win,,,,,,,,,,,,,2022,2021-22,div2,Jackson,jacksoncollege,alexbillo05zj,Alex Billo
Mar 10,home,Genesee,W,5-4,5,4,1.0,win,20220310_lghv,0,0,0,0,3.0,,2,2,6.00,5,6,2022,2021-22,div2,Jackson,jacksoncollege,alexbillo05zj,Alex Billo
Mar 11,home,Bryant & Stratton (Ohio),W,14-3,14,3,11.0,win,,,,,,,,,,,,,2022,2021-22,div2,Jackson,jacksoncollege,alexbillo05zj,Alex Billo
Mar 16,home,Siena Heights JV,L,5-2,5,2,3.0,win,,,,,,,,,,,,,2022,2021-22,div2,Jackson,jacksoncollege,alexbillo05zj,Alex Billo
Mar 17,home,Kellogg,L,7-3,7,3,4.0,win,,,,,,,,,,,,,2022,2021-22,div2,Jackson,jacksoncollege,alexbillo05zj,Alex Billo
Mar 25,home,Delta,W,3-2,3,2,1.0,win,,,,,,,,,,,,,2022,2021-22,div2,Jackson,jacksoncollege,alexbillo05zj,Alex Billo
Mar 25,home,Delta,W,12-2,12,2,10.0,win,,,,,,,,,,,,,2022,2021-22,div2,Jackson,jacksoncollege,alexbillo05zj,Alex Billo
Mar 30,home,Spring Arbor University JV,W,17-10,17,10,7.0,win,,,,,,,,,,,,,2022,2021-22,div2,Jackson,jacksoncollege,alexbillo05zj,Alex Billo
Apr 2,home,Schoolcraft,W,6-3,6,3,3.0,win,20220402_eqqo,0,1,0,0,2.1,,,,0.00,,4,2022,2021-22,div2,Jackson,jacksoncollege,alexbillo05zj,Alex Billo
