date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 6,home,Marion Military,W,11-1,11,1,10.0,win,,,,,,,,,,,,,2014,2013-14,div2,Pearl River,pearlrivercommunitycollege,lukemcgeevz6q,Luke McGee
Feb 6,home,Marion Military,W,12-3,12,3,9.0,win,20140206_aynj,0,1,0,0,4.0,5,1,1,2.25,1,8,2014,2013-14,div2,Pearl River,pearlrivercommunitycollege,lukemcgeevz6q,Luke McGee
Feb 8,home,Baton Rouge,W,4-1,4,1,3.0,win,,,,,,,,,,,,,2014,2013-14,div2,Pearl River,pearlrivercommunitycollege,lukemcgeevz6q,Luke McGee
Feb 8,home,Baton Rouge,W,9-1,9,1,8.0,win,,,,,,,,,,,,,2014,2013-14,div2,Pearl River,pearlrivercommunitycollege,lukemcgeevz6q,Luke McGee
Feb 14,home,Mississippi Delta,W,7-1,7,1,6.0,win,,,,,,,,,,,,,2014,2013-14,div2,Pearl River,pearlrivercommunitycollege,lukemcgeevz6q,Luke McGee
Feb 14,home,Mississippi Delta,W,5-0,5,0,5.0,win,20140214_r9dv,0,1,0,0,6.0,3,,,0.00,3,2,2014,2013-14,div2,Pearl River,pearlrivercommunitycollege,lukemcgeevz6q,Luke McGee
Feb 17,home,Wabash Valley,L,4-3,4,3,1.0,win,,,,,,,,,,,,,2014,2013-14,div2,Pearl River,pearlrivercommunitycollege,lukemcgeevz6q,Luke McGee
Feb 17,home,Iowa Lakes,W,9-2,9,2,7.0,win,,,,,,,,,,,,,2014,2013-14,div2,Pearl River,pearlrivercommunitycollege,lukemcgeevz6q,Luke McGee
Feb 18,home,Southwest Tennessee,L,9-4,9,4,5.0,win,,,,,,,,,,,,,2014,2013-14,div2,Pearl River,pearlrivercommunitycollege,lukemcgeevz6q,Luke McGee
Feb 18,home,Ellsworth,W,8-2,8,2,6.0,win,20140218_r591,0,0,0,1,2.0,1,,,0.00,,2,2014,2013-14,div2,Pearl River,pearlrivercommunitycollege,lukemcgeevz6q,Luke McGee
Feb 23,home,Mineral Area,W,6-5,6,5,1.0,win,,,,,,,,,,,,,2014,2013-14,div2,Pearl River,pearlrivercommunitycollege,lukemcgeevz6q,Luke McGee
Feb 23,home,Holmes,L,7-3,7,3,4.0,win,20140223_9139,0,0,1,0,5.2,10,7,3,4.76,,5,2014,2013-14,div2,Pearl River,pearlrivercommunitycollege,lukemcgeevz6q,Luke McGee
Feb 28,home,Bishop State,W,1-0,1,0,1.0,win,,,,,,,,,,,,,2014,2013-14,div2,Pearl River,pearlrivercommunitycollege,lukemcgeevz6q,Luke McGee
Feb 28,home,Bishop State,W,8-1,8,1,7.0,win,,,,,,,,,,,,,2014,2013-14,div2,Pearl River,pearlrivercommunitycollege,lukemcgeevz6q,Luke McGee
Mar 5,home,East Mississippi,L,4-1,4,1,3.0,win,,,,,,,,,,,,,2014,2013-14,div2,Pearl River,pearlrivercommunitycollege,lukemcgeevz6q,Luke McGee
