date,location,opponent,result,score,team_score,opp_score,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 25,home,vs. Santa Fe,L,8-4,8,8,0,0,0,0,6.0,3,1,1,1.50,2,4,2013,2012-13,div1,Hillsborough,hillsboroughcommunitycollege,ryanetsell930w,Ryan Etsell
Jan 27,home,Seminole State (FL),L,3-2,3,3,,,,,,,,,,,,2013,2012-13,div1,Hillsborough,hillsboroughcommunitycollege,ryanetsell930w,Ryan Etsell
Jan 28,home,Central Florida,L,4-1,4,4,,,,,,,,,,,,2013,2012-13,div1,Hillsborough,hillsboroughcommunitycollege,ryanetsell930w,Ryan Etsell
Jan 30,home,Daytona State,T,10-10,10,10,1,0,0,0,6.0,7,3,3,4.50,2,4,2013,2012-13,div1,Hillsborough,hillsboroughcommunitycollege,ryanetsell930w,Ryan Etsell
Feb 1,home,Indian River State,W,12-5,12,12,,,,,,,,,,,,2013,2012-13,div1,Hillsborough,hillsboroughcommunitycollege,ryanetsell930w,Ryan Etsell
Feb 2,home,Palm Beach State,L,9-0,9,9,,,,,,,,,,,,2013,2012-13,div1,Hillsborough,hillsboroughcommunitycollege,ryanetsell930w,Ryan Etsell
Feb 3,home,Palm Beach State,W,9-8,9,9,0,1,0,0,1.0,3,1,1,9.00,,1,2013,2012-13,div1,Hillsborough,hillsboroughcommunitycollege,ryanetsell930w,Ryan Etsell
Feb 8,home,Miami Dade,L,7-2,7,7,,,,,,,,,,,,2013,2012-13,div1,Hillsborough,hillsboroughcommunitycollege,ryanetsell930w,Ryan Etsell
Feb 9,home,vs. Pensacola State,W,3-1,3,3,,,,,,,,,,,,2013,2012-13,div1,Hillsborough,hillsboroughcommunitycollege,ryanetsell930w,Ryan Etsell
Feb 10,away,Palm Beach State,L,2-0,2,2,0,0,1,0,8.0,4,1,1,1.13,,4,2013,2012-13,div1,Hillsborough,hillsboroughcommunitycollege,ryanetsell930w,Ryan Etsell
Feb 13,home,vs. Daytona State,W,6-4,6,6,,,,,,,,,,,,2013,2012-13,div1,Hillsborough,hillsboroughcommunitycollege,ryanetsell930w,Ryan Etsell
Feb 15,home,Lake-Sumter State,L,10-8,10,10,,,,,,,,,,,,2013,2012-13,div1,Hillsborough,hillsboroughcommunitycollege,ryanetsell930w,Ryan Etsell
Feb 16,away,Pasco-Hernando State,L,8-3,8,8,,,,,,,,,,,,2013,2012-13,div1,Hillsborough,hillsboroughcommunitycollege,ryanetsell930w,Ryan Etsell
Feb 17,away,Indian River State,W,5-0,5,5,0,1,0,0,9.0,2,,,0.00,1,13,2013,2012-13,div1,Hillsborough,hillsboroughcommunitycollege,ryanetsell930w,Ryan Etsell
Feb 18,away,Santa Fe,W,3-1,3,3,,,,,,,,,,,,2013,2012-13,div1,Hillsborough,hillsboroughcommunitycollege,ryanetsell930w,Ryan Etsell
Feb 20,away,Central Florida,L,5-3,5,5,,,,,,,,,,,,2013,2012-13,div1,Hillsborough,hillsboroughcommunitycollege,ryanetsell930w,Ryan Etsell
Feb 22,away,Seminole State (FL),L,4-3,4,4,0,0,0,0,7.0,9,2,2,2.57,,6,2013,2012-13,div1,Hillsborough,hillsboroughcommunitycollege,ryanetsell930w,Ryan Etsell
Feb 23,home,vs. Lake-Sumter State,L,5-4,5,5,,,,,,,,,,,,2013,2012-13,div1,Hillsborough,hillsboroughcommunitycollege,ryanetsell930w,Ryan Etsell
Feb 27,away,Polk State,L,1-0,1,1,1,0,0,0,10.0,2,0,0,0.00,0,7,2013,2012-13,div1,Hillsborough,hillsboroughcommunitycollege,ryanetsell930w,Ryan Etsell
Mar 1,home,Polk State,L,3-2,3,3,,,,,,,,,,,,2013,2012-13,div1,Hillsborough,hillsboroughcommunitycollege,ryanetsell930w,Ryan Etsell
Mar 2,away,Polk State,W,6-3,6,6,,,,,,,,,,,,2013,2012-13,div1,Hillsborough,hillsboroughcommunitycollege,ryanetsell930w,Ryan Etsell
Mar 4,home,South Florida State,W,10-0,10,10,,,,,,,,,,,,2013,2012-13,div1,Hillsborough,hillsboroughcommunitycollege,ryanetsell930w,Ryan Etsell
Mar 6,away,South Florida State,W,11-2,11,11,,,,,,,,,,,,2013,2012-13,div1,Hillsborough,hillsboroughcommunitycollege,ryanetsell930w,Ryan Etsell
Mar 8,home,South Florida State,L,2-0,2,2,,,,,,,,,,,,2013,2012-13,div1,Hillsborough,hillsboroughcommunitycollege,ryanetsell930w,Ryan Etsell
Mar 9,home,St. Petersburg,W,5-0,5,5,0,1,0,0,7.0,3,,,0.00,,11,2013,2012-13,div1,Hillsborough,hillsboroughcommunitycollege,ryanetsell930w,Ryan Etsell
Mar 11,away,St. Petersburg,L,12-2,12,12,,,,,,,,,,,,2013,2012-13,div1,Hillsborough,hillsboroughcommunitycollege,ryanetsell930w,Ryan Etsell
Mar 13,away,St. Petersburg,W,7-4,7,7,,,,,,,,,,,,2013,2012-13,div1,Hillsborough,hillsboroughcommunitycollege,ryanetsell930w,Ryan Etsell
Mar 16,home,University of Tampa JV,W,9-2,9,9,,,,,,,,,,,,2013,2012-13,div1,Hillsborough,hillsboroughcommunitycollege,ryanetsell930w,Ryan Etsell
Mar 18,away,Eastern Florida State,L,7-6,7,7,,,,,,,,,,,,2013,2012-13,div1,Hillsborough,hillsboroughcommunitycollege,ryanetsell930w,Ryan Etsell
Mar 20,away,State College of Florida,,,,,,,,,,,,,,,,2013,2012-13,div1,Hillsborough,hillsboroughcommunitycollege,ryanetsell930w,Ryan Etsell
Mar 22,away,State College of Florida,L,9-8,9,9,,,,,,,,,,,,2013,2012-13,div1,Hillsborough,hillsboroughcommunitycollege,ryanetsell930w,Ryan Etsell
Mar 23,away,SCF Manatee-Sarasota,L,9-0,9,9,,,,,,,,,,,,2013,2012-13,div1,Hillsborough,hillsboroughcommunitycollege,ryanetsell930w,Ryan Etsell
Mar 25,home,Polk State,L,9-0,9,9,,,,,,,,,,,,2013,2012-13,div1,Hillsborough,hillsboroughcommunitycollege,ryanetsell930w,Ryan Etsell
Mar 27,away,Polk State,W,6-0,6,6,0,1,0,0,9.0,3,,,0.00,,11,2013,2012-13,div1,Hillsborough,hillsboroughcommunitycollege,ryanetsell930w,Ryan Etsell
Mar 29,home,Polk State,W,10-9,10,10,,,,,,,,,,,,2013,2012-13,div1,Hillsborough,hillsboroughcommunitycollege,ryanetsell930w,Ryan Etsell
Mar 30,away,South Florida State,W,14-11,14,14,,,,,,,,,,,,2013,2012-13,div1,Hillsborough,hillsboroughcommunitycollege,ryanetsell930w,Ryan Etsell
Apr 1,home,South Florida State,W,18-5,18,18,0,1,0,0,5.0,7,1,1,1.80,1,7,2013,2012-13,div1,Hillsborough,hillsboroughcommunitycollege,ryanetsell930w,Ryan Etsell
Apr 3,away,South Florida State,L,8-6,8,8,,,,,,,,,,,,2013,2012-13,div1,Hillsborough,hillsboroughcommunitycollege,ryanetsell930w,Ryan Etsell
Apr 5,home,St. Petersburg,T,0-0,0,0,,,,,,,,,,,,2013,2012-13,div1,Hillsborough,hillsboroughcommunitycollege,ryanetsell930w,Ryan Etsell
Apr 6,home,St. Petersburg,W,3-1,3,3,0,0,0,0,9.0,6,1,,0.00,1,6,2013,2012-13,div1,Hillsborough,hillsboroughcommunitycollege,ryanetsell930w,Ryan Etsell
Apr 8,away,St. Petersburg,L,5-4,5,5,,,,,,,,,,,,2013,2012-13,div1,Hillsborough,hillsboroughcommunitycollege,ryanetsell930w,Ryan Etsell
Apr 10,home,Pasco-Hernando State,W,8-3,8,8,,,,,,,,,,,,2013,2012-13,div1,Hillsborough,hillsboroughcommunitycollege,ryanetsell930w,Ryan Etsell
Apr 12,home,University of Tampa JV,L,4-3,4,4,0,0,1,0,1.0,3,4,2,18.00,,1,2013,2012-13,div1,Hillsborough,hillsboroughcommunitycollege,ryanetsell930w,Ryan Etsell
Apr 15,home,State College of Florida,W,3-2,3,3,0,0,0,0,1.0,6,2,2,18.00,,5,2013,2012-13,div1,Hillsborough,hillsboroughcommunitycollege,ryanetsell930w,Ryan Etsell
Apr 17,home,State College of Florida,L,6-1,6,6,,,,,,,,,,,,2013,2012-13,div1,Hillsborough,hillsboroughcommunitycollege,ryanetsell930w,Ryan Etsell
Apr 19,away,State College of Florida,L,9-2,9,9,,,,,,,,,,,,2013,2012-13,div1,Hillsborough,hillsboroughcommunitycollege,ryanetsell930w,Ryan Etsell
Apr 20,away,Polk State,L,4-2,4,4,0,0,1,0,6.0,7,4,2,3.00,,,2013,2012-13,div1,Hillsborough,hillsboroughcommunitycollege,ryanetsell930w,Ryan Etsell
Apr 22,home,South Florida State,W,5-3,5,5,,,,,,,,,,,,2013,2012-13,div1,Hillsborough,hillsboroughcommunitycollege,ryanetsell930w,Ryan Etsell
Apr 24,home,St. Petersburg,W,9-3,9,9,,,,,,,,,,,,2013,2012-13,div1,Hillsborough,hillsboroughcommunitycollege,ryanetsell930w,Ryan Etsell
Apr 27,away,State College of Florida,W,7-5,7,7,0,1,0,0,8.0,9,5,4,4.50,1,5,2013,2012-13,div1,Hillsborough,hillsboroughcommunitycollege,ryanetsell930w,Ryan Etsell
Apr 29,away,State College of Florida,L,11-4,11,11,,,,,,,,,,,,2013,2012-13,div1,Hillsborough,hillsboroughcommunitycollege,ryanetsell930w,Ryan Etsell
May 10,home,vs. Tallahassee,W,3-0,3,3,,,,,,,,,,,,2013,2012-13,div1,Hillsborough,hillsboroughcommunitycollege,ryanetsell930w,Ryan Etsell
May 11,home,Palm Beach State,L,8-3,8,8,,,,,,,,,,,,2013,2012-13,div1,Hillsborough,hillsboroughcommunitycollege,ryanetsell930w,Ryan Etsell
May 12,home,State College of Florida,L,12-6,12,12,,,,,,,,,,,,2013,2012-13,div1,Hillsborough,hillsboroughcommunitycollege,ryanetsell930w,Ryan Etsell
