date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 17,home,RCSJ Gloucester,L,10-0,10,0,10,win,20240217_geyn,0,0,1,0,3.0,3,4,2,6.00,2.33,4,2024,2023-24,div2,Southern Maryland,collegeofsouthernmaryland,jaredharry65wn,Jared Harry
Feb 23,home,Finger Lakes,W,7-6,7,6,1,win,20240223_fs3o,1,0,0,0,5.0,2,4,3,5.40,1.20,4,2024,2023-24,div2,Southern Maryland,collegeofsouthernmaryland,jaredharry65wn,Jared Harry
Mar 4,home,CCBC Essex,L,3-0,3,0,3,win,20240304_ino2,1,0,1,0,3.0,4,2,2,6.00,2.33,3,2024,2023-24,div2,Southern Maryland,collegeofsouthernmaryland,jaredharry65wn,Jared Harry
Mar 8,home,Anne Arundel,L,7-4,7,4,3,win,20240308_7wec,0,0,0,0,2.2,5,2,1,3.38,2.63,2,2024,2023-24,div2,Southern Maryland,collegeofsouthernmaryland,jaredharry65wn,Jared Harry
Mar 17,home,Chesapeake,L,6-0,6,0,6,win,20240317_hhly,1,0,0,0,3.0,4,6,6,18.00,2.33,3,2024,2023-24,div2,Southern Maryland,collegeofsouthernmaryland,jaredharry65wn,Jared Harry
Mar 22,home,Sullivan County,L,19-5,19,5,14,win,20240322_leby,0,0,0,0,2.0,7,8,7,31.50,4.50,2,2024,2023-24,div2,Southern Maryland,collegeofsouthernmaryland,jaredharry65wn,Jared Harry
Apr 10,home,Prince George's,W,10-7,10,7,3,win,20240410_z07f,1,0,0,0,2.2,5,7,0,0.00,3.38,4,2024,2023-24,div2,Southern Maryland,collegeofsouthernmaryland,jaredharry65wn,Jared Harry
Apr 14,home,CCBC Dundalk,L,13-12,13,12,1,win,20240414_agm5,0,0,0,0,1.1,2,2,2,13.50,2.25,1,2024,2023-24,div2,Southern Maryland,collegeofsouthernmaryland,jaredharry65wn,Jared Harry
Apr 16,home,Montgomery,L,16-6,16,6,10,win,20240416_tmhn,1,0,1,0,2.0,3,6,3,13.50,3.50,4,2024,2023-24,div2,Southern Maryland,collegeofsouthernmaryland,jaredharry65wn,Jared Harry
Apr 18,home,Shenandoah,L,4-1,4,1,3,win,20240418_ymr0,0,0,0,0,1.0,,,,0.00,,,2024,2023-24,div2,Southern Maryland,collegeofsouthernmaryland,jaredharry65wn,Jared Harry
