date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 29,home,University of Texas Dallas,W,12-0,12,0,12.0,win,,,,,,,,,,,,,2018,2017-18,div3,Dallas College - Eastfield,eastfieldcollege,trevorwiegelfe03,Trevor Wiegel
Jan 29,home,University of Texas Dallas,W,5-4,5,4,1.0,win,,,,,,,,,,,,,2018,2017-18,div3,Dallas College - Eastfield,eastfieldcollege,trevorwiegelfe03,Trevor Wiegel
Jan 31,home,Hill,L,19-9,19,9,10.0,win,20180131_btdv,1,0,0,0,2.0,4,6,6,27.00,1,1,2018,2017-18,div3,Dallas College - Eastfield,eastfieldcollege,trevorwiegelfe03,Trevor Wiegel
Feb 3,home,North Central Texas,W,7-0,7,0,7.0,win,,,,,,,,,,,,,2018,2017-18,div3,Dallas College - Eastfield,eastfieldcollege,trevorwiegelfe03,Trevor Wiegel
Feb 3,home,North Central Texas,L,8-2,8,2,6.0,win,,,,,,,,,,,,,2018,2017-18,div3,Dallas College - Eastfield,eastfieldcollege,trevorwiegelfe03,Trevor Wiegel
Feb 5,home,LeTourneau University,W,4-2,4,2,2.0,win,20180205_ka30,1,0,0,0,5.0,5,2,1,1.80,1,3,2018,2017-18,div3,Dallas College - Eastfield,eastfieldcollege,trevorwiegelfe03,Trevor Wiegel
Feb 5,home,LeTourneau University,W,7-2,7,2,5.0,win,,,,,,,,,,,,,2018,2017-18,div3,Dallas College - Eastfield,eastfieldcollege,trevorwiegelfe03,Trevor Wiegel
Feb 9,home,North Arkansas,W,13-2,13,2,11.0,win,,,,,,,,,,,,,2018,2017-18,div3,Dallas College - Eastfield,eastfieldcollege,trevorwiegelfe03,Trevor Wiegel
Feb 9,home,North Arkansas,W,6-4,6,4,2.0,win,,,,,,,,,,,,,2018,2017-18,div3,Dallas College - Eastfield,eastfieldcollege,trevorwiegelfe03,Trevor Wiegel
Feb 10,home,North Arkansas,W,14-1,14,1,13.0,win,20180210_hfl4,1,1,0,0,5.0,4,1,1,1.80,0,9,2018,2017-18,div3,Dallas College - Eastfield,eastfieldcollege,trevorwiegelfe03,Trevor Wiegel
