date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Mar 9,home,Glen Oaks,W,6-0,6,0,6.0,win,20220309_sna6,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,div3,Niagara County,niagaracountycommunitycollege,lancebaldenspergers4nj,Lance Baldensperger
Mar 9,home,Century,W,4-0,4,0,4.0,win,20220309_r7uy,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,div3,Niagara County,niagaracountycommunitycollege,lancebaldenspergers4nj,Lance Baldensperger
Mar 10,home,Glen Oaks,W,3-1,3,1,2.0,win,20220310_r01o,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,div3,Niagara County,niagaracountycommunitycollege,lancebaldenspergers4nj,Lance Baldensperger
Mar 10,home,Glen Oaks,W,13-0,13,0,13.0,win,,,,,,,,,,,,,2022,2021-22,div3,Niagara County,niagaracountycommunitycollege,lancebaldenspergers4nj,Lance Baldensperger
Mar 11,home,Minnesota North College - Itasca,W,9-8,9,8,1.0,win,,,,,,,,,,,,,2022,2021-22,div3,Niagara County,niagaracountycommunitycollege,lancebaldenspergers4nj,Lance Baldensperger
Mar 11,home,Minnesota North College - Itasca,W,8-2,8,2,6.0,win,20220311_ipsi,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,div3,Niagara County,niagaracountycommunitycollege,lancebaldenspergers4nj,Lance Baldensperger
Mar 13,home,Waubonsee,L,3-2,3,2,1.0,win,20220313_259k,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,div3,Niagara County,niagaracountycommunitycollege,lancebaldenspergers4nj,Lance Baldensperger
Mar 13,home,Waubonsee,W,7-4,7,4,3.0,win,,,,,,,,,,,,,2022,2021-22,div3,Niagara County,niagaracountycommunitycollege,lancebaldenspergers4nj,Lance Baldensperger
Mar 14,home,Westchester,W,10-6,10,6,4.0,win,,,,,,,,,,,,,2022,2021-22,div3,Niagara County,niagaracountycommunitycollege,lancebaldenspergers4nj,Lance Baldensperger
Mar 14,home,Westchester,W,13-2,13,2,11.0,win,20220314_w5ml,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,div3,Niagara County,niagaracountycommunitycollege,lancebaldenspergers4nj,Lance Baldensperger
Mar 15,home,Herkimer,W,8-6,8,6,2.0,win,20220315_a8ny,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,div3,Niagara County,niagaracountycommunitycollege,lancebaldenspergers4nj,Lance Baldensperger
Mar 15,home,Herkimer,W,5-1,5,1,4.0,win,20220315_z8k7,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,div3,Niagara County,niagaracountycommunitycollege,lancebaldenspergers4nj,Lance Baldensperger
Mar 18,home,Potomac State,W,14-4,14,4,10.0,win,20220318_cnr2,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,div3,Niagara County,niagaracountycommunitycollege,lancebaldenspergers4nj,Lance Baldensperger
Mar 18,home,Potomac State,L,7-4,7,4,3.0,win,20220318_zoxv,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,div3,Niagara County,niagaracountycommunitycollege,lancebaldenspergers4nj,Lance Baldensperger
Mar 19,home,Westmoreland,W,18-1,18,1,17.0,win,20220319_3mgv,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,div3,Niagara County,niagaracountycommunitycollege,lancebaldenspergers4nj,Lance Baldensperger
Mar 19,home,Westmoreland,W,11-0,11,0,11.0,win,20220319_cply,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,div3,Niagara County,niagaracountycommunitycollege,lancebaldenspergers4nj,Lance Baldensperger
Mar 20,home,Allegany Maryland,L,7-2,7,2,5.0,win,20220320_kg19,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,div3,Niagara County,niagaracountycommunitycollege,lancebaldenspergers4nj,Lance Baldensperger
Mar 20,home,Allegany Maryland,L,3-2,3,2,1.0,win,20220320_vs52,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,div3,Niagara County,niagaracountycommunitycollege,lancebaldenspergers4nj,Lance Baldensperger
Mar 24,home,Monroe CC,L,9-5,9,5,4.0,win,,,,,,,,,,,,,2022,2021-22,div3,Niagara County,niagaracountycommunitycollege,lancebaldenspergers4nj,Lance Baldensperger
Mar 24,home,Monroe CC,W,6-4,6,4,2.0,win,,,,,,,,,,,,,2022,2021-22,div3,Niagara County,niagaracountycommunitycollege,lancebaldenspergers4nj,Lance Baldensperger
Mar 31,home,Erie,L,17-8,17,8,9.0,win,,,,,,,,,,,,,2022,2021-22,div3,Niagara County,niagaracountycommunitycollege,lancebaldenspergers4nj,Lance Baldensperger
Mar 31,home,Erie,W,20-8,20,8,12.0,win,,,,,,,,,,,,,2022,2021-22,div3,Niagara County,niagaracountycommunitycollege,lancebaldenspergers4nj,Lance Baldensperger
Apr 2,home,Erie,W,5-2,5,2,3.0,win,,,,,,,,,,,,,2022,2021-22,div3,Niagara County,niagaracountycommunitycollege,lancebaldenspergers4nj,Lance Baldensperger
Apr 2,home,Erie,L,10-4,10,4,6.0,win,20220402_p2wp,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,div3,Niagara County,niagaracountycommunitycollege,lancebaldenspergers4nj,Lance Baldensperger
Apr 5,home,SUNY Broome,W,11-0,11,0,11.0,win,,,,,,,,,,,,,2022,2021-22,div3,Niagara County,niagaracountycommunitycollege,lancebaldenspergers4nj,Lance Baldensperger
Apr 5,home,SUNY Broome,W,5-0,5,0,5.0,win,,,,,,,,,,,,,2022,2021-22,div3,Niagara County,niagaracountycommunitycollege,lancebaldenspergers4nj,Lance Baldensperger
Apr 7,home,Tompkins Cortland,W,10-0,10,0,10.0,win,,,,,,,,,,,,,2022,2021-22,div3,Niagara County,niagaracountycommunitycollege,lancebaldenspergers4nj,Lance Baldensperger
Apr 7,home,Tompkins Cortland,W,15-0,15,0,15.0,win,,,,,,,,,,,,,2022,2021-22,div3,Niagara County,niagaracountycommunitycollege,lancebaldenspergers4nj,Lance Baldensperger
Apr 12,home,SUNY Broome,W,16-0,16,0,16.0,win,,,,,,,,,,,,,2022,2021-22,div3,Niagara County,niagaracountycommunitycollege,lancebaldenspergers4nj,Lance Baldensperger
Apr 12,home,SUNY Broome,W,13-2,13,2,11.0,win,,,,,,,,,,,,,2022,2021-22,div3,Niagara County,niagaracountycommunitycollege,lancebaldenspergers4nj,Lance Baldensperger
Apr 14,home,Monroe CC,W,6-2,6,2,4.0,win,20220414_hfqu,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,div3,Niagara County,niagaracountycommunitycollege,lancebaldenspergers4nj,Lance Baldensperger
Apr 14,home,Monroe CC,W,12-4,12,4,8.0,win,20220414_shbw,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,div3,Niagara County,niagaracountycommunitycollege,lancebaldenspergers4nj,Lance Baldensperger
Apr 15,home,Ithaca College JV,W,11-1,11,1,10.0,win,,,,,,,,,,,,,2022,2021-22,div3,Niagara County,niagaracountycommunitycollege,lancebaldenspergers4nj,Lance Baldensperger
Apr 15,home,Ithaca College JV,W,20-2,20,2,18.0,win,20220415_jzrr,0,0,0,0,0.0,,,,0.00,,,2022,2021-22,div3,Niagara County,niagaracountycommunitycollege,lancebaldenspergers4nj,Lance Baldensperger
Apr 21,home,Finger Lakes,W,1-0,1,0,1.0,win,,,,,,,,,,,,,2022,2021-22,div3,Niagara County,niagaracountycommunitycollege,lancebaldenspergers4nj,Lance Baldensperger
Apr 21,home,Finger Lakes,W,9-0,9,0,9.0,win,,,,,,,,,,,,,2022,2021-22,div3,Niagara County,niagaracountycommunitycollege,lancebaldenspergers4nj,Lance Baldensperger
Apr 23,home,Finger Lakes,W,7-0,7,0,7.0,win,,,,,,,,,,,,,2022,2021-22,div3,Niagara County,niagaracountycommunitycollege,lancebaldenspergers4nj,Lance Baldensperger
Apr 23,home,Finger Lakes,W,2-0,2,0,2.0,win,,,,,,,,,,,,,2022,2021-22,div3,Niagara County,niagaracountycommunitycollege,lancebaldenspergers4nj,Lance Baldensperger
Apr 24,home,Genesee,W,15-2,15,2,13.0,win,,,,,,,,,,,,,2022,2021-22,div3,Niagara County,niagaracountycommunitycollege,lancebaldenspergers4nj,Lance Baldensperger
Apr 24,home,Genesee,W,11-5,11,5,6.0,win,,,,,,,,,,,,,2022,2021-22,div3,Niagara County,niagaracountycommunitycollege,lancebaldenspergers4nj,Lance Baldensperger
