date,location,opponent,result,score,team_score,opp_score,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 31,home,vs. South Mountain,L,12-5,12,12,,,,,,,,,,,,2020,2019-20,div1,Salt Lake,saltlakecommunitycollege,westonsampsonolpx,Weston Sampson
Jan 31,home,vs. South Mountain,L,10-7,10,10,,,,,,,,,,,,2020,2019-20,div1,Salt Lake,saltlakecommunitycollege,westonsampsonolpx,Weston Sampson
Feb 1,home,vs. South Mountain,W,7-4,7,7,,,,,,,,,,,,2020,2019-20,div1,Salt Lake,saltlakecommunitycollege,westonsampsonolpx,Weston Sampson
Feb 1,home,vs. South Mountain,W,14-13,14,14,,,,,,,,,,,,2020,2019-20,div1,Salt Lake,saltlakecommunitycollege,westonsampsonolpx,Weston Sampson
Feb 7,away,GateWay (AZ),W,8-1,8,8,,,,,,,,,,,,2020,2019-20,div1,Salt Lake,saltlakecommunitycollege,westonsampsonolpx,Weston Sampson
Feb 8,home,vs. South Mountain,W,10-4,10,10,,,,,,,,,,,,2020,2019-20,div1,Salt Lake,saltlakecommunitycollege,westonsampsonolpx,Weston Sampson
Feb 8,home,vs. Central Arizona,W,9-2,9,9,,,,,,,,,,,,2020,2019-20,div1,Salt Lake,saltlakecommunitycollege,westonsampsonolpx,Weston Sampson
Feb 9,home,vs. Yavapai,L,11-3,11,11,,,,,,,,,,,,2020,2019-20,div1,Salt Lake,saltlakecommunitycollege,westonsampsonolpx,Weston Sampson
Feb 14,home,vs. Okanagan College,W,4-1,4,4,,,,,,,,,,,,2020,2019-20,div1,Salt Lake,saltlakecommunitycollege,westonsampsonolpx,Weston Sampson
Feb 14,home,vs. Prairie Baseball Academy,W,14-4,14,14,,,,,,,,,,,,2020,2019-20,div1,Salt Lake,saltlakecommunitycollege,westonsampsonolpx,Weston Sampson
Feb 15,home,vs. Okanagan College,W,7-5,7,7,,,,,,,,,,,,2020,2019-20,div1,Salt Lake,saltlakecommunitycollege,westonsampsonolpx,Weston Sampson
Feb 16,home,vs. Prairie Baseball Academy,W,11-5,11,11,,,,,,,,,,,,2020,2019-20,div1,Salt Lake,saltlakecommunitycollege,westonsampsonolpx,Weston Sampson
Feb 21,home,Treasure Valley,W,8-0,8,8,,,,,,,,,,,,2020,2019-20,div1,Salt Lake,saltlakecommunitycollege,westonsampsonolpx,Weston Sampson
Feb 21,home,Treasure Valley,W,20-1,20,20,,,,,,,,,,,,2020,2019-20,div1,Salt Lake,saltlakecommunitycollege,westonsampsonolpx,Weston Sampson
Feb 22,home,Treasure Valley,W,12-2,12,12,,,,,,,,,,,,2020,2019-20,div1,Salt Lake,saltlakecommunitycollege,westonsampsonolpx,Weston Sampson
Feb 22,home,Treasure Valley,W,6-0,6,6,,,,,,,,,,,,2020,2019-20,div1,Salt Lake,saltlakecommunitycollege,westonsampsonolpx,Weston Sampson
Feb 27,home,Colorado Northwestern,W,9-2,9,9,,,,,,,,,,,,2020,2019-20,div1,Salt Lake,saltlakecommunitycollege,westonsampsonolpx,Weston Sampson
Feb 28,home,Colorado Northwestern,W,5-4,5,5,,,,,,,,,,,,2020,2019-20,div1,Salt Lake,saltlakecommunitycollege,westonsampsonolpx,Weston Sampson
Feb 28,home,Colorado Northwestern,W,4-0,4,4,,,,,,,,,,,,2020,2019-20,div1,Salt Lake,saltlakecommunitycollege,westonsampsonolpx,Weston Sampson
Feb 29,home,Colorado Northwestern,W,5-4,5,5,,,,,,,,,,,,2020,2019-20,div1,Salt Lake,saltlakecommunitycollege,westonsampsonolpx,Weston Sampson
Mar 5,away,Southern Idaho,W,3-2,3,3,,,,,,,,,,,,2020,2019-20,div1,Salt Lake,saltlakecommunitycollege,westonsampsonolpx,Weston Sampson
Mar 6,away,Southern Idaho,W,2-1,2,2,,,,,,,,,,,,2020,2019-20,div1,Salt Lake,saltlakecommunitycollege,westonsampsonolpx,Weston Sampson
Mar 6,away,Southern Idaho,L,5-4,5,5,,,,,,,,,,,,2020,2019-20,div1,Salt Lake,saltlakecommunitycollege,westonsampsonolpx,Weston Sampson
Mar 7,away,Southern Idaho,W,8-2,8,8,,,,,,,,,,,,2020,2019-20,div1,Salt Lake,saltlakecommunitycollege,westonsampsonolpx,Weston Sampson
Mar 12,home,Utah State Eastern,,,,,,,,,,,,,,,,2020,2019-20,div1,Salt Lake,saltlakecommunitycollege,westonsampsonolpx,Weston Sampson
Mar 13,home,Utah State Eastern,,,,,,,,,,,,,,,,2020,2019-20,div1,Salt Lake,saltlakecommunitycollege,westonsampsonolpx,Weston Sampson
Mar 13,home,Utah State Eastern,,,,,,,,,,,,,,,,2020,2019-20,div1,Salt Lake,saltlakecommunitycollege,westonsampsonolpx,Weston Sampson
Mar 14,home,Utah State Eastern,,,,,,,,,,,,,,,,2020,2019-20,div1,Salt Lake,saltlakecommunitycollege,westonsampsonolpx,Weston Sampson
Mar 26,away,Southern Nevada,,,,,,,,,,,,,,,,2020,2019-20,div1,Salt Lake,saltlakecommunitycollege,westonsampsonolpx,Weston Sampson
Mar 27,away,Southern Nevada,,,,,,,,,,,,,,,,2020,2019-20,div1,Salt Lake,saltlakecommunitycollege,westonsampsonolpx,Weston Sampson
Mar 27,away,Southern Nevada,,,,,,,,,,,,,,,,2020,2019-20,div1,Salt Lake,saltlakecommunitycollege,westonsampsonolpx,Weston Sampson
Mar 28,away,Southern Nevada,,,,,,,,,,,,,,,,2020,2019-20,div1,Salt Lake,saltlakecommunitycollege,westonsampsonolpx,Weston Sampson
Apr 9,home,Southern Idaho,,,,,,,,,,,,,,,,2020,2019-20,div1,Salt Lake,saltlakecommunitycollege,westonsampsonolpx,Weston Sampson
Apr 10,home,Southern Idaho,,,,,,,,,,,,,,,,2020,2019-20,div1,Salt Lake,saltlakecommunitycollege,westonsampsonolpx,Weston Sampson
Apr 10,home,Southern Idaho,,,,,,,,,,,,,,,,2020,2019-20,div1,Salt Lake,saltlakecommunitycollege,westonsampsonolpx,Weston Sampson
Apr 11,home,Southern Idaho,,,,,,,,,,,,,,,,2020,2019-20,div1,Salt Lake,saltlakecommunitycollege,westonsampsonolpx,Weston Sampson
Apr 16,away,Utah State Eastern,,,,,,,,,,,,,,,,2020,2019-20,div1,Salt Lake,saltlakecommunitycollege,westonsampsonolpx,Weston Sampson
Apr 17,away,Utah State Eastern,,,,,,,,,,,,,,,,2020,2019-20,div1,Salt Lake,saltlakecommunitycollege,westonsampsonolpx,Weston Sampson
Apr 17,away,Utah State Eastern,,,,,,,,,,,,,,,,2020,2019-20,div1,Salt Lake,saltlakecommunitycollege,westonsampsonolpx,Weston Sampson
Apr 18,away,Utah State Eastern,,,,,,,,,,,,,,,,2020,2019-20,div1,Salt Lake,saltlakecommunitycollege,westonsampsonolpx,Weston Sampson
Apr 30,home,Southern Nevada,,,,,,,,,,,,,,,,2020,2019-20,div1,Salt Lake,saltlakecommunitycollege,westonsampsonolpx,Weston Sampson
May 1,home,Southern Nevada,,,,,,,,,,,,,,,,2020,2019-20,div1,Salt Lake,saltlakecommunitycollege,westonsampsonolpx,Weston Sampson
May 1,home,Southern Nevada,,,,,,,,,,,,,,,,2020,2019-20,div1,Salt Lake,saltlakecommunitycollege,westonsampsonolpx,Weston Sampson
May 2,home,Southern Nevada,,,,,,,,,,,,,,,,2020,2019-20,div1,Salt Lake,saltlakecommunitycollege,westonsampsonolpx,Weston Sampson
