date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 3,home,Kansas Wesleyan University (JV),W,9-4,9,4,5.0,win,20200203_eex2,0,0,0,0,0.0,3,3,3,INF,1,,2020,2019-20,div1,Pratt,prattcommunitycollege,waldemarfernandez1mlg,Waldemar Fernandez
Feb 3,home,Kansas Wesleyan University (JV),W,14-4,14,4,10.0,win,,,,,,,,,,,,,2020,2019-20,div1,Pratt,prattcommunitycollege,waldemarfernandez1mlg,Waldemar Fernandez
Feb 8,away,Northeast Texas,L,11-3,11,3,8.0,win,,,,,,,,,,,,,2020,2019-20,div1,Pratt,prattcommunitycollege,waldemarfernandez1mlg,Waldemar Fernandez
Feb 8,away,Northeast Texas,L,7-4,7,4,3.0,win,,,,,,,,,,,,,2020,2019-20,div1,Pratt,prattcommunitycollege,waldemarfernandez1mlg,Waldemar Fernandez
Feb 9,away,Northeast Texas,L,12-5,12,5,7.0,win,,,,,,,,,,,,,2020,2019-20,div1,Pratt,prattcommunitycollege,waldemarfernandez1mlg,Waldemar Fernandez
Feb 15,home,vs. Highland (KS),L,6-5,6,5,1.0,win,,,,,,,,,,,,,2020,2019-20,div1,Pratt,prattcommunitycollege,waldemarfernandez1mlg,Waldemar Fernandez
Feb 15,home,vs. Highland (KS),L,2-0,2,0,2.0,win,,,,,,,,,,,,,2020,2019-20,div1,Pratt,prattcommunitycollege,waldemarfernandez1mlg,Waldemar Fernandez
Feb 16,home,vs. Highland (KS),L,5-4,5,4,1.0,win,,,,,,,,,,,,,2020,2019-20,div1,Pratt,prattcommunitycollege,waldemarfernandez1mlg,Waldemar Fernandez
Feb 17,away,Northwestern Oklahoma State University,W,8-2,8,2,6.0,win,20200217_7nqy,0,0,0,0,1.0,1,,,0.00,2,1,2020,2019-20,div1,Pratt,prattcommunitycollege,waldemarfernandez1mlg,Waldemar Fernandez
Feb 17,away,Northwestern Oklahoma State University,L,7-4,7,4,3.0,win,,,,,,,,,,,,,2020,2019-20,div1,Pratt,prattcommunitycollege,waldemarfernandez1mlg,Waldemar Fernandez
Feb 22,home,Northern Oklahoma Tonkawa,L,2-1,2,1,1.0,win,,,,,,,,,,,,,2020,2019-20,div1,Pratt,prattcommunitycollege,waldemarfernandez1mlg,Waldemar Fernandez
Feb 22,home,Northern Oklahoma Tonkawa,W,2-1,2,1,1.0,win,,,,,,,,,,,,,2020,2019-20,div1,Pratt,prattcommunitycollege,waldemarfernandez1mlg,Waldemar Fernandez
Feb 28,away,Northern Oklahoma Tonkawa,L,2-1,2,1,1.0,win,,,,,,,,,,,,,2020,2019-20,div1,Pratt,prattcommunitycollege,waldemarfernandez1mlg,Waldemar Fernandez
Feb 28,away,Northern Oklahoma Tonkawa,L,16-6,16,6,10.0,win,,,,,,,,,,,,,2020,2019-20,div1,Pratt,prattcommunitycollege,waldemarfernandez1mlg,Waldemar Fernandez
Mar 5,away,Fort Scott,L,11-4,11,4,7.0,win,,,,,,,,,,,,,2020,2019-20,div1,Pratt,prattcommunitycollege,waldemarfernandez1mlg,Waldemar Fernandez
Mar 5,away,Fort Scott,W,16-11,16,11,5.0,win,,,,,,,,,,,,,2020,2019-20,div1,Pratt,prattcommunitycollege,waldemarfernandez1mlg,Waldemar Fernandez
Mar 7,home,Fort Scott,L,11-4,11,4,7.0,win,20200307_itxx,0,0,0,0,3.1,2,2,2,5.40,2,4,2020,2019-20,div1,Pratt,prattcommunitycollege,waldemarfernandez1mlg,Waldemar Fernandez
Mar 7,home,Fort Scott,L,17-7,17,7,10.0,win,,,,,,,,,,,,,2020,2019-20,div1,Pratt,prattcommunitycollege,waldemarfernandez1mlg,Waldemar Fernandez
Mar 12,away,Garden City,L,6-4,6,4,2.0,win,,,,,,,,,,,,,2020,2019-20,div1,Pratt,prattcommunitycollege,waldemarfernandez1mlg,Waldemar Fernandez
Mar 12,away,Garden City,L,5-2,5,2,3.0,win,,,,,,,,,,,,,2020,2019-20,div1,Pratt,prattcommunitycollege,waldemarfernandez1mlg,Waldemar Fernandez
Mar 14,home,Garden City,,,,,3.0,win,,,,,,,,,,,,,2020,2019-20,div1,Pratt,prattcommunitycollege,waldemarfernandez1mlg,Waldemar Fernandez
Mar 14,home,Garden City,,,,,3.0,win,,,,,,,,,,,,,2020,2019-20,div1,Pratt,prattcommunitycollege,waldemarfernandez1mlg,Waldemar Fernandez
