date,location,opponent,result,score,team_score,opp_score,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 22,home,vs. Polk State,W,7-4,7,7,,,,,,,,,,,,2021,2020-21,div1,Chipola,chipolacollege,dylangoldsteinm0q9,Dylan Goldstein
Jan 22,home,vs. St. Petersburg,L,6-4,6,6,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,div1,Chipola,chipolacollege,dylangoldsteinm0q9,Dylan Goldstein
Jan 23,home,vs. South Florida State,W,17-2,17,17,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,div1,Chipola,chipolacollege,dylangoldsteinm0q9,Dylan Goldstein
Jan 29,home,Wallace-Dothan,W,10-3,10,10,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,div1,Chipola,chipolacollege,dylangoldsteinm0q9,Dylan Goldstein
Jan 29,home,Coastal Alabama - Monroeville,W,8-4,8,8,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,div1,Chipola,chipolacollege,dylangoldsteinm0q9,Dylan Goldstein
Jan 30,home,Coastal Alabama - Monroeville,W,5-2,5,5,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,div1,Chipola,chipolacollege,dylangoldsteinm0q9,Dylan Goldstein
Jan 30,home,Wallace-Dothan,W,12-2,12,12,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,div1,Chipola,chipolacollege,dylangoldsteinm0q9,Dylan Goldstein
Feb 5,home,Florida SouthWestern State,W,4-3,4,4,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,div1,Chipola,chipolacollege,dylangoldsteinm0q9,Dylan Goldstein
Feb 6,home,Florida SouthWestern State,W,9-3,9,9,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,div1,Chipola,chipolacollege,dylangoldsteinm0q9,Dylan Goldstein
Feb 6,home,Florida SouthWestern State,W,12-11,12,12,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,div1,Chipola,chipolacollege,dylangoldsteinm0q9,Dylan Goldstein
Feb 7,home,Florida SouthWestern State,W,14-8,14,14,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,div1,Chipola,chipolacollege,dylangoldsteinm0q9,Dylan Goldstein
Feb 16,home,Gordon State,W,4-0,4,4,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,div1,Chipola,chipolacollege,dylangoldsteinm0q9,Dylan Goldstein
Feb 16,home,Gordon State,W,3-0,3,3,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,div1,Chipola,chipolacollege,dylangoldsteinm0q9,Dylan Goldstein
Feb 20,home,vs. Miami Dade,L,10-0,10,10,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,div1,Chipola,chipolacollege,dylangoldsteinm0q9,Dylan Goldstein
Feb 21,away,St. Johns River State,W,8-3,8,8,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,div1,Chipola,chipolacollege,dylangoldsteinm0q9,Dylan Goldstein
Feb 21,away,St. Johns River State,W,6-0,6,6,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,div1,Chipola,chipolacollege,dylangoldsteinm0q9,Dylan Goldstein
Feb 23,away,Chattahoochee Valley,W,6-4,6,6,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,div1,Chipola,chipolacollege,dylangoldsteinm0q9,Dylan Goldstein
Feb 27,home,San Jacinto,L,4-1,4,4,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,div1,Chipola,chipolacollege,dylangoldsteinm0q9,Dylan Goldstein
Feb 27,home,San Jacinto,W,4-2,4,4,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,div1,Chipola,chipolacollege,dylangoldsteinm0q9,Dylan Goldstein
Feb 28,home,San Jacinto,L,7-4,7,7,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,div1,Chipola,chipolacollege,dylangoldsteinm0q9,Dylan Goldstein
Feb 28,home,San Jacinto,L,5-4,5,5,,,,,,,,,,,,2021,2020-21,div1,Chipola,chipolacollege,dylangoldsteinm0q9,Dylan Goldstein
Mar 3,away,Gordon State,L,11-10,11,11,,,,,,,,,,,,2021,2020-21,div1,Chipola,chipolacollege,dylangoldsteinm0q9,Dylan Goldstein
Mar 4,away,Andrew,W,13-3,13,13,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,div1,Chipola,chipolacollege,dylangoldsteinm0q9,Dylan Goldstein
Mar 6,home,Andrew,W,7-6,7,7,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,div1,Chipola,chipolacollege,dylangoldsteinm0q9,Dylan Goldstein
Mar 6,home,Andrew,W,9-8,9,9,,,,,,,,,,,,2021,2020-21,div1,Chipola,chipolacollege,dylangoldsteinm0q9,Dylan Goldstein
Mar 9,home,Tallahassee,W,3-1,3,3,,,,,,,,,,,,2021,2020-21,div1,Chipola,chipolacollege,dylangoldsteinm0q9,Dylan Goldstein
Mar 11,home,Tallahassee,W,10-1,10,10,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,div1,Chipola,chipolacollege,dylangoldsteinm0q9,Dylan Goldstein
Mar 13,away,Tallahassee,W,2-1,2,2,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,div1,Chipola,chipolacollege,dylangoldsteinm0q9,Dylan Goldstein
Mar 13,away,Tallahassee,L,4-3,4,4,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,div1,Chipola,chipolacollege,dylangoldsteinm0q9,Dylan Goldstein
