date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 26,home,Central Arizona,L,4-2,4,2,2,win,20240126_gkoy,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,Southern Nevada,collegeofsouthernnevada,keoniyoungohvb,Keoni Young
Jan 27,home,Arizona Western,L,4-3,4,3,1,win,20240127_7clx,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,Southern Nevada,collegeofsouthernnevada,keoniyoungohvb,Keoni Young
Jan 28,home,San Jacinto,L,10-8,10,8,2,win,20240128_9u9e,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,Southern Nevada,collegeofsouthernnevada,keoniyoungohvb,Keoni Young
Feb 3,home,Yavapai,W,18-0,18,0,18,win,20240203_py70,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,Southern Nevada,collegeofsouthernnevada,keoniyoungohvb,Keoni Young
Feb 3,home,Yavapai,L,2-1,2,1,1,win,20240203_qwmv,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,Southern Nevada,collegeofsouthernnevada,keoniyoungohvb,Keoni Young
Feb 4,home,Central Arizona,L,8-2,8,2,6,win,20240204_qwy9,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,Southern Nevada,collegeofsouthernnevada,keoniyoungohvb,Keoni Young
Feb 4,home,Central Arizona,L,7-1,7,1,6,win,20240204_vtgo,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,Southern Nevada,collegeofsouthernnevada,keoniyoungohvb,Keoni Young
Feb 9,home,South Mountain,L,1-0,1,0,1,win,20240209_20m4,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,Southern Nevada,collegeofsouthernnevada,keoniyoungohvb,Keoni Young
Feb 10,home,South Mountain,W,4-2,4,2,2,win,20240210_w4zs,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,Southern Nevada,collegeofsouthernnevada,keoniyoungohvb,Keoni Young
Feb 17,home,Prairie Baseball Academy,W,4-2,4,2,2,win,20240217_luls,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,Southern Nevada,collegeofsouthernnevada,keoniyoungohvb,Keoni Young
Feb 18,home,Prairie Baseball Academy,W,11-3,11,3,8,win,20240218_tgyw,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,Southern Nevada,collegeofsouthernnevada,keoniyoungohvb,Keoni Young
Mar 1,home,Southern Idaho,W,6-3,6,3,3,win,20240301_1czr,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,Southern Nevada,collegeofsouthernnevada,keoniyoungohvb,Keoni Young
Mar 8,home,Community Christian (CA),W,12-2,12,2,10,win,20240308_z0ak,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,Southern Nevada,collegeofsouthernnevada,keoniyoungohvb,Keoni Young
Mar 9,home,Community Christian (CA),W,12-0,12,0,12,win,20240309_b386,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,Southern Nevada,collegeofsouthernnevada,keoniyoungohvb,Keoni Young
