date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Sep 15,home,Jarvis Christian University,,,,,1.0,win,,,,,,,,,,,,,2015,2014-15,div3,Tyler,tylerjuniorcollege,garrettjohnstondhtp,Garrett Johnston
Sep 19,home,TBA,,,,,1.0,win,,,,,,,,,,,,,2015,2014-15,div3,Tyler,tylerjuniorcollege,garrettjohnstondhtp,Garrett Johnston
Sep 22,home,Texas College - JV,,,,,1.0,win,,,,,,,,,,,,,2015,2014-15,div3,Tyler,tylerjuniorcollege,garrettjohnstondhtp,Garrett Johnston
Sep 26,home,TBA,,,,,1.0,win,,,,,,,,,,,,,2015,2014-15,div3,Tyler,tylerjuniorcollege,garrettjohnstondhtp,Garrett Johnston
Sep 27,home,TBA,,,,,1.0,win,,,,,,,,,,,,,2015,2014-15,div3,Tyler,tylerjuniorcollege,garrettjohnstondhtp,Garrett Johnston
Oct 3,home,Dallas College - Cedar Valley,,,,,1.0,win,,,,,,,,,,,,,2015,2014-15,div3,Tyler,tylerjuniorcollege,garrettjohnstondhtp,Garrett Johnston
Oct 6,home,Dallas College - Brookhaven,,,,,1.0,win,,,,,,,,,,,,,2015,2014-15,div3,Tyler,tylerjuniorcollege,garrettjohnstondhtp,Garrett Johnston
Oct 13,home,Texas College - JV,,,,,1.0,win,,,,,,,,,,,,,2015,2014-15,div3,Tyler,tylerjuniorcollege,garrettjohnstondhtp,Garrett Johnston
Oct 18,home,University of Texas - Tyler,,,,,1.0,win,,,,,,,,,,,,,2015,2014-15,div3,Tyler,tylerjuniorcollege,garrettjohnstondhtp,Garrett Johnston
Oct 24,home,TBA,,,,,1.0,win,,,,,,,,,,,,,2015,2014-15,div3,Tyler,tylerjuniorcollege,garrettjohnstondhtp,Garrett Johnston
Oct 31,home,Tyler,,,,,1.0,win,,,,,,,,,,,,,2015,2014-15,div3,Tyler,tylerjuniorcollege,garrettjohnstondhtp,Garrett Johnston
Nov 1,home,Tyler,,,,,1.0,win,,,,,,,,,,,,,2015,2014-15,div3,Tyler,tylerjuniorcollege,garrettjohnstondhtp,Garrett Johnston
Nov 2,home,Tyler,,,,,1.0,win,,,,,,,,,,,,,2015,2014-15,div3,Tyler,tylerjuniorcollege,garrettjohnstondhtp,Garrett Johnston
Nov 3,home,Tyler,,,,,1.0,win,,,,,,,,,,,,,2015,2014-15,div3,Tyler,tylerjuniorcollege,garrettjohnstondhtp,Garrett Johnston
Nov 4,home,Tyler,,,,,1.0,win,,,,,,,,,,,,,2015,2014-15,div3,Tyler,tylerjuniorcollege,garrettjohnstondhtp,Garrett Johnston
Jan 30,home,Centenary College JV,W,4-0,4,0,4.0,win,,,,,,,,,,,,,2015,2014-15,div3,Tyler,tylerjuniorcollege,garrettjohnstondhtp,Garrett Johnston
Jan 30,home,Centenary College JV,W,2-1,2,1,1.0,win,,,,,,,,,,,,,2015,2014-15,div3,Tyler,tylerjuniorcollege,garrettjohnstondhtp,Garrett Johnston
Feb 2,home,Concordia University JV,W,3-1,3,1,2.0,win,,,,,,,,,,,,,2015,2014-15,div3,Tyler,tylerjuniorcollege,garrettjohnstondhtp,Garrett Johnston
Feb 2,home,Concordia University JV,W,5-3,5,3,2.0,win,20150202_vr3b,0,0,0,1,1.0,,,,0.00,,,2015,2014-15,div3,Tyler,tylerjuniorcollege,garrettjohnstondhtp,Garrett Johnston
Feb 6,home,Frank Phillips,W,8-4,8,4,4.0,win,20150206_uexs,0,0,0,0,1.0,1,,,0.00,,,2015,2014-15,div3,Tyler,tylerjuniorcollege,garrettjohnstondhtp,Garrett Johnston
Feb 7,home,Frank Phillips,W,9-1,9,1,8.0,win,,,,,,,,,,,,,2015,2014-15,div3,Tyler,tylerjuniorcollege,garrettjohnstondhtp,Garrett Johnston
Feb 7,home,Frank Phillips,W,9-4,9,4,5.0,win,,,,,,,,,,,,,2015,2014-15,div3,Tyler,tylerjuniorcollege,garrettjohnstondhtp,Garrett Johnston
Feb 11,home,University of Texas - Tyler JV,W,12-11,12,11,1.0,win,20150211_7ls7,0,0,0,0,4.1,3,,,0.00,,3,2015,2014-15,div3,Tyler,tylerjuniorcollege,garrettjohnstondhtp,Garrett Johnston
Feb 18,home,Dallas College - Brookhaven,L,6-0,6,0,6.0,win,20150218_v0o2,0,0,0,0,0.1,3,3,2,54.00,1,,2015,2014-15,div3,Tyler,tylerjuniorcollege,garrettjohnstondhtp,Garrett Johnston
Feb 19,home,Vernon,W,8-2,8,2,6.0,win,,,,,,,,,,,,,2015,2014-15,div3,Tyler,tylerjuniorcollege,garrettjohnstondhtp,Garrett Johnston
Feb 20,home,Vernon,W,8-0,8,0,8.0,win,,,,,,,,,,,,,2015,2014-15,div3,Tyler,tylerjuniorcollege,garrettjohnstondhtp,Garrett Johnston
Feb 20,home,Vernon,W,12-2,12,2,10.0,win,,,,,,,,,,,,,2015,2014-15,div3,Tyler,tylerjuniorcollege,garrettjohnstondhtp,Garrett Johnston
Feb 21,home,Vernon,W,8-0,8,0,8.0,win,,,,,,,,,,,,,2015,2014-15,div3,Tyler,tylerjuniorcollege,garrettjohnstondhtp,Garrett Johnston
Feb 23,home,University of Texas - Tyler JV,,,,,8.0,win,,,,,,,,,,,,,2015,2014-15,div3,Tyler,tylerjuniorcollege,garrettjohnstondhtp,Garrett Johnston
Feb 25,home,Weatherford,,,,,8.0,win,,,,,,,,,,,,,2015,2014-15,div3,Tyler,tylerjuniorcollege,garrettjohnstondhtp,Garrett Johnston
Feb 25,home,Weatherford,,,,,8.0,win,,,,,,,,,,,,,2015,2014-15,div3,Tyler,tylerjuniorcollege,garrettjohnstondhtp,Garrett Johnston
Feb 28,home,Weatherford,,,,,8.0,win,,,,,,,,,,,,,2015,2014-15,div3,Tyler,tylerjuniorcollege,garrettjohnstondhtp,Garrett Johnston
Feb 28,home,Weatherford,,,,,8.0,win,,,,,,,,,,,,,2015,2014-15,div3,Tyler,tylerjuniorcollege,garrettjohnstondhtp,Garrett Johnston
Mar 2,home,East Texas Baptist Univ.,,,,,8.0,win,,,,,,,,,,,,,2015,2014-15,div3,Tyler,tylerjuniorcollege,garrettjohnstondhtp,Garrett Johnston
Mar 2,home,East Texas Baptist Univ.,,,,,8.0,win,,,,,,,,,,,,,2015,2014-15,div3,Tyler,tylerjuniorcollege,garrettjohnstondhtp,Garrett Johnston
Mar 5,home,Kellogg,,,,,8.0,win,,,,,,,,,,,,,2015,2014-15,div3,Tyler,tylerjuniorcollege,garrettjohnstondhtp,Garrett Johnston
Mar 5,home,Kellogg,,,,,8.0,win,,,,,,,,,,,,,2015,2014-15,div3,Tyler,tylerjuniorcollege,garrettjohnstondhtp,Garrett Johnston
Mar 8,home,Arkansas Baptist,,,,,8.0,win,,,,,,,,,,,,,2015,2014-15,div3,Tyler,tylerjuniorcollege,garrettjohnstondhtp,Garrett Johnston
Mar 8,home,Arkansas Baptist,,,,,8.0,win,,,,,,,,,,,,,2015,2014-15,div3,Tyler,tylerjuniorcollege,garrettjohnstondhtp,Garrett Johnston
Mar 9,home,Angelina,,,,,8.0,win,,,,,,,,,,,,,2015,2014-15,div3,Tyler,tylerjuniorcollege,garrettjohnstondhtp,Garrett Johnston
Mar 11,home,Angelina,W,6-0,6,0,6.0,win,,,,,,,,,,,,,2015,2014-15,div3,Tyler,tylerjuniorcollege,garrettjohnstondhtp,Garrett Johnston
Mar 11,home,Marian University JV,W,4-1,4,1,3.0,win,,,,,,,,,,,,,2015,2014-15,div3,Tyler,tylerjuniorcollege,garrettjohnstondhtp,Garrett Johnston
Mar 14,home,Arkansas Baptist,,,,,3.0,win,,,,,,,,,,,,,2015,2014-15,div3,Tyler,tylerjuniorcollege,garrettjohnstondhtp,Garrett Johnston
