date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Mar 2,home,Moraine Valley,W,9-7,9,7,2.0,win,20220302_wuxw,0,0,0,0,1.0,1,1,1,9.00,1,,2022,2021-22,div1,Triton,tritoncollege,daxmeyer6hts,Dax Meyer
Mar 4,home,Joliet,L,20-2,20,2,18.0,win,,,,,,,,,,,,,2022,2021-22,div1,Triton,tritoncollege,daxmeyer6hts,Dax Meyer
Mar 9,home,Jackson,L,15-6,15,6,9.0,win,,,,,,,,,,,,,2022,2021-22,div1,Triton,tritoncollege,daxmeyer6hts,Dax Meyer
Mar 9,home,Jackson,W,15-0,15,0,15.0,win,,,,,,,,,,,,,2022,2021-22,div1,Triton,tritoncollege,daxmeyer6hts,Dax Meyer
Mar 10,home,Bryant & Stratton (Ohio),W,9-0,9,0,9.0,win,,,,,,,,,,,,,2022,2021-22,div1,Triton,tritoncollege,daxmeyer6hts,Dax Meyer
Mar 11,home,Kirkwood,L,10-0,10,0,10.0,win,,,,,,,,,,,,,2022,2021-22,div1,Triton,tritoncollege,daxmeyer6hts,Dax Meyer
Mar 11,home,Kirkwood,L,12-5,12,5,7.0,win,20220311_tjrq,1,0,1,0,1.1,8,7,6,40.50,2,2,2022,2021-22,div1,Triton,tritoncollege,daxmeyer6hts,Dax Meyer
Mar 15,home,Kirkwood,L,2-1,2,1,1.0,win,,,,,,,,,,,,,2022,2021-22,div1,Triton,tritoncollege,daxmeyer6hts,Dax Meyer
Mar 15,home,Kirkwood,L,5-0,5,0,5.0,win,,,,,,,,,,,,,2022,2021-22,div1,Triton,tritoncollege,daxmeyer6hts,Dax Meyer
Mar 16,home,Delgado,W,5-3,5,3,2.0,win,,,,,,,,,,,,,2022,2021-22,div1,Triton,tritoncollege,daxmeyer6hts,Dax Meyer
Mar 16,home,Delgado,L,20-4,20,4,16.0,win,,,,,,,,,,,,,2022,2021-22,div1,Triton,tritoncollege,daxmeyer6hts,Dax Meyer
Mar 20,home,Elgin,L,18-8,18,8,10.0,win,,,,,,,,,,,,,2022,2021-22,div1,Triton,tritoncollege,daxmeyer6hts,Dax Meyer
