date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 22,home,Fort Scott,L,9-3,9,3,6.0,win,,,,,,,,,,,,,2014,2013-14,div1,Muscatine,muscatinecommunitycollege,mattkreinerxnm4,Matt Kreiner
Feb 22,home,Fort Scott,L,8-2,8,2,6.0,win,20140222_81bq,0,0,0,0,0.0,,,,0.00,,,2014,2013-14,div1,Muscatine,muscatinecommunitycollege,mattkreinerxnm4,Matt Kreiner
Feb 23,home,Fort Scott,W,7-6,7,6,1.0,win,,,,,,,,,,,,,2014,2013-14,div1,Muscatine,muscatinecommunitycollege,mattkreinerxnm4,Matt Kreiner
Feb 23,home,Fort Scott,L,7-6,7,6,1.0,win,,,,,,,,,,,,,2014,2013-14,div1,Muscatine,muscatinecommunitycollege,mattkreinerxnm4,Matt Kreiner
Feb 28,home,Lakeland,W,8-7,8,7,1.0,win,,,,,,,,,,,,,2014,2013-14,div1,Muscatine,muscatinecommunitycollege,mattkreinerxnm4,Matt Kreiner
Feb 28,home,Lincoln Land,L,9-0,9,0,9.0,win,20140228_kh8y,0,0,0,0,0.0,,,,0.00,,,2014,2013-14,div1,Muscatine,muscatinecommunitycollege,mattkreinerxnm4,Matt Kreiner
Mar 1,home,Iowa Central,L,3-2,3,2,1.0,win,,,,,,,,,,,,,2014,2013-14,div1,Muscatine,muscatinecommunitycollege,mattkreinerxnm4,Matt Kreiner
Mar 1,home,Lakeland,W,12-1,12,1,11.0,win,,,,,,,,,,,,,2014,2013-14,div1,Muscatine,muscatinecommunitycollege,mattkreinerxnm4,Matt Kreiner
Mar 16,home,Rhode Island,L,9-6,9,6,3.0,win,20140316_twyj,0,0,0,0,0.0,,,,0.00,,,2014,2013-14,div1,Muscatine,muscatinecommunitycollege,mattkreinerxnm4,Matt Kreiner
Mar 18,home,Rochester,W,3-0,3,0,3.0,win,,,,,,,,,,,,,2014,2013-14,div1,Muscatine,muscatinecommunitycollege,mattkreinerxnm4,Matt Kreiner
Mar 18,home,Rochester,W,3-2,3,2,1.0,win,,,,,,,,,,,,,2014,2013-14,div1,Muscatine,muscatinecommunitycollege,mattkreinerxnm4,Matt Kreiner
Mar 19,home,Montgomery,L,5-3,5,3,2.0,win,,,,,,,,,,,,,2014,2013-14,div1,Muscatine,muscatinecommunitycollege,mattkreinerxnm4,Matt Kreiner
