date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 27,home,Northeastern,W,10-7,10,7,3,win,20240127_7twm,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,New Mexico Military,newmexicomilitaryinstitute,junhyukkwonh2o6,Junhyuk Kwon
Jan 27,home,Garden City,W,14-10,14,10,4,win,20240127_9zks,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,New Mexico Military,newmexicomilitaryinstitute,junhyukkwonh2o6,Junhyuk Kwon
Jan 28,home,New Mexico,L,12-4,12,4,8,win,20240128_r73g,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,New Mexico Military,newmexicomilitaryinstitute,junhyukkwonh2o6,Junhyuk Kwon
Feb 3,home,Luna,W,9-7,9,7,2,win,20240203_geek,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,New Mexico Military,newmexicomilitaryinstitute,junhyukkwonh2o6,Junhyuk Kwon
Feb 3,home,Luna,W,15-7,15,7,8,win,20240203_3et9,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,New Mexico Military,newmexicomilitaryinstitute,junhyukkwonh2o6,Junhyuk Kwon
Feb 4,home,Luna,W,4-3,4,3,1,win,20240204_u2dx,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,New Mexico Military,newmexicomilitaryinstitute,junhyukkwonh2o6,Junhyuk Kwon
Feb 4,home,Luna,W,9-1,9,1,8,win,20240204_c7xp,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,New Mexico Military,newmexicomilitaryinstitute,junhyukkwonh2o6,Junhyuk Kwon
Feb 9,home,Western Nebraska,W,4-3,4,3,1,win,20240209_lbu0,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,New Mexico Military,newmexicomilitaryinstitute,junhyukkwonh2o6,Junhyuk Kwon
Feb 9,home,Western Nebraska,W,7-0,7,0,7,win,20240209_ofcc,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,New Mexico Military,newmexicomilitaryinstitute,junhyukkwonh2o6,Junhyuk Kwon
Feb 10,home,Western Nebraska,L,16-5,16,5,11,win,20240210_ghef,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,New Mexico Military,newmexicomilitaryinstitute,junhyukkwonh2o6,Junhyuk Kwon
Feb 10,home,Western Nebraska,W,11-10,11,10,1,win,20240210_zvcy,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,New Mexico Military,newmexicomilitaryinstitute,junhyukkwonh2o6,Junhyuk Kwon
Feb 24,home,Otero,L,5-4,5,4,1,win,20240224_yx5v,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,New Mexico Military,newmexicomilitaryinstitute,junhyukkwonh2o6,Junhyuk Kwon
Feb 24,home,Otero,L,17-9,17,9,8,win,20240224_3in3,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,New Mexico Military,newmexicomilitaryinstitute,junhyukkwonh2o6,Junhyuk Kwon
Feb 25,home,Otero,W,7-5,7,5,2,win,20240225_m13v,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,New Mexico Military,newmexicomilitaryinstitute,junhyukkwonh2o6,Junhyuk Kwon
Feb 25,home,Otero,W,9-1,9,1,8,win,20240225_k8tl,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,New Mexico Military,newmexicomilitaryinstitute,junhyukkwonh2o6,Junhyuk Kwon
Mar 1,home,Weatherford,L,8-1,8,1,7,win,20240301_7ocw,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,New Mexico Military,newmexicomilitaryinstitute,junhyukkwonh2o6,Junhyuk Kwon
Mar 1,home,Weatherford,L,6-2,6,2,4,win,20240301_yvfj,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,New Mexico Military,newmexicomilitaryinstitute,junhyukkwonh2o6,Junhyuk Kwon
Mar 2,home,Weatherford,L,10-0,10,0,10,win,20240302_lw24,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,New Mexico Military,newmexicomilitaryinstitute,junhyukkwonh2o6,Junhyuk Kwon
Mar 2,home,Weatherford,L,5-1,5,1,4,win,20240302_du1j,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,New Mexico Military,newmexicomilitaryinstitute,junhyukkwonh2o6,Junhyuk Kwon
