date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Sep 22  #,home,Copiah-Lincoln,,,,,1.0,win,,,,,,,,,,,,,2018,2017-18,div2,Jones,jonescollege,brycefagani85k,Bryce Fagan
Feb 10,home,Southwest Tennessee,W,13-7,13,7,6.0,win,,,,,,,,,,,,,2018,2017-18,div2,Jones,jonescollege,brycefagani85k,Bryce Fagan
Feb 10,home,Southwest Tennessee,W,6-2,6,2,4.0,win,20180210_4vo7,0,0,0,0,2.0,1,1,,0.00,1,4,2018,2017-18,div2,Jones,jonescollege,brycefagani85k,Bryce Fagan
Feb 15,home,Coastal Alabama - Brewton,W,5-4,5,4,1.0,win,20180215_zawt,0,1,0,0,2.0,,,,0.00,,2,2018,2017-18,div2,Jones,jonescollege,brycefagani85k,Bryce Fagan
Feb 15,home,Coastal Alabama - Brewton,W,10-3,10,3,7.0,win,,,,,,,,,,,,,2018,2017-18,div2,Jones,jonescollege,brycefagani85k,Bryce Fagan
Feb 17,home,Mineral Area,W,12-1,12,1,11.0,win,,,,,,,,,,,,,2018,2017-18,div2,Jones,jonescollege,brycefagani85k,Bryce Fagan
Feb 17,home,Mineral Area,W,5-0,5,0,5.0,win,,,,,,,,,,,,,2018,2017-18,div2,Jones,jonescollege,brycefagani85k,Bryce Fagan
Feb 23,home,Dyersburg State,W,3-0,3,0,3.0,win,20180223_0lpt,0,0,0,1,1.0,,,,0.00,,,2018,2017-18,div2,Jones,jonescollege,brycefagani85k,Bryce Fagan
Feb 23,home,Dyersburg State,W,7-6,7,6,1.0,win,,,,,,,,,,,,,2018,2017-18,div2,Jones,jonescollege,brycefagani85k,Bryce Fagan
Feb 27,home,Shelton State,L,5-4,5,4,1.0,win,20180227_ki6v,0,0,0,0,1.0,,,,0.00,,,2018,2017-18,div2,Jones,jonescollege,brycefagani85k,Bryce Fagan
Feb 27,home,Shelton State,W,5-2,5,2,3.0,win,,,,,,,,,,,,,2018,2017-18,div2,Jones,jonescollege,brycefagani85k,Bryce Fagan
Mar 2,home,Illinois Central,W,7-5,7,5,2.0,win,20180302_815g,0,0,0,1,2.0,4,2,2,9.00,,2,2018,2017-18,div2,Jones,jonescollege,brycefagani85k,Bryce Fagan
Mar 2,home,Illinois Central,W,8-1,8,1,7.0,win,,,,,,,,,,,,,2018,2017-18,div2,Jones,jonescollege,brycefagani85k,Bryce Fagan
Mar 7,home,Baton Rouge,W,6-5,6,5,1.0,win,20180307_wjwh,0,0,0,1,1.1,1,,,0.00,,1,2018,2017-18,div2,Jones,jonescollege,brycefagani85k,Bryce Fagan
Mar 7,home,Baton Rouge,W,7-5,7,5,2.0,win,,,,,,,,,,,,,2018,2017-18,div2,Jones,jonescollege,brycefagani85k,Bryce Fagan
Mar 9,home,Murray State,L,5-2,5,2,3.0,win,,,,,,,,,,,,,2018,2017-18,div2,Jones,jonescollege,brycefagani85k,Bryce Fagan
Mar 9,home,LSU Eunice,L,3-2,3,2,1.0,win,20180309_n3ha,0,0,0,0,0.2,,,,0.00,2,,2018,2017-18,div2,Jones,jonescollege,brycefagani85k,Bryce Fagan
Mar 17,home,East Mississippi,W,12-6,12,6,6.0,win,,,,,,,,,,,,,2018,2017-18,div2,Jones,jonescollege,brycefagani85k,Bryce Fagan
Mar 17,home,East Mississippi,W,7-1,7,1,6.0,win,20180317_ulfh,0,0,0,0,1.0,1,,,0.00,,2,2018,2017-18,div2,Jones,jonescollege,brycefagani85k,Bryce Fagan
Mar 21,home,Hinds,L,6-5,6,5,1.0,win,,,,,,,,,,,,,2018,2017-18,div2,Jones,jonescollege,brycefagani85k,Bryce Fagan
Mar 21,home,Hinds,L,4-1,4,1,3.0,win,,,,,,,,,,,,,2018,2017-18,div2,Jones,jonescollege,brycefagani85k,Bryce Fagan
Mar 24,home,Northwest Mississippi,W,6-1,6,1,5.0,win,,,,,,,,,,,,,2018,2017-18,div2,Jones,jonescollege,brycefagani85k,Bryce Fagan
Mar 24,home,Northwest Mississippi,W,7-5,7,5,2.0,win,,,,,,,,,,,,,2018,2017-18,div2,Jones,jonescollege,brycefagani85k,Bryce Fagan
Mar 27,home,East Central (MS),L,12-6,12,6,6.0,win,,,,,,,,,,,,,2018,2017-18,div2,Jones,jonescollege,brycefagani85k,Bryce Fagan
Mar 27,home,East Central (MS),W,1-0,1,0,1.0,win,,,,,,,,,,,,,2018,2017-18,div2,Jones,jonescollege,brycefagani85k,Bryce Fagan
Mar 30,home,Northeast Mississippi,W,13-3,13,3,10.0,win,,,,,,,,,,,,,2018,2017-18,div2,Jones,jonescollege,brycefagani85k,Bryce Fagan
Mar 30,home,Northeast Mississippi,L,11-10,11,10,1.0,win,20180330_ejbv,0,0,0,0,3.0,3,2,2,6.00,1,3,2018,2017-18,div2,Jones,jonescollege,brycefagani85k,Bryce Fagan
Apr 4,home,Southwest Mississippi,W,13-1,13,1,12.0,win,,,,,,,,,,,,,2018,2017-18,div2,Jones,jonescollege,brycefagani85k,Bryce Fagan
Apr 4,home,Southwest Mississippi,W,5-1,5,1,4.0,win,20180404_w1j8,0,0,0,0,2.0,2,,,0.00,,3,2018,2017-18,div2,Jones,jonescollege,brycefagani85k,Bryce Fagan
Apr 8,home,Itawamba,W,6-2,6,2,4.0,win,20180408_hb7g,0,0,0,0,2.0,,,,0.00,,1,2018,2017-18,div2,Jones,jonescollege,brycefagani85k,Bryce Fagan
Apr 8,home,Itawamba,W,3-1,3,1,2.0,win,,,,,,,,,,,,,2018,2017-18,div2,Jones,jonescollege,brycefagani85k,Bryce Fagan
Apr 10,home,Copiah-Lincoln,W,12-2,12,2,10.0,win,,,,,,,,,,,,,2018,2017-18,div2,Jones,jonescollege,brycefagani85k,Bryce Fagan
Apr 10,home,Copiah-Lincoln,W,18-6,18,6,12.0,win,,,,,,,,,,,,,2018,2017-18,div2,Jones,jonescollege,brycefagani85k,Bryce Fagan
Apr 12,home,Baton Rouge,W,5-3,5,3,2.0,win,20180412_xjfl,0,0,0,1,1.0,1,,,0.00,1,1,2018,2017-18,div2,Jones,jonescollege,brycefagani85k,Bryce Fagan
Apr 12,home,Baton Rouge,W,12-5,12,5,7.0,win,,,,,,,,,,,,,2018,2017-18,div2,Jones,jonescollege,brycefagani85k,Bryce Fagan
Apr 18,home,Mississippi Gulf Coast,W,4-2,4,2,2.0,win,,,,,,,,,,,,,2018,2017-18,div2,Jones,jonescollege,brycefagani85k,Bryce Fagan
Apr 18,home,Mississippi Gulf Coast,W,14-9,14,9,5.0,win,20180418_6xgg,0,0,0,0,1.0,1,1,1,9.00,,1,2018,2017-18,div2,Jones,jonescollege,brycefagani85k,Bryce Fagan
Apr 21,home,Mississippi Delta,W,9-3,9,3,6.0,win,,,,,,,,,,,,,2018,2017-18,div2,Jones,jonescollege,brycefagani85k,Bryce Fagan
Apr 21,home,Mississippi Delta,W,2-1,2,1,1.0,win,,,,,,,,,,,,,2018,2017-18,div2,Jones,jonescollege,brycefagani85k,Bryce Fagan
Apr 24,home,Pearl River,W,2-0,2,0,2.0,win,,,,,,,,,,,,,2018,2017-18,div2,Jones,jonescollege,brycefagani85k,Bryce Fagan
Apr 24,home,Pearl River,W,4-1,4,1,3.0,win,20180424_nux5,0,0,0,1,1.0,,,,0.00,,2,2018,2017-18,div2,Jones,jonescollege,brycefagani85k,Bryce Fagan
Apr 28,home,Coahoma,W,13-1,13,1,12.0,win,,,,,,,,,,,,,2018,2017-18,div2,Jones,jonescollege,brycefagani85k,Bryce Fagan
Apr 28,home,Coahoma,W,8-2,8,2,6.0,win,,,,,,,,,,,,,2018,2017-18,div2,Jones,jonescollege,brycefagani85k,Bryce Fagan
May 2,home,Holmes,W,12-2,12,2,10.0,win,,,,,,,,,,,,,2018,2017-18,div2,Jones,jonescollege,brycefagani85k,Bryce Fagan
May 2,home,Holmes,W,8-3,8,3,5.0,win,20180502_57rz,0,0,0,0,1.0,,,,0.00,,2,2018,2017-18,div2,Jones,jonescollege,brycefagani85k,Bryce Fagan
May 5,home,Meridian,L,16-8,16,8,8.0,win,,,,,,,,,,,,,2018,2017-18,div2,Jones,jonescollege,brycefagani85k,Bryce Fagan
May 5,home,Meridian,L,13-12,13,12,1.0,win,20180505_h1s3,0,0,0,0,2.1,3,3,3,11.57,2,1,2018,2017-18,div2,Jones,jonescollege,brycefagani85k,Bryce Fagan
May 10,home,Hinds,L,7-4,7,4,3.0,win,20180510_v136,0,0,0,0,2.0,2,,,0.00,1,3,2018,2017-18,div2,Jones,jonescollege,brycefagani85k,Bryce Fagan
May 11,home,Hinds,W,11-1,11,1,10.0,win,,,,,,,,,,,,,2018,2017-18,div2,Jones,jonescollege,brycefagani85k,Bryce Fagan
May 11,home,Hinds,L,5-4,5,4,1.0,win,20180511_8r0r,0,0,0,0,3.2,6,2,2,4.91,1,4,2018,2017-18,div2,Jones,jonescollege,brycefagani85k,Bryce Fagan
