date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 24,home,Lake Michigan,W,15-1,15,1,14,win,20240224_v817,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,Frontier,frontiercommunitycollege,joaquingutierrez2btu,Joaquin Gutierrez
Feb 25,home,Lake Michigan,W,11-1,11,1,10,win,20240225_u60w,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,Frontier,frontiercommunitycollege,joaquingutierrez2btu,Joaquin Gutierrez
Feb 25,home,Lake Michigan,W,10-0,10,0,10,win,20240225_xe5z,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,Frontier,frontiercommunitycollege,joaquingutierrez2btu,Joaquin Gutierrez
Mar 2,home,Gaston College,L,8-7,8,7,1,win,20240302_9w47,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,Frontier,frontiercommunitycollege,joaquingutierrez2btu,Joaquin Gutierrez
Mar 16,home,Olive-Harvey,W,9-1,9,1,8,win,20240316_f1z4,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,Frontier,frontiercommunitycollege,joaquingutierrez2btu,Joaquin Gutierrez
Mar 16,home,Olive-Harvey,W,16-1,16,1,15,win,20240316_q613,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,Frontier,frontiercommunitycollege,joaquingutierrez2btu,Joaquin Gutierrez
Mar 21,home,Olney Central,W,9-1,9,1,8,win,20240321_2obh,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,Frontier,frontiercommunitycollege,joaquingutierrez2btu,Joaquin Gutierrez
Mar 29,home,Rend Lake,W,15-4,15,4,11,win,20240329_39jb,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,Frontier,frontiercommunitycollege,joaquingutierrez2btu,Joaquin Gutierrez
Apr 5,home,Lincoln Trail,L,18-16,18,16,2,win,20240405_66fk,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,Frontier,frontiercommunitycollege,joaquingutierrez2btu,Joaquin Gutierrez
Apr 6,home,Lincoln Trail,W,12-3,12,3,9,win,20240406_88k8,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,Frontier,frontiercommunitycollege,joaquingutierrez2btu,Joaquin Gutierrez
Apr 6,home,Lincoln Trail,L,7-2,7,2,5,win,20240406_3do0,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,Frontier,frontiercommunitycollege,joaquingutierrez2btu,Joaquin Gutierrez
Apr 9,home,Wabash Valley,W,9-6,9,6,3,win,20240409_luw8,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,Frontier,frontiercommunitycollege,joaquingutierrez2btu,Joaquin Gutierrez
Apr 9,home,Wabash Valley,L,10-5,10,5,5,win,20240409_5xq8,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,Frontier,frontiercommunitycollege,joaquingutierrez2btu,Joaquin Gutierrez
