date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 25,home,Central Arizona,L,11-3,11,3,8.0,win,20130125_8nm5,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2013,2012-13,div2,Phoenix,phoenixcollege,connorbelfioreg5h8,Connor Belfiore
Jan 30,home,Central Arizona,L,5-1,5,1,4.0,win,,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div2,Phoenix,phoenixcollege,connorbelfioreg5h8,Connor Belfiore
Feb 2,home,South Mountain,W,2-1,2,1,1.0,win,20130202_m99u,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2013,2012-13,div2,Phoenix,phoenixcollege,connorbelfioreg5h8,Connor Belfiore
Feb 8,home,Glendale,L,10-9,10,9,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div2,Phoenix,phoenixcollege,connorbelfioreg5h8,Connor Belfiore
Feb 9,home,GateWay (AZ),W,9-1,9,1,8.0,win,,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div2,Phoenix,phoenixcollege,connorbelfioreg5h8,Connor Belfiore
Feb 11,home,Colorado Northwestern,W,5-2,5,2,3.0,win,,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div2,Phoenix,phoenixcollege,connorbelfioreg5h8,Connor Belfiore
Feb 12,home,Colorado Northwestern,W,10-3,10,3,7.0,win,,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div2,Phoenix,phoenixcollege,connorbelfioreg5h8,Connor Belfiore
Feb 15,home,Mesa,W,8-7,8,7,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div2,Phoenix,phoenixcollege,connorbelfioreg5h8,Connor Belfiore
Feb 16,home,Mesa,L,9-1,9,1,8.0,win,,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div2,Phoenix,phoenixcollege,connorbelfioreg5h8,Connor Belfiore
Feb 18,home,Okanagan College (Canada),W,4-1,4,1,3.0,win,,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div2,Phoenix,phoenixcollege,connorbelfioreg5h8,Connor Belfiore
Feb 19,home,Paradise Valley,L,15-7,15,7,8.0,win,,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div2,Phoenix,phoenixcollege,connorbelfioreg5h8,Connor Belfiore
Feb 22,home,South Mountain,L,4-3,4,3,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div2,Phoenix,phoenixcollege,connorbelfioreg5h8,Connor Belfiore
Feb 23,home,South Mountain,L,10-7,10,7,3.0,win,,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div2,Phoenix,phoenixcollege,connorbelfioreg5h8,Connor Belfiore
Feb 25,home,Arizona State University Club,W,9-0,9,0,9.0,win,,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div2,Phoenix,phoenixcollege,connorbelfioreg5h8,Connor Belfiore
Feb 26,home,Pima,L,5-1,5,1,4.0,win,,,,,,,,,,,,,,,,,,,,,,,2013,2012-13,div2,Phoenix,phoenixcollege,connorbelfioreg5h8,Connor Belfiore
