date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 10,home,Southwestern,W,7-4,7,4,3,win,20240210_4761,2,1,0,,,,0,,,,,,,1,0,0,,,,,3,2024,2023-24,div1,Coffeyville,coffeyvillecommunitycollege,ericbacon2bu5,Eric Bacon
Feb 10,home,Southwestern,W,3-2,3,2,1,win,20240210_t571,3,0,1,,,,0,,1,1,,,,,1,0,,,,,3,2024,2023-24,div1,Coffeyville,coffeyvillecommunitycollege,ericbacon2bu5,Eric Bacon
Feb 21,home,Oklahoma Wesleyan JV,W,14-0,14,0,14,win,20240221_q0ge,0,0,0,,,,0,1,,,,,,,0,0,,,,,1,2024,2023-24,div1,Coffeyville,coffeyvillecommunitycollege,ericbacon2bu5,Eric Bacon
Feb 21,home,Oklahoma Wesleyan JV,W,16-2,16,2,14,win,20240221_cu7l,3,1,1,,,,0,1,1,,,,,,1,0,,,,,4,2024,2023-24,div1,Coffeyville,coffeyvillecommunitycollege,ericbacon2bu5,Eric Bacon
Mar 12,home,Butler,W,14-11,14,11,3,win,20240312_s5sw,5,2,3,,,,2,,1,,1,,,,3,0,,1,,,5,2024,2023-24,div1,Coffeyville,coffeyvillecommunitycollege,ericbacon2bu5,Eric Bacon
Mar 14,home,Kansas City Kansas,W,10-2,10,2,8,win,20240314_8b78,2,0,0,,,,0,,1,,,,,,0,0,,,,,2,2024,2023-24,div1,Coffeyville,coffeyvillecommunitycollege,ericbacon2bu5,Eric Bacon
Mar 25,home,Central Christian JV,W,19-7,19,7,12,win,20240325_02ek,1,1,1,,,,0,1,,2,,,,,1,0,,,,,2,2024,2023-24,div1,Coffeyville,coffeyvillecommunitycollege,ericbacon2bu5,Eric Bacon
Apr 3,home,Baker JV,W,22-1,22,1,21,win,20240403_53to,3,2,1,,,,1,1,,,,,,,1,0,,,,,4,2024,2023-24,div1,Coffeyville,coffeyvillecommunitycollege,ericbacon2bu5,Eric Bacon
Apr 8,home,Oklahoma Wesleyan JV,W,10-0,10,0,10,win,20240408_bvhd,3,0,2,,,,1,,,1,,,,,2,0,,,,,3,2024,2023-24,div1,Coffeyville,coffeyvillecommunitycollege,ericbacon2bu5,Eric Bacon
Apr 11,home,Highland (KS),W,29-5,29,5,24,win,20240411_ackr,0,1,0,,,,0,1,,,,,,,0,0,,,,,1,2024,2023-24,div1,Coffeyville,coffeyvillecommunitycollege,ericbacon2bu5,Eric Bacon
Apr 13,home,Highland (KS),W,9-7,9,7,2,win,20240413_kira,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2024,2023-24,div1,Coffeyville,coffeyvillecommunitycollege,ericbacon2bu5,Eric Bacon
Apr 13,home,Highland (KS),W,15-11,15,11,4,win,20240413_cy4f,3,2,1,,,,1,1,,1,,,1,,1,0,,,,,5,2024,2023-24,div1,Coffeyville,coffeyvillecommunitycollege,ericbacon2bu5,Eric Bacon
Apr 16,home,Butler,W,20-10,20,10,10,win,20240416_onlw,2,3,1,1,,,1,2,,,,1,,,2,1,,,,,5,2024,2023-24,div1,Coffeyville,coffeyvillecommunitycollege,ericbacon2bu5,Eric Bacon
Apr 18,home,Barton,W,7-3,7,3,4,win,20240418_npvc,3,1,1,,,,1,,1,,,,,,1,0,,1,,,3,2024,2023-24,div1,Coffeyville,coffeyvillecommunitycollege,ericbacon2bu5,Eric Bacon
Apr 20,home,Barton,W,11-0,11,0,11,win,20240420_d09o,2,1,2,1,,,1,,,1,,,,1,3,1,,,,,3,2024,2023-24,div1,Coffeyville,coffeyvillecommunitycollege,ericbacon2bu5,Eric Bacon
Apr 24,home,Allen County,W,12-9,12,9,3,win,20240424_7phb,3,0,1,1,,,1,1,,,,1,,,2,1,,,,,5,2024,2023-24,div1,Coffeyville,coffeyvillecommunitycollege,ericbacon2bu5,Eric Bacon
Apr 26,home,Allen County,W,14-5,14,5,9,win,20240426_m25o,4,1,1,,,,3,,1,1,,,,,1,0,,,,,4,2024,2023-24,div1,Coffeyville,coffeyvillecommunitycollege,ericbacon2bu5,Eric Bacon
Apr 26,home,Allen County,W,15-6,15,6,9,win,20240426_dpbi,2,3,1,,,,1,3,,3,,,,,1,0,,,,,5,2024,2023-24,div1,Coffeyville,coffeyvillecommunitycollege,ericbacon2bu5,Eric Bacon
May 1,home,Labette,W,6-3,6,3,3,win,20240501_657v,3,2,1,,,,1,1,,2,,,,,1,0,,,,,4,2024,2023-24,div1,Coffeyville,coffeyvillecommunitycollege,ericbacon2bu5,Eric Bacon
May 1,home,Labette,W,10-3,10,3,7,win,20240501_wi93,4,1,2,,,,1,,,1,,,,,2,0,,,,,4,2024,2023-24,div1,Coffeyville,coffeyvillecommunitycollege,ericbacon2bu5,Eric Bacon
May 4,home,Labette,W,10-7,10,7,3,win,20240504_q5pq,3,2,2,,,,0,,,1,,,,,2,0,,,,,3,2024,2023-24,div1,Coffeyville,coffeyvillecommunitycollege,ericbacon2bu5,Eric Bacon
