date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 2,home,Glendale,W,11-5,11,5,6,win,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div2,GateWay (AZ),gatewaycommunitycollegeaz,troyruggierod0v8,Troy Ruggiero
Feb 4,home,ASU Club,W,13-7,13,7,6,win,20150204_bncl,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2015,2014-15,div2,GateWay (AZ),gatewaycommunitycollegeaz,troyruggierod0v8,Troy Ruggiero
Feb 5,home,ASU Club Team,W,13-2,13,2,11,win,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div2,GateWay (AZ),gatewaycommunitycollegeaz,troyruggierod0v8,Troy Ruggiero
Feb 6,home,Chandler-Gilbert,W,13-10,13,10,3,win,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div2,GateWay (AZ),gatewaycommunitycollegeaz,troyruggierod0v8,Troy Ruggiero
Feb 7,home,Chandler-Gilbert,W,2-0,2,0,2,win,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div2,GateWay (AZ),gatewaycommunitycollegeaz,troyruggierod0v8,Troy Ruggiero
Feb 10,home,Pima,W,4-2,4,2,2,win,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div2,GateWay (AZ),gatewaycommunitycollegeaz,troyruggierod0v8,Troy Ruggiero
Feb 10,home,Pima,L,4-1,4,1,3,win,20150210_jfcp,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2015,2014-15,div2,GateWay (AZ),gatewaycommunitycollegeaz,troyruggierod0v8,Troy Ruggiero
Feb 13,home,Paradise Valley,L,6-5,6,5,1,win,20150213_u8mr,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2015,2014-15,div2,GateWay (AZ),gatewaycommunitycollegeaz,troyruggierod0v8,Troy Ruggiero
Feb 14,home,Paradise Valley,L,8-3,8,3,5,win,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div2,GateWay (AZ),gatewaycommunitycollegeaz,troyruggierod0v8,Troy Ruggiero
Feb 17,home,Glendale,W,5-3,5,3,2,win,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div2,GateWay (AZ),gatewaycommunitycollegeaz,troyruggierod0v8,Troy Ruggiero
Feb 18,home,Glendale,L,4-2,4,2,2,win,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div2,GateWay (AZ),gatewaycommunitycollegeaz,troyruggierod0v8,Troy Ruggiero
Feb 20,home,Mesa,L,4-1,4,1,3,win,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div2,GateWay (AZ),gatewaycommunitycollegeaz,troyruggierod0v8,Troy Ruggiero
Feb 21,home,Mesa,L,7-6,7,6,1,win,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div2,GateWay (AZ),gatewaycommunitycollegeaz,troyruggierod0v8,Troy Ruggiero
Feb 24,home,Scottsdale,L,8-5,8,5,3,win,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div2,GateWay (AZ),gatewaycommunitycollegeaz,troyruggierod0v8,Troy Ruggiero
Feb 25,home,Scottsdale,L,8-0,8,0,8,win,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div2,GateWay (AZ),gatewaycommunitycollegeaz,troyruggierod0v8,Troy Ruggiero
Feb 27,home,Phoenix,L,2-1,2,1,1,win,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div2,GateWay (AZ),gatewaycommunitycollegeaz,troyruggierod0v8,Troy Ruggiero
Feb 28,home,Phoenix,W,8-7,8,7,1,win,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div2,GateWay (AZ),gatewaycommunitycollegeaz,troyruggierod0v8,Troy Ruggiero
Mar 3,home,Pima,W,6-3,6,3,3,win,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div2,GateWay (AZ),gatewaycommunitycollegeaz,troyruggierod0v8,Troy Ruggiero
Mar 3,home,Pima,L,7-6,7,6,1,win,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div2,GateWay (AZ),gatewaycommunitycollegeaz,troyruggierod0v8,Troy Ruggiero
Mar 4,home,ACU JV,W,13-5,13,5,8,win,20150304_6izj,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2015,2014-15,div2,GateWay (AZ),gatewaycommunitycollegeaz,troyruggierod0v8,Troy Ruggiero
Mar 5,home,Central Arizona,L,13-4,13,4,9,win,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div2,GateWay (AZ),gatewaycommunitycollegeaz,troyruggierod0v8,Troy Ruggiero
