date,location,opponent,result,score,team_score,opp_score,game_score_diff_x,game_win_loss_x,game_id_x,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,game_score_diff_y,game_win_loss_y,game_id_y,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 6,home,Salt Lake,L,11-1,11,1,10.0,win,20170206_wihs,3,0,1,,,,0,,2,,,10.0,win,20170206_wihs,,,,1,0,,,,,3,2017,2016-17,div1,Yavapai,yavapaicollege,dylanenwiller6osf,Dylan Enwiller
Feb 6,home,Salt Lake,L,5-0,5,0,5.0,win,20170206_ld2x,3,0,0,,,,0,,2,,,5.0,win,20170206_ld2x,,,1,0,0,,,,,4,2017,2016-17,div1,Yavapai,yavapaicollege,dylanenwiller6osf,Dylan Enwiller
Feb 7,home,Salt Lake,W,10-8,10,8,2.0,win,20170207_4y9a,4,2,3,,,1,3,,1,,,2.0,win,20170207_4y9a,,,,6,1,,,,,4,2017,2016-17,div1,Yavapai,yavapaicollege,dylanenwiller6osf,Dylan Enwiller
Feb 8,home,Salt Lake,W,12-4,12,4,8.0,win,20170208_kypk,3,1,1,,,,1,2,,1,,8.0,win,20170208_kypk,,,,1,0,,,,,5,2017,2016-17,div1,Yavapai,yavapaicollege,dylanenwiller6osf,Dylan Enwiller
Feb 22,home,Thompson Rivers University,W,10-0,10,0,10.0,win,20170222_w2vo,4,1,2,1,,1,2,,,,,10.0,win,20170222_w2vo,,,,6,2,,,,,4,2017,2016-17,div1,Yavapai,yavapaicollege,dylanenwiller6osf,Dylan Enwiller
Feb 22,home,Thompson Rivers University,W,8-6,8,6,2.0,win,20170222_0qfu,4,2,4,,,,0,,,2,,2.0,win,20170222_0qfu,,,,4,0,,,,,4,2017,2016-17,div1,Yavapai,yavapaicollege,dylanenwiller6osf,Dylan Enwiller
Feb 25,home,Central Arizona,W,6-2,6,2,4.0,win,20170225_ur6w,4,2,1,,,1,3,,1,,,4.0,win,20170225_ur6w,,,,4,1,,,,,4,2017,2016-17,div1,Yavapai,yavapaicollege,dylanenwiller6osf,Dylan Enwiller
Feb 25,home,Central Arizona,L,10-4,10,4,6.0,win,20170225_i4go,5,0,1,,,,1,,1,,,6.0,win,20170225_i4go,,,,1,0,,,,,5,2017,2016-17,div1,Yavapai,yavapaicollege,dylanenwiller6osf,Dylan Enwiller
Mar 11,home,Pima,W,4-2,4,2,2.0,win,20170311_5npv,3,1,1,,,,0,,,,,2.0,win,20170311_5npv,,,,1,0,,,,,3,2017,2016-17,div1,Yavapai,yavapaicollege,dylanenwiller6osf,Dylan Enwiller
Mar 11,home,Pima,L,8-3,8,3,5.0,win,20170311_9hup,4,0,0,,,,0,,,,,5.0,win,20170311_9hup,,,,0,0,,,,,4,2017,2016-17,div1,Yavapai,yavapaicollege,dylanenwiller6osf,Dylan Enwiller
Mar 14,home,Benedictine University,W,7-3,7,3,4.0,win,20170314_sug6,2,1,0,,,,0,2,,,,4.0,win,20170314_sug6,,,,0,0,,,,,4,2017,2016-17,div1,Yavapai,yavapaicollege,dylanenwiller6osf,Dylan Enwiller
