date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 28,home,Florence-Darlington Tech,W,8-7,8,7,1,win,20230128_u9j9,4,1,2,0,0,1,2,0,1,0,0,1,0,0,5,1,,0,,,5,2023,2022-23,div2,Bryant & Stratton (VA),bryantstrattoncollegeva,devinhicksafqn,Devin Hicks
Feb 5,home,Louisburg,W,2-1,2,1,1,win,20230205_itkm,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,,,3,2023,2022-23,div2,Bryant & Stratton (VA),bryantstrattoncollegeva,devinhicksafqn,Devin Hicks
Feb 5,home,Louisburg,W,6-3,6,3,3,win,20230205_narz,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,0,,,3,2023,2022-23,div2,Bryant & Stratton (VA),bryantstrattoncollegeva,devinhicksafqn,Devin Hicks
Feb 7,home,Mid atlantic Christian University,W,23-0,23,0,23,win,20230207_defx,2,1,1,1,0,0,0,1,0,1,0,0,0,0,2,1,,0,,,3,2023,2022-23,div2,Bryant & Stratton (VA),bryantstrattoncollegeva,devinhicksafqn,Devin Hicks
Feb 15,home,Virginia Peninsula,W,21-4,21,4,17,win,20230215_du8y,5,2,2,0,0,2,6,0,1,0,0,0,0,0,8,2,,0,,,5,2023,2022-23,div2,Bryant & Stratton (VA),bryantstrattoncollegeva,devinhicksafqn,Devin Hicks
Feb 24,home,Fayetteville Tech,W,9-8,9,8,1,win,20230224_99in,5,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,,0,,,6,2023,2022-23,div2,Bryant & Stratton (VA),bryantstrattoncollegeva,devinhicksafqn,Devin Hicks
Feb 24,home,Fayetteville Tech,W,7-1,7,1,6,win,20230224_oj9f,3,1,1,0,0,0,0,1,1,2,0,0,0,0,1,0,,0,,,4,2023,2022-23,div2,Bryant & Stratton (VA),bryantstrattoncollegeva,devinhicksafqn,Devin Hicks
Feb 26,home,Fayetteville Tech,W,6-5,6,5,1,win,20230226_5wc3,5,2,2,1,0,0,0,0,1,0,0,0,0,0,3,1,,0,,,5,2023,2022-23,div2,Bryant & Stratton (VA),bryantstrattoncollegeva,devinhicksafqn,Devin Hicks
Mar 4,home,Southeastern-Whiteville,W,12-2,12,2,10,win,20230304_ihv9,4,4,2,0,0,1,3,0,0,1,0,0,0,0,5,1,,0,,,4,2023,2022-23,div2,Bryant & Stratton (VA),bryantstrattoncollegeva,devinhicksafqn,Devin Hicks
Mar 4,home,Southeastern-Whiteville,W,6-5,6,5,1,win,20230304_odw3,3,1,2,0,0,1,1,1,1,0,0,0,0,0,5,1,,0,,,4,2023,2022-23,div2,Bryant & Stratton (VA),bryantstrattoncollegeva,devinhicksafqn,Devin Hicks
Mar 5,home,Southeastern-Whiteville,W,11-10,11,10,1,win,20230305_umgg,4,1,2,1,0,0,1,1,2,2,0,0,0,0,3,1,,0,,,5,2023,2022-23,div2,Bryant & Stratton (VA),bryantstrattoncollegeva,devinhicksafqn,Devin Hicks
Mar 8,home,Virginia Peninsula,W,12-8,12,8,4,win,20230308_ztyz,2,2,2,0,0,1,3,3,0,0,0,0,0,0,5,1,,0,,,5,2023,2022-23,div2,Bryant & Stratton (VA),bryantstrattoncollegeva,devinhicksafqn,Devin Hicks
Mar 12,home,Lackawanna,W,10-4,10,4,6,win,20230312_s7wd,4,1,3,0,0,0,1,1,1,3,0,0,0,0,3,0,,0,,,5,2023,2022-23,div2,Bryant & Stratton (VA),bryantstrattoncollegeva,devinhicksafqn,Devin Hicks
Mar 14,home,Apprentice School,W,28-9,28,9,19,win,20230314_dmmq,4,3,3,0,0,1,6,2,0,0,1,0,0,0,6,1,,0,,,6,2023,2022-23,div2,Bryant & Stratton (VA),bryantstrattoncollegeva,devinhicksafqn,Devin Hicks
