date,location,opponent,result,score,team_score,opp_score,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 1,away,Polk State,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,jackcurtistyd8,Jack Curtis
Feb 3,away,University of Tampa JV,L,14-1,14,14,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0.00,4,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,jackcurtistyd8,Jack Curtis
Feb 5,home,Pasco-Hernando State,W,10-0,10,10,3,1,1,1,,,1,,,,,,1,,2,1,,,,,4,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,jackcurtistyd8,Jack Curtis
Feb 9,home,South Florida State,W,11-3,11,11,4,2,1,0,0,1,3,0,1,0,0,1,0,0,4,1,0,1,1,1.00,5,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,jackcurtistyd8,Jack Curtis
Feb 10,home,Polk State,W,4-3,4,4,2,2,1,1,,,0,1,,,,1,,,2,1,,,,,4,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,jackcurtistyd8,Jack Curtis
Feb 14,home,vs. Hillsborough,L,11-3,11,11,1,1,1,1,,,0,,,,,,,,2,1,,,,,1,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,jackcurtistyd8,Jack Curtis
Feb 15,away,Rollins College JV,W,9-1,9,9,3,0,1,1,0,0,2,0,1,0,0,1,0,0,2,1,0,0,0,,4,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,jackcurtistyd8,Jack Curtis
Feb 16,home,Broward,W,6-5,6,6,7,0,2,,,,0,,,,2,,,,2,0,,,,,7,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,jackcurtistyd8,Jack Curtis
Feb 17,away,Webber International University JV,W,3-2,3,3,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0.00,4,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,jackcurtistyd8,Jack Curtis
Feb 19,home,CCBC Dundalk,W,9-2,9,9,3,2,2,0,0,1,1,0,0,0,0,0,0,0,5,1,0,1,0,,3,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,jackcurtistyd8,Jack Curtis
Feb 19,home,CCBC Dundalk,W,8-0,8,8,3,1,1,1,,,1,,,,,,,,2,1,,,,,3,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,jackcurtistyd8,Jack Curtis
Feb 21,away,St. Petersburg,L,14-6,14,14,3,0,1,1,,,2,1,2,,,,,,2,1,,,,,4,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,jackcurtistyd8,Jack Curtis
Feb 22,home,St. Petersburg,L,5-1,5,5,4,0,0,,,,0,,3,,,,,,0,0,,,,,4,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,jackcurtistyd8,Jack Curtis
Feb 26,home,Davenport University JV,W,9-2,9,9,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0.00,5,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,jackcurtistyd8,Jack Curtis
Feb 28,home,Eastern Florida State,W,4-3,4,4,3,0,2,,,,1,1,,,,,,,2,0,,,,,4,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,jackcurtistyd8,Jack Curtis
Mar 1,home,University of Tampa JV,W,11-2,11,11,5,1,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,2,2,1.00,5,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,jackcurtistyd8,Jack Curtis
Mar 2,home,Rollins College JV,W,10-3,10,10,1,0,1,0,0,0,2,2,0,1,0,0,0,0,1,0,0,0,0,,3,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,jackcurtistyd8,Jack Curtis
Mar 3,home,Flagler College JV,W,4-1,4,4,4,0,2,0,0,0,2,0,1,0,0,0,0,0,2,0,0,1,0,,4,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,jackcurtistyd8,Jack Curtis
Mar 5,away,Daytona State,W,5-3,5,5,4,0,2,,,,0,,,,,1,,,2,0,,,,,5,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,jackcurtistyd8,Jack Curtis
Mar 7,home,Daytona State,L,5-3,5,5,1,0,0,,,,0,,,,,,,,0,0,,,,,1,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,jackcurtistyd8,Jack Curtis
Mar 8,away,Daytona State,L,4-3,4,4,3,1,0,,,,0,1,,,,,,,0,0,,,,,4,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,jackcurtistyd8,Jack Curtis
Mar 10,home,Santa Fe,L,4-1,4,4,3,0,0,,,,1,1,,,,,,,0,0,,,,,4,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,jackcurtistyd8,Jack Curtis
Mar 12,away,Santa Fe,L,14-6,14,14,2,1,1,,,,2,1,1,1,,,,,1,0,,,,,3,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,jackcurtistyd8,Jack Curtis
Mar 14,home,Santa Fe,L,11-7,11,11,3,3,2,1,,,0,1,,,,1,,,3,1,,,,,5,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,jackcurtistyd8,Jack Curtis
Mar 15,home,Florida State Jacksonville,L,11-3,11,11,4,0,1,1,,,1,,,,,,,,2,1,,,,,4,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,jackcurtistyd8,Jack Curtis
Mar 19,home,Florida State Jacksonville,L,1-0,1,1,3,0,1,,,,0,1,,,,,,,1,0,,,,,4,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,jackcurtistyd8,Jack Curtis
Mar 21,away,St. Johns River State,L,11-1,11,11,3,1,0,,,,0,,1,,,,,,0,0,,,,,3,2014,2013-14,div1,Lake-Sumter State,lakesumterstatecollege,jackcurtistyd8,Jack Curtis
