date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 6,home,Marion Military,W,11-1,11,1,10.0,win,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div2,Pearl River,pearlrivercommunitycollege,brandonpenningtonf20a,Brandon Pennington
Feb 6,home,Marion Military,W,12-3,12,3,9.0,win,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div2,Pearl River,pearlrivercommunitycollege,brandonpenningtonf20a,Brandon Pennington
Feb 8,home,Baton Rouge,W,4-1,4,1,3.0,win,20140208_t9l8,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2014,2013-14,div2,Pearl River,pearlrivercommunitycollege,brandonpenningtonf20a,Brandon Pennington
Feb 8,home,Baton Rouge,W,9-1,9,1,8.0,win,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div2,Pearl River,pearlrivercommunitycollege,brandonpenningtonf20a,Brandon Pennington
Feb 14,home,Mississippi Delta,W,7-1,7,1,6.0,win,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div2,Pearl River,pearlrivercommunitycollege,brandonpenningtonf20a,Brandon Pennington
Feb 14,home,Mississippi Delta,W,5-0,5,0,5.0,win,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div2,Pearl River,pearlrivercommunitycollege,brandonpenningtonf20a,Brandon Pennington
Feb 17,home,Wabash Valley,L,4-3,4,3,1.0,win,20140217_k236,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2014,2013-14,div2,Pearl River,pearlrivercommunitycollege,brandonpenningtonf20a,Brandon Pennington
Feb 17,home,Iowa Lakes,W,9-2,9,2,7.0,win,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div2,Pearl River,pearlrivercommunitycollege,brandonpenningtonf20a,Brandon Pennington
Feb 18,home,Southwest Tennessee,L,9-4,9,4,5.0,win,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div2,Pearl River,pearlrivercommunitycollege,brandonpenningtonf20a,Brandon Pennington
Feb 18,home,Ellsworth,W,8-2,8,2,6.0,win,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div2,Pearl River,pearlrivercommunitycollege,brandonpenningtonf20a,Brandon Pennington
Feb 23,home,Mineral Area,W,6-5,6,5,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div2,Pearl River,pearlrivercommunitycollege,brandonpenningtonf20a,Brandon Pennington
Feb 23,home,Holmes,L,7-3,7,3,4.0,win,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div2,Pearl River,pearlrivercommunitycollege,brandonpenningtonf20a,Brandon Pennington
Feb 28,home,Bishop State,W,1-0,1,0,1.0,win,20140228_hcb9,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2014,2013-14,div2,Pearl River,pearlrivercommunitycollege,brandonpenningtonf20a,Brandon Pennington
Feb 28,home,Bishop State,W,8-1,8,1,7.0,win,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div2,Pearl River,pearlrivercommunitycollege,brandonpenningtonf20a,Brandon Pennington
Mar 5,home,East Mississippi,L,4-1,4,1,3.0,win,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div2,Pearl River,pearlrivercommunitycollege,brandonpenningtonf20a,Brandon Pennington
Mar 5,home,East Mississippi,L,7-3,7,3,4.0,win,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div2,Pearl River,pearlrivercommunitycollege,brandonpenningtonf20a,Brandon Pennington
Mar 9,home,Illinois Central,L,6-5,6,5,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div2,Pearl River,pearlrivercommunitycollege,brandonpenningtonf20a,Brandon Pennington
Mar 9,home,Illinois Central,L,9-6,9,6,3.0,win,20140309_625y,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2014,2013-14,div2,Pearl River,pearlrivercommunitycollege,brandonpenningtonf20a,Brandon Pennington
Mar 12,home,Copiah-Lincoln,L,9-8,9,8,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div2,Pearl River,pearlrivercommunitycollege,brandonpenningtonf20a,Brandon Pennington
Mar 12,home,Copiah-Lincoln,L,2-1,2,1,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div2,Pearl River,pearlrivercommunitycollege,brandonpenningtonf20a,Brandon Pennington
