date,location,opponent,result,score,team_score,opp_score,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 26,away,Santa Fe,L,4-0,4,4,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2019,2018-19,div1,South Georgia State,southgeorgiastatecollege,codyogilvie7a4a,Cody Ogilvie
Jan 26,away,Santa Fe,L,6-4,6,6,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div1,South Georgia State,southgeorgiastatecollege,codyogilvie7a4a,Cody Ogilvie
Jan 31,away,Tallahassee,L,7-2,7,7,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div1,South Georgia State,southgeorgiastatecollege,codyogilvie7a4a,Cody Ogilvie
Feb 2,home,Tallahassee,,,,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div1,South Georgia State,southgeorgiastatecollege,codyogilvie7a4a,Cody Ogilvie
Feb 2,home,Tallahassee,,,,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div1,South Georgia State,southgeorgiastatecollege,codyogilvie7a4a,Cody Ogilvie
Feb 2,home,Tallahassee,,,,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div1,South Georgia State,southgeorgiastatecollege,codyogilvie7a4a,Cody Ogilvie
Feb 2,home,Tallahassee,,,,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div1,South Georgia State,southgeorgiastatecollege,codyogilvie7a4a,Cody Ogilvie
Feb 4,home,Florida State Jacksonville,W,10-2,10,10,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2019,2018-19,div1,South Georgia State,southgeorgiastatecollege,codyogilvie7a4a,Cody Ogilvie
Feb 7,away,Florida State Jacksonville,W,6-3,6,6,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div1,South Georgia State,southgeorgiastatecollege,codyogilvie7a4a,Cody Ogilvie
Feb 8,away,USC Salkehatchie,W,8-6,8,8,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div1,South Georgia State,southgeorgiastatecollege,codyogilvie7a4a,Cody Ogilvie
Feb 8,away,USC Salkehatchie,W,10-4,10,10,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div1,South Georgia State,southgeorgiastatecollege,codyogilvie7a4a,Cody Ogilvie
