date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 14,home,Rose State,W,6-4,6,4,2.0,win,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div1,Barton,bartoncommunitycollege,carsonzengerjohk,Carson Zenger
Feb 16,home,Oklahoma Christian University JV,W,2-0,2,0,2.0,win,20190216_mznf,1,0,0,,,,0,,,,,,,,0,0,,,,,1,2019,2018-19,div1,Barton,bartoncommunitycollege,carsonzengerjohk,Carson Zenger
Feb 17,home,Indian Hills,W,7-2,7,2,5.0,win,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div1,Barton,bartoncommunitycollege,carsonzengerjohk,Carson Zenger
Feb 17,home,Seminole State (OK),L,4-3,4,3,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div1,Barton,bartoncommunitycollege,carsonzengerjohk,Carson Zenger
Feb 21,home,Highland (KS),W,10-0,10,0,10.0,win,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div1,Barton,bartoncommunitycollege,carsonzengerjohk,Carson Zenger
Feb 21,home,Highland (KS),W,13-3,13,3,10.0,win,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div1,Barton,bartoncommunitycollege,carsonzengerjohk,Carson Zenger
Feb 24,home,Carl Albert State,L,5-3,5,3,2.0,win,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div1,Barton,bartoncommunitycollege,carsonzengerjohk,Carson Zenger
Feb 25,home,Carl Albert State,W,3-0,3,0,3.0,win,20190225_kbul,0,0,0,,,,0,1,,,,,,,0,0,,,,,1,2019,2018-19,div1,Barton,bartoncommunitycollege,carsonzengerjohk,Carson Zenger
Feb 25,home,Carl Albert State,W,11-3,11,3,8.0,win,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div1,Barton,bartoncommunitycollege,carsonzengerjohk,Carson Zenger
Mar 1,home,Northern Oklahoma Enid,L,4-2,4,2,2.0,win,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div1,Barton,bartoncommunitycollege,carsonzengerjohk,Carson Zenger
Mar 1,home,Northern Oklahoma Enid,W,5-4,5,4,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div1,Barton,bartoncommunitycollege,carsonzengerjohk,Carson Zenger
Mar 8,home,Garden City,W,9-5,9,5,4.0,win,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div1,Barton,bartoncommunitycollege,carsonzengerjohk,Carson Zenger
Mar 8,home,Garden City,W,4-1,4,1,3.0,win,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div1,Barton,bartoncommunitycollege,carsonzengerjohk,Carson Zenger
Mar 9,home,Garden City,W,3-1,3,1,2.0,win,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div1,Barton,bartoncommunitycollege,carsonzengerjohk,Carson Zenger
Mar 9,home,Garden City,W,12-4,12,4,8.0,win,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div1,Barton,bartoncommunitycollege,carsonzengerjohk,Carson Zenger
Mar 15,home,Hutchinson,L,7-2,7,2,5.0,win,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div1,Barton,bartoncommunitycollege,carsonzengerjohk,Carson Zenger
Mar 15,home,Hutchinson,L,9-8,9,8,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div1,Barton,bartoncommunitycollege,carsonzengerjohk,Carson Zenger
Mar 17,home,Hutchinson,W,6-4,6,4,2.0,win,20190317_fkzl,2,0,0,,,,0,,1,,,,,,0,0,,1,,,2,2019,2018-19,div1,Barton,bartoncommunitycollege,carsonzengerjohk,Carson Zenger
Mar 17,home,Hutchinson,L,9-3,9,3,6.0,win,20190317_m3nz,1,0,0,,,,0,,,,,,,,0,0,,,,,1,2019,2018-19,div1,Barton,bartoncommunitycollege,carsonzengerjohk,Carson Zenger
Mar 19,home,Tabor College JV,W,8-2,8,2,6.0,win,20190319_nzw0,3,2,1,1,,,2,1,,,1,,,,2,1,,1,,,4,2019,2018-19,div1,Barton,bartoncommunitycollege,carsonzengerjohk,Carson Zenger
Mar 19,home,Tabor College JV,W,11-0,11,0,11.0,win,20190319_mtpf,3,1,1,,,,2,,,,,,,,1,0,,,2,,3,2019,2018-19,div1,Barton,bartoncommunitycollege,carsonzengerjohk,Carson Zenger
Mar 21,home,Pratt,W,6-5,6,5,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div1,Barton,bartoncommunitycollege,carsonzengerjohk,Carson Zenger
Mar 21,home,Pratt,W,12-2,12,2,10.0,win,20190321_bk9w,0,0,0,,,,0,,,,,1,,,0,0,,,,,1,2019,2018-19,div1,Barton,bartoncommunitycollege,carsonzengerjohk,Carson Zenger
Mar 22,home,Pratt,W,6-4,6,4,2.0,win,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div1,Barton,bartoncommunitycollege,carsonzengerjohk,Carson Zenger
Mar 22,home,Pratt,W,6-3,6,3,3.0,win,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div1,Barton,bartoncommunitycollege,carsonzengerjohk,Carson Zenger
Mar 26,home,Redlands,W,3-0,3,0,3.0,win,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div1,Barton,bartoncommunitycollege,carsonzengerjohk,Carson Zenger
Mar 26,home,Redlands,L,3-2,3,2,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div1,Barton,bartoncommunitycollege,carsonzengerjohk,Carson Zenger
Mar 28,home,Seward County,L,2-0,2,0,2.0,win,20190328_mbse,1,0,0,,,,0,1,1,,,,,,0,0,,,,,2,2019,2018-19,div1,Barton,bartoncommunitycollege,carsonzengerjohk,Carson Zenger
