date,location,opponent,result,score,team_score,opp_score,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 6,away,Tyler,L,8-4,8,8,4,1,1,,1,,0,,1,,,,,,3,1,,,,,4,2015,2014-15,div1,Frank Phillips,frankphillipscollege,kylefranzc8gi,Kyle Franz
Feb 7,away,Tyler,L,9-1,9,9,3,0,0,,,,0,,1,,,,,,0,0,,,,,3,2015,2014-15,div1,Frank Phillips,frankphillipscollege,kylefranzc8gi,Kyle Franz
Feb 7,away,Tyler,L,9-4,9,9,5,2,1,1,,,0,,2,,,,,,2,1,,,,,5,2015,2014-15,div1,Frank Phillips,frankphillipscollege,kylefranzc8gi,Kyle Franz
Feb 13,away,Blinn,L,13-0,13,13,3,0,0,,,,0,,1,,,,,,0,0,,,,,3,2015,2014-15,div1,Frank Phillips,frankphillipscollege,kylefranzc8gi,Kyle Franz
Feb 13,home,vs. Weatherford,L,3-1,3,3,3,0,1,1,,,0,,,,,,,,2,1,,,,,3,2015,2014-15,div1,Frank Phillips,frankphillipscollege,kylefranzc8gi,Kyle Franz
Feb 14,home,vs. Weatherford,L,9-7,9,9,2,1,1,1,,,0,,,,,,2,,2,1,,,,,4,2015,2014-15,div1,Frank Phillips,frankphillipscollege,kylefranzc8gi,Kyle Franz
Feb 20,away,Redlands,L,6-2,6,6,4,0,1,1,,,0,,,,,,,,2,1,,,,,4,2015,2014-15,div1,Frank Phillips,frankphillipscollege,kylefranzc8gi,Kyle Franz
Feb 20,away,Redlands,L,8-6,8,8,1,1,1,,,1,1,,,,,,,,4,1,,,,,1,2015,2014-15,div1,Frank Phillips,frankphillipscollege,kylefranzc8gi,Kyle Franz
Feb 21,away,Redlands,W,6-0,6,6,4,1,1,,,,1,,,,,,,,1,0,,,,,4,2015,2014-15,div1,Frank Phillips,frankphillipscollege,kylefranzc8gi,Kyle Franz
Feb 21,away,Redlands,W,3-2,3,3,3,1,1,,,,0,,,,,1,,,1,0,,,,,4,2015,2014-15,div1,Frank Phillips,frankphillipscollege,kylefranzc8gi,Kyle Franz
Mar 1,away,Midland,L,4-1,4,4,3,0,0,,,,0,,1,,,,,,0,0,,,,,3,2015,2014-15,div1,Frank Phillips,frankphillipscollege,kylefranzc8gi,Kyle Franz
Mar 1,away,Midland,L,6-5,6,6,5,0,0,,,,0,,1,,,,,,0,0,,,,,5,2015,2014-15,div1,Frank Phillips,frankphillipscollege,kylefranzc8gi,Kyle Franz
Mar 2,away,Midland,L,3-2,3,3,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Frank Phillips,frankphillipscollege,kylefranzc8gi,Kyle Franz
Mar 2,away,Midland,W,13-5,13,13,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Frank Phillips,frankphillipscollege,kylefranzc8gi,Kyle Franz
Mar 7,away,Clarendon,W,9-4,9,9,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Frank Phillips,frankphillipscollege,kylefranzc8gi,Kyle Franz
Mar 7,away,Clarendon,L,14-9,14,14,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Frank Phillips,frankphillipscollege,kylefranzc8gi,Kyle Franz
Mar 8,away,Clarendon,L,13-6,13,13,3,0,0,,,,0,,,,,,,,0,0,,,,,3,2015,2014-15,div1,Frank Phillips,frankphillipscollege,kylefranzc8gi,Kyle Franz
Mar 8,away,Clarendon,W,9-7,9,9,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Frank Phillips,frankphillipscollege,kylefranzc8gi,Kyle Franz
Mar 11,home,Lamar,L,16-14,16,16,5,2,1,,,,0,,1,,,1,,,1,0,,,,,6,2015,2014-15,div1,Frank Phillips,frankphillipscollege,kylefranzc8gi,Kyle Franz
Mar 13,home,Western Texas,L,15-13,15,15,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Frank Phillips,frankphillipscollege,kylefranzc8gi,Kyle Franz
Mar 13,home,Western Texas,W,16-15,16,16,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Frank Phillips,frankphillipscollege,kylefranzc8gi,Kyle Franz
Mar 14,home,Western Texas,L,15-3,15,15,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Frank Phillips,frankphillipscollege,kylefranzc8gi,Kyle Franz
