date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 26,home,Pasco-Hernando State,W,9-8,9,8,1,win,20240126_ewsj,5,0,0,,,,1,,,,,,,,0,0,,,,,5,2024,2023-24,div1,Hillsborough,hillsboroughcommunitycollege,jackmeade531p,Jack Meade
Jan 27,home,Central Florida,W,11-8,11,8,3,win,20240127_nvvg,4,2,1,,,,0,,1,,,1,,,1,0,,,,,5,2024,2023-24,div1,Hillsborough,hillsboroughcommunitycollege,jackmeade531p,Jack Meade
Jan 30,home,Polk State,W,6-5,6,5,1,win,20240130_8fha,5,0,0,,,,0,,2,,,,,,0,0,,1,2,0.50,5,2024,2023-24,div1,Hillsborough,hillsboroughcommunitycollege,jackmeade531p,Jack Meade
Feb 2,home,Florida State Jacksonville,W,9-1,9,1,8,win,20240202_pk0t,2,1,0,,,,0,2,,,,,,,0,0,,,,,4,2024,2023-24,div1,Hillsborough,hillsboroughcommunitycollege,jackmeade531p,Jack Meade
Feb 2,home,Florida State Jacksonville,W,8-7,8,7,1,win,20240202_ovsg,3,1,0,,,,0,,2,,,1,,,0,0,,,,,4,2024,2023-24,div1,Hillsborough,hillsboroughcommunitycollege,jackmeade531p,Jack Meade
Feb 6,home,University of Tampa JV,W,12-11,12,11,1,win,20240206_i3eu,5,0,3,,,,1,,,2,,,,,3,0,,,,,5,2024,2023-24,div1,Hillsborough,hillsboroughcommunitycollege,jackmeade531p,Jack Meade
Feb 8,home,Webber International University,W,13-1,13,1,12,win,20240208_injj,4,3,2,,,,1,,1,1,,1,,,2,0,,,,,5,2024,2023-24,div1,Hillsborough,hillsboroughcommunitycollege,jackmeade531p,Jack Meade
Feb 10,home,St. Johns River State,W,6-1,6,1,5,win,20240210_21p5,2,0,2,,,,2,1,,1,,1,,,2,0,,,,,4,2024,2023-24,div1,Hillsborough,hillsboroughcommunitycollege,jackmeade531p,Jack Meade
Feb 15,home,Eastern Florida State,W,12-3,12,3,9,win,20240215_rnlv,5,2,3,,,,1,,,1,,,,,3,0,,,,,5,2024,2023-24,div1,Hillsborough,hillsboroughcommunitycollege,jackmeade531p,Jack Meade
Feb 16,home,Eastern Florida State,W,4-2,4,2,2,win,20240216_91nw,3,1,1,,,,0,,,,,,,,1,0,,,,,3,2024,2023-24,div1,Hillsborough,hillsboroughcommunitycollege,jackmeade531p,Jack Meade
Feb 16,home,Eastern Florida State,W,6-1,6,1,5,win,20240216_2eko,4,0,1,,,,0,,1,,,,,,1,0,,,,,4,2024,2023-24,div1,Hillsborough,hillsboroughcommunitycollege,jackmeade531p,Jack Meade
Feb 20,home,Pasco-Hernando State,W,5-3,5,3,2,win,20240220_xt48,3,0,0,,,,0,2,,2,,,,,0,0,,,,,5,2024,2023-24,div1,Hillsborough,hillsboroughcommunitycollege,jackmeade531p,Jack Meade
Feb 22,home,St. Petersburg,W,8-6,8,6,2,win,20240222_7mvv,3,2,1,,1,,0,1,2,,,,,,3,1,,,,,4,2024,2023-24,div1,Hillsborough,hillsboroughcommunitycollege,jackmeade531p,Jack Meade
Feb 24,home,St. Petersburg,W,11-5,11,5,6,win,20240224_wb5m,3,0,1,,,,0,1,,,,,,,1,0,,,,,4,2024,2023-24,div1,Hillsborough,hillsboroughcommunitycollege,jackmeade531p,Jack Meade
Mar 5,home,Dakota County Tech,W,4-3,4,3,1,win,20240305_5o9h,2,0,0,,,,0,1,,,,1,,,0,0,,,,,4,2024,2023-24,div1,Hillsborough,hillsboroughcommunitycollege,jackmeade531p,Jack Meade
Mar 12,home,University of Tampa JV,W,11-7,11,7,4,win,20240312_jl6g,5,1,1,,,,1,1,2,1,,,,,1,0,,,,,6,2024,2023-24,div1,Hillsborough,hillsboroughcommunitycollege,jackmeade531p,Jack Meade
