date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 25,home,State College of Florida,L,10-7,10,7,3.0,win,20190125_q59z,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2019,2018-19,div1,Gulf Coast State,gulfcoaststatecollege,bradlord1rxt,Brad Lord
Jan 26,home,State College of Florida,L,6-1,6,1,5.0,win,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div1,Gulf Coast State,gulfcoaststatecollege,bradlord1rxt,Brad Lord
Jan 31,home,St. Johns River State,L,10-0,10,0,10.0,win,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div1,Gulf Coast State,gulfcoaststatecollege,bradlord1rxt,Brad Lord
Feb 1,home,Chattahoochee Valley,W,2-1,2,1,1.0,win,20190201_bkml,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2019,2018-19,div1,Gulf Coast State,gulfcoaststatecollege,bradlord1rxt,Brad Lord
Feb 2,home,Gordon State,L,3-2,3,2,1.0,win,20190202_iusx,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2019,2018-19,div1,Gulf Coast State,gulfcoaststatecollege,bradlord1rxt,Brad Lord
Feb 3,home,Andrew,W,4-2,4,2,2.0,win,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div1,Gulf Coast State,gulfcoaststatecollege,bradlord1rxt,Brad Lord
Feb 8,home,Broward,W,6-0,6,0,6.0,win,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div1,Gulf Coast State,gulfcoaststatecollege,bradlord1rxt,Brad Lord
Feb 9,home,Florence-Darlington Tech,W,7-2,7,2,5.0,win,20190209_6iyx,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2019,2018-19,div1,Gulf Coast State,gulfcoaststatecollege,bradlord1rxt,Brad Lord
Feb 10,home,Miami Dade,L,4-2,4,2,2.0,win,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div1,Gulf Coast State,gulfcoaststatecollege,bradlord1rxt,Brad Lord
Feb 14,home,Shelton State,W,5-3,5,3,2.0,win,20190214_tg9t,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2019,2018-19,div1,Gulf Coast State,gulfcoaststatecollege,bradlord1rxt,Brad Lord
Feb 15,home,Shelton State,W,1-0,1,0,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div1,Gulf Coast State,gulfcoaststatecollege,bradlord1rxt,Brad Lord
Feb 15,home,Coastal Alabama - Monroeville,W,2-0,2,0,2.0,win,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div1,Gulf Coast State,gulfcoaststatecollege,bradlord1rxt,Brad Lord
Feb 16,home,Coastal Alabama - Monroeville,W,4-2,4,2,2.0,win,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div1,Gulf Coast State,gulfcoaststatecollege,bradlord1rxt,Brad Lord
Feb 22,home,Andrew,L,6-3,6,3,3.0,win,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div1,Gulf Coast State,gulfcoaststatecollege,bradlord1rxt,Brad Lord
Feb 22,home,Andrew,W,15-3,15,3,12.0,win,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div1,Gulf Coast State,gulfcoaststatecollege,bradlord1rxt,Brad Lord
Feb 23,home,Santa Fe,W,1-0,1,0,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2019,2018-19,div1,Gulf Coast State,gulfcoaststatecollege,bradlord1rxt,Brad Lord
