date,location,opponent,result,score,team_score,opp_score,game_score_diff_x,game_win_loss_x,game_id_x,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,game_score_diff_y,game_win_loss_y,game_id_y,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Sep 3  #,home,Coffeyville,,,,,,,,,,,,,,,,,,,15.0,win,,,,,,,,,,,,2022,2021-22,div1,Seminole State (OK),seminolestatecollegeok,aidanstewartpx17,Aidan Stewart
Sep 8,home,North Central Texas,,,,,,,,,,,,,,,,,,,15.0,win,,,,,,,,,,,,2022,2021-22,div1,Seminole State (OK),seminolestatecollegeok,aidanstewartpx17,Aidan Stewart
Sep 8,home,North Central Texas,,,,,,,,,,,,,,,,,,,15.0,win,,,,,,,,,,,,2022,2021-22,div1,Seminole State (OK),seminolestatecollegeok,aidanstewartpx17,Aidan Stewart
Sep 8,home,North Central Texas,,,,,,,,,,,,,,,,,,,15.0,win,,,,,,,,,,,,2022,2021-22,div1,Seminole State (OK),seminolestatecollegeok,aidanstewartpx17,Aidan Stewart
Sep 8,home,North Central Texas,,,,,,,,,,,,,,,,,,,15.0,win,,,,,,,,,,,,2022,2021-22,div1,Seminole State (OK),seminolestatecollegeok,aidanstewartpx17,Aidan Stewart
Feb 8,home,UA Rich Mountain,W,7-5,7,5,2,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2022,2021-22,div1,Seminole State (OK),seminolestatecollegeok,aidanstewartpx17,Aidan Stewart
Mar 5,home,Rose State,W,9-0,9,0,9,win,,,,,,,,,,,,,9.0,win,,,,,,,,,,,,2022,2021-22,div1,Seminole State (OK),seminolestatecollegeok,aidanstewartpx17,Aidan Stewart
Mar 5,home,Rose State,W,16-9,16,9,7,win,20220305_byib,4,0,1,1,,,1,1,1,,,7.0,win,20220305_byib,,,,2,1,,,,,5,2022,2021-22,div1,Seminole State (OK),seminolestatecollegeok,aidanstewartpx17,Aidan Stewart
Mar 8,home,Cowley,L,13-12,13,12,1,win,20220308_mpv7,0,0,0,,,,0,,,,,1.0,win,20220308_mpv7,,,,0,0,,,,,0,2022,2021-22,div1,Seminole State (OK),seminolestatecollegeok,aidanstewartpx17,Aidan Stewart
Mar 19,home,Eastern Oklahoma State,L,11-6,11,6,5,win,20220319_13rd,2,0,0,,,,0,,2,,,5.0,win,20220319_13rd,,,,0,0,,,,,2,2022,2021-22,div1,Seminole State (OK),seminolestatecollegeok,aidanstewartpx17,Aidan Stewart
Mar 19,home,Eastern Oklahoma State,L,11-9,11,9,2,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2022,2021-22,div1,Seminole State (OK),seminolestatecollegeok,aidanstewartpx17,Aidan Stewart
Mar 22,home,Oklahoma Christian,W,10-0,10,0,10,win,,,,,,,,,,,,,10.0,win,,,,,,,,,,,,2022,2021-22,div1,Seminole State (OK),seminolestatecollegeok,aidanstewartpx17,Aidan Stewart
Mar 22,home,Oklahoma Christian,W,6-4,6,4,2,win,20220322_hbr2,1,0,0,,,,0,,1,,,2.0,win,20220322_hbr2,,,,0,0,,,,,1,2022,2021-22,div1,Seminole State (OK),seminolestatecollegeok,aidanstewartpx17,Aidan Stewart
Mar 24,home,Bacone,W,24-14,24,14,10,win,,,,,,,,,,,,,10.0,win,,,,,,,,,,,,2022,2021-22,div1,Seminole State (OK),seminolestatecollegeok,aidanstewartpx17,Aidan Stewart
Mar 24,home,Bacone,W,25-2,25,2,23,win,20220324_3w5l,1,0,0,,,,0,,1,,,23.0,win,20220324_3w5l,,,,0,0,,,,,1,2022,2021-22,div1,Seminole State (OK),seminolestatecollegeok,aidanstewartpx17,Aidan Stewart
Apr 2,home,Connors State,W,10-8,10,8,2,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2022,2021-22,div1,Seminole State (OK),seminolestatecollegeok,aidanstewartpx17,Aidan Stewart
Apr 2,home,Connors State,W,7-6,7,6,1,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2022,2021-22,div1,Seminole State (OK),seminolestatecollegeok,aidanstewartpx17,Aidan Stewart
Apr 7,home,Rose State,W,13-8,13,8,5,win,,,,,,,,,,,,,5.0,win,,,,,,,,,,,,2022,2021-22,div1,Seminole State (OK),seminolestatecollegeok,aidanstewartpx17,Aidan Stewart
Apr 12,home,Western Oklahoma State,W,4-2,4,2,2,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2022,2021-22,div1,Seminole State (OK),seminolestatecollegeok,aidanstewartpx17,Aidan Stewart
Apr 15,home,Northeastern Oklahoma A&M,L,9-7,9,7,2,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2022,2021-22,div1,Seminole State (OK),seminolestatecollegeok,aidanstewartpx17,Aidan Stewart
Apr 15,home,Northeastern Oklahoma A&M,L,5-4,5,4,1,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2022,2021-22,div1,Seminole State (OK),seminolestatecollegeok,aidanstewartpx17,Aidan Stewart
Apr 16,home,Northeastern Oklahoma A&M,L,16-10,16,10,6,win,,,,,,,,,,,,,6.0,win,,,,,,,,,,,,2022,2021-22,div1,Seminole State (OK),seminolestatecollegeok,aidanstewartpx17,Aidan Stewart
Apr 21,home,Eastern Oklahoma State,W,3-2,3,2,1,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2022,2021-22,div1,Seminole State (OK),seminolestatecollegeok,aidanstewartpx17,Aidan Stewart
