date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 2,home,Glendale,W,11-5,11,5,6,win,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div2,GateWay (AZ),gatewaycommunitycollegeaz,kevinhuscherdu4g,Kevin Huscher
Feb 4,home,ASU Club,W,13-7,13,7,6,win,20150204_bncl,5,1,2,,,,0,,,,,,,,2,0,,,,,5,2015,2014-15,div2,GateWay (AZ),gatewaycommunitycollegeaz,kevinhuscherdu4g,Kevin Huscher
Feb 5,home,ASU Club Team,W,13-2,13,2,11,win,20150205_3kme,0,1,0,,,,0,,,,,,,,0,0,,,,,0,2015,2014-15,div2,GateWay (AZ),gatewaycommunitycollegeaz,kevinhuscherdu4g,Kevin Huscher
Feb 6,home,Chandler-Gilbert,W,13-10,13,10,3,win,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div2,GateWay (AZ),gatewaycommunitycollegeaz,kevinhuscherdu4g,Kevin Huscher
Feb 7,home,Chandler-Gilbert,W,2-0,2,0,2,win,20150207_miaj,1,0,0,,,,1,1,,,,,1,1,0,0,,,,,4,2015,2014-15,div2,GateWay (AZ),gatewaycommunitycollegeaz,kevinhuscherdu4g,Kevin Huscher
Feb 10,home,Pima,W,4-2,4,2,2,win,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div2,GateWay (AZ),gatewaycommunitycollegeaz,kevinhuscherdu4g,Kevin Huscher
Feb 10,home,Pima,L,4-1,4,1,3,win,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div2,GateWay (AZ),gatewaycommunitycollegeaz,kevinhuscherdu4g,Kevin Huscher
Feb 13,home,Paradise Valley,L,6-5,6,5,1,win,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div2,GateWay (AZ),gatewaycommunitycollegeaz,kevinhuscherdu4g,Kevin Huscher
Feb 14,home,Paradise Valley,L,8-3,8,3,5,win,20150214_8hzn,2,0,0,,,,0,,,,,,,,0,0,,,,,2,2015,2014-15,div2,GateWay (AZ),gatewaycommunitycollegeaz,kevinhuscherdu4g,Kevin Huscher
Feb 17,home,Glendale,W,5-3,5,3,2,win,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div2,GateWay (AZ),gatewaycommunitycollegeaz,kevinhuscherdu4g,Kevin Huscher
Feb 18,home,Glendale,L,4-2,4,2,2,win,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div2,GateWay (AZ),gatewaycommunitycollegeaz,kevinhuscherdu4g,Kevin Huscher
Feb 20,home,Mesa,L,4-1,4,1,3,win,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div2,GateWay (AZ),gatewaycommunitycollegeaz,kevinhuscherdu4g,Kevin Huscher
Feb 21,home,Mesa,L,7-6,7,6,1,win,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div2,GateWay (AZ),gatewaycommunitycollegeaz,kevinhuscherdu4g,Kevin Huscher
