date,location,opponent,result,score,team_score,opp_score,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 27,home,vs. Utah State Eastern,W,9-2,9,9,4,0,2,,,,0,1,1,,,,,,2,0,,,,,5,2017,2016-17,div1,Yavapai,yavapaicollege,dallastessarqnhi,Dallas Tessar
Jan 27,away,Southern Nevada,L,7-4,7,7,3,0,0,,,,1,,1,,,,1,,0,0,,,3,,4,2017,2016-17,div1,Yavapai,yavapaicollege,dallastessarqnhi,Dallas Tessar
Jan 28,home,vs. Arizona Western,L,10-9,10,10,3,1,1,,,,0,1,1,,,,,,1,0,,,,,4,2017,2016-17,div1,Yavapai,yavapaicollege,dallastessarqnhi,Dallas Tessar
Jan 28,home,vs. Colorado Northwestern,W,4-2,4,4,5,0,1,,,,0,,2,,,,,,1,0,,1,1,1.00,5,2017,2016-17,div1,Yavapai,yavapaicollege,dallastessarqnhi,Dallas Tessar
Feb 6,home,Salt Lake,L,11-1,11,11,2,1,1,,,,0,,1,,,,,,1,0,,,,,2,2017,2016-17,div1,Yavapai,yavapaicollege,dallastessarqnhi,Dallas Tessar
Feb 6,home,Salt Lake,L,5-0,5,5,2,0,1,,,,0,1,,,,,,,1,0,,,,,3,2017,2016-17,div1,Yavapai,yavapaicollege,dallastessarqnhi,Dallas Tessar
Feb 7,home,Salt Lake,W,10-8,10,10,4,3,3,2,1,,2,,1,,,,,,7,3,,,,,4,2017,2016-17,div1,Yavapai,yavapaicollege,dallastessarqnhi,Dallas Tessar
Feb 8,home,Salt Lake,W,12-4,12,12,3,2,2,1,,,1,2,1,1,,,,,3,1,,,,,5,2017,2016-17,div1,Yavapai,yavapaicollege,dallastessarqnhi,Dallas Tessar
Feb 10,home,vs. Southern Idaho,W,12-2,12,12,3,0,0,,,,0,,1,,,,,,0,0,,,,,3,2017,2016-17,div1,Yavapai,yavapaicollege,dallastessarqnhi,Dallas Tessar
Feb 10,away,Southern Nevada,L,8-7,8,8,4,1,1,1,,,0,1,2,,,,,,2,1,,1,,,5,2017,2016-17,div1,Yavapai,yavapaicollege,dallastessarqnhi,Dallas Tessar
Feb 11,home,vs. Utah State Eastern,W,8-4,8,8,4,0,1,,,,1,,1,,,,,,1,0,,,,,4,2017,2016-17,div1,Yavapai,yavapaicollege,dallastessarqnhi,Dallas Tessar
Feb 11,home,vs. Salt Lake,W,5-1,5,5,2,0,0,,,,1,2,1,,,,,,0,0,,,,,4,2017,2016-17,div1,Yavapai,yavapaicollege,dallastessarqnhi,Dallas Tessar
Feb 14,away,Benedictine University,W,8-6,8,8,4,0,1,,1,,1,1,,,,,,,3,1,,,,,5,2017,2016-17,div1,Yavapai,yavapaicollege,dallastessarqnhi,Dallas Tessar
Feb 14,away,Benedictine University,W,10-4,10,10,4,1,2,1,,,1,,,,,,,,3,1,,,,,4,2017,2016-17,div1,Yavapai,yavapaicollege,dallastessarqnhi,Dallas Tessar
