date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 26,home,Miami Dade,L,13-1,13,1,12.0,win,20180126_tguo,1,0,1,,,,0,,,,,,,,1,0,,,,,1,2018,2017-18,div1,Pensacola State,pensacolastatecollege,rickyneyman5ava,Ricky Neyman
Jan 27,home,South Florida State,L,7-2,7,2,5.0,win,20180127_khff,1,0,0,,,,0,,,,,,,,0,0,,,,,1,2018,2017-18,div1,Pensacola State,pensacolastatecollege,rickyneyman5ava,Ricky Neyman
Jan 27,home,St. Petersburg,W,12-3,12,3,9.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Pensacola State,pensacolastatecollege,rickyneyman5ava,Ricky Neyman
Feb 3,home,Central Alabama,L,4-3,4,3,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Pensacola State,pensacolastatecollege,rickyneyman5ava,Ricky Neyman
Feb 5,home,Coastal Alabama - Bay Minette,L,2-1,2,1,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Pensacola State,pensacolastatecollege,rickyneyman5ava,Ricky Neyman
Feb 6,home,Coastal Alabama - Brewton,W,9-1,9,1,8.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Pensacola State,pensacolastatecollege,rickyneyman5ava,Ricky Neyman
Feb 9,home,Enterprise State,L,8-2,8,2,6.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Pensacola State,pensacolastatecollege,rickyneyman5ava,Ricky Neyman
Feb 10,home,State Fair,W,10-1,10,1,9.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Pensacola State,pensacolastatecollege,rickyneyman5ava,Ricky Neyman
Feb 10,home,State Fair,W,2-0,2,0,2.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Pensacola State,pensacolastatecollege,rickyneyman5ava,Ricky Neyman
Feb 13,home,Central Alabama,L,5-4,5,4,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Pensacola State,pensacolastatecollege,rickyneyman5ava,Ricky Neyman
Feb 16,home,Delgado,W,6-2,6,2,4.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Pensacola State,pensacolastatecollege,rickyneyman5ava,Ricky Neyman
Feb 17,home,College of Saint Joseph,L,7-5,7,5,2.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Pensacola State,pensacolastatecollege,rickyneyman5ava,Ricky Neyman
Feb 17,home,Delgado,W,10-4,10,4,6.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Pensacola State,pensacolastatecollege,rickyneyman5ava,Ricky Neyman
Feb 18,home,Delgado,W,12-6,12,6,6.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Pensacola State,pensacolastatecollege,rickyneyman5ava,Ricky Neyman
Feb 21,home,Pearl River,L,9-6,9,6,3.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Pensacola State,pensacolastatecollege,rickyneyman5ava,Ricky Neyman
Feb 21,home,Pearl River,W,6-3,6,3,3.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Pensacola State,pensacolastatecollege,rickyneyman5ava,Ricky Neyman
Feb 23,home,Coastal Alabama - Brewton,W,3-2,3,2,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Pensacola State,pensacolastatecollege,rickyneyman5ava,Ricky Neyman
Feb 24,home,Delgado,L,5-3,5,3,2.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Pensacola State,pensacolastatecollege,rickyneyman5ava,Ricky Neyman
Feb 24,home,Wallace-Dothan,W,7-2,7,2,5.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Pensacola State,pensacolastatecollege,rickyneyman5ava,Ricky Neyman
Feb 28,home,Coastal Alabama - Monroeville,L,4-3,4,3,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Pensacola State,pensacolastatecollege,rickyneyman5ava,Ricky Neyman
Feb 28,home,Coastal Alabama - Monroeville,L,6-4,6,4,2.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Pensacola State,pensacolastatecollege,rickyneyman5ava,Ricky Neyman
Mar 2,home,Coastal Alabama - Monroeville,W,6-5,6,5,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Pensacola State,pensacolastatecollege,rickyneyman5ava,Ricky Neyman
Mar 2,home,Coastal Alabama - Monroeville,W,7-3,7,3,4.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Pensacola State,pensacolastatecollege,rickyneyman5ava,Ricky Neyman
Mar 7,home,Gulf Coast State,L,13-5,13,5,8.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Pensacola State,pensacolastatecollege,rickyneyman5ava,Ricky Neyman
Mar 8,home,Gulf Coast State,W,9-7,9,7,2.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Pensacola State,pensacolastatecollege,rickyneyman5ava,Ricky Neyman
Mar 10,home,Gulf Coast State,L,5-4,5,4,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Pensacola State,pensacolastatecollege,rickyneyman5ava,Ricky Neyman
Mar 10,home,Gulf Coast State,L,3-0,3,0,3.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Pensacola State,pensacolastatecollege,rickyneyman5ava,Ricky Neyman
Mar 13,home,Northwest Florida State,W,5-3,5,3,2.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Pensacola State,pensacolastatecollege,rickyneyman5ava,Ricky Neyman
Mar 15,home,Northwest Florida State,W,11-1,11,1,10.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Pensacola State,pensacolastatecollege,rickyneyman5ava,Ricky Neyman
Mar 17,home,Northwest Florida State,L,16-13,16,13,3.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Pensacola State,pensacolastatecollege,rickyneyman5ava,Ricky Neyman
Mar 17,home,Northwest Florida State,L,9-8,9,8,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Pensacola State,pensacolastatecollege,rickyneyman5ava,Ricky Neyman
Mar 20,home,Chipola,L,17-0,17,0,17.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Pensacola State,pensacolastatecollege,rickyneyman5ava,Ricky Neyman
Mar 22,home,Chipola,L,17-7,17,7,10.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Pensacola State,pensacolastatecollege,rickyneyman5ava,Ricky Neyman
Mar 24,home,Chipola,L,12-6,12,6,6.0,win,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Pensacola State,pensacolastatecollege,rickyneyman5ava,Ricky Neyman
