date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 3,home,Lurleen B. Wallace,L,8-3,8,3,5.0,win,20150203_anqc,3,0,1,,,,0,2,1,,,,,,1,0,,,,,5,2015,2014-15,div1,Lawson State,lawsonstatecommunitycollege,joshvinesek81,Josh Vines
Feb 4,home,Wallace-Selma,L,5-4,5,4,1.0,win,20150204_khpx,5,1,2,1,,,0,,,1,,,,,3,1,,,,,5,2015,2014-15,div1,Lawson State,lawsonstatecommunitycollege,joshvinesek81,Josh Vines
Feb 6,home,Motlow State,W,6-1,6,1,5.0,win,20150206_kyr5,3,1,1,,,,0,1,,1,,,,,1,0,,,,,4,2015,2014-15,div1,Lawson State,lawsonstatecommunitycollege,joshvinesek81,Josh Vines
Feb 7,home,USC Sumter,W,8-7,8,7,1.0,win,20150207_zpqx,4,1,1,,,,0,,2,,,,,,1,0,,,,,4,2015,2014-15,div1,Lawson State,lawsonstatecommunitycollege,joshvinesek81,Josh Vines
Feb 7,home,USC Sumter,W,3-1,3,1,2.0,win,20150207_h1e8,0,0,0,,,,0,,,,,,,1,0,0,,,,,1,2015,2014-15,div1,Lawson State,lawsonstatecommunitycollege,joshvinesek81,Josh Vines
Feb 8,home,USC Sumter,L,5-1,5,1,4.0,win,20150208_2y80,4,0,1,,,,0,1,2,,,,,,1,0,,,,,5,2015,2014-15,div1,Lawson State,lawsonstatecommunitycollege,joshvinesek81,Josh Vines
Feb 10,home,East Central (MS),W,9-0,9,0,9.0,win,20150210_7o4a,4,2,1,,,,0,1,,1,,,,,1,0,,,,,5,2015,2014-15,div1,Lawson State,lawsonstatecommunitycollege,joshvinesek81,Josh Vines
Feb 10,home,East Central (MS),L,16-9,16,9,7.0,win,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Lawson State,lawsonstatecommunitycollege,joshvinesek81,Josh Vines
Feb 13,home,Wallace-Dothan,W,8-7,8,7,1.0,win,20150213_9fuk,4,3,0,,,,0,1,1,1,,,,,0,0,,,,,5,2015,2014-15,div1,Lawson State,lawsonstatecommunitycollege,joshvinesek81,Josh Vines
Feb 13,home,Wallace-Dothan,L,2-1,2,1,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Lawson State,lawsonstatecommunitycollege,joshvinesek81,Josh Vines
Feb 14,home,Wallace-Selma,W,3-1,3,1,2.0,win,20150214_5rh1,3,0,1,,,,1,,,,,,,,1,0,,,,,3,2015,2014-15,div1,Lawson State,lawsonstatecommunitycollege,joshvinesek81,Josh Vines
Feb 14,home,Wallace-Selma,W,1-0,1,0,1.0,win,20150214_pk4i,3,0,1,,,,0,,,,,,,,1,0,,,,,3,2015,2014-15,div1,Lawson State,lawsonstatecommunitycollege,joshvinesek81,Josh Vines
Feb 18,home,Jones,L,6-3,6,3,3.0,win,20150218_wlre,4,0,1,,,,1,,,,,,,,1,0,,,,,4,2015,2014-15,div1,Lawson State,lawsonstatecommunitycollege,joshvinesek81,Josh Vines
Feb 18,home,Jones,L,9-8,9,8,1.0,win,20150218_zw3s,5,2,3,1,,,0,,1,,,,,,4,1,,,,,5,2015,2014-15,div1,Lawson State,lawsonstatecommunitycollege,joshvinesek81,Josh Vines
Feb 22,home,Walters State,L,3-2,3,2,1.0,win,20150222_f63m,4,0,1,,,,0,,1,,,,,,1,0,,1,1,1.00,4,2015,2014-15,div1,Lawson State,lawsonstatecommunitycollege,joshvinesek81,Josh Vines
Feb 22,home,Walters State,,,,,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Lawson State,lawsonstatecommunitycollege,joshvinesek81,Josh Vines
Feb 28,home,Central Alabama,W,7-4,7,4,3.0,win,20150228_1eah,4,2,0,,,,0,,1,,,,,,0,0,,,,,4,2015,2014-15,div1,Lawson State,lawsonstatecommunitycollege,joshvinesek81,Josh Vines
Feb 28,home,Lurleen B. Wallace,L,8-4,8,4,4.0,win,20150228_8t02,2,0,0,,,,0,,2,,,,,,0,0,,,,,2,2015,2014-15,div1,Lawson State,lawsonstatecommunitycollege,joshvinesek81,Josh Vines
Mar 2,home,Southwest Mississippi,,,,,4.0,win,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Lawson State,lawsonstatecommunitycollege,joshvinesek81,Josh Vines
Mar 2,home,Southwest Mississippi,,,,,4.0,win,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Lawson State,lawsonstatecommunitycollege,joshvinesek81,Josh Vines
Mar 2,home,Southwest Mississippi,,,,,4.0,win,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Lawson State,lawsonstatecommunitycollege,joshvinesek81,Josh Vines
Mar 2,home,Southwest Mississippi,,,,,4.0,win,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Lawson State,lawsonstatecommunitycollege,joshvinesek81,Josh Vines
