date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 30,home,San Jacinto,W,5-2,5,2,3,win,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,State College of Florida,statecollegeoffloridamanateesaraso,juniorfermintgs6,Junior Fermin
Jan 31,home,Pensacola State,L,4-0,4,0,4,win,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,State College of Florida,statecollegeoffloridamanateesaraso,juniorfermintgs6,Junior Fermin
Jan 31,home,Southwest Tennessee,W,3-0,3,0,3,win,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,State College of Florida,statecollegeoffloridamanateesaraso,juniorfermintgs6,Junior Fermin
Feb 1,home,San Jacinto,W,8-2,8,2,6,win,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,State College of Florida,statecollegeoffloridamanateesaraso,juniorfermintgs6,Junior Fermin
Feb 5,home,Indian River State,,,,,6,win,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,State College of Florida,statecollegeoffloridamanateesaraso,juniorfermintgs6,Junior Fermin
Feb 6,home,Florida State Jacksonville,W,6-1,6,1,5,win,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,State College of Florida,statecollegeoffloridamanateesaraso,juniorfermintgs6,Junior Fermin
Feb 7,home,Florida State Jacksonville,W,5-3,5,3,2,win,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,State College of Florida,statecollegeoffloridamanateesaraso,juniorfermintgs6,Junior Fermin
Feb 8,home,Florida State Jacksonville,W,12-8,12,8,4,win,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,State College of Florida,statecollegeoffloridamanateesaraso,juniorfermintgs6,Junior Fermin
Feb 10,home,Central Florida,L,4-3,4,3,1,win,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,State College of Florida,statecollegeoffloridamanateesaraso,juniorfermintgs6,Junior Fermin
Feb 12,home,Indian River State,W,9-5,9,5,4,win,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,State College of Florida,statecollegeoffloridamanateesaraso,juniorfermintgs6,Junior Fermin
