date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 6,home,Marion Military,W,11-1,11,1,10.0,win,20140206_l9n2,3,0,1,1,,,0,,,,,1,,,2,1,,,,,4,2014,2013-14,div2,Pearl River,pearlrivercommunitycollege,kreggarnergdox,Kreg Garner
Feb 6,home,Marion Military,W,12-3,12,3,9.0,win,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div2,Pearl River,pearlrivercommunitycollege,kreggarnergdox,Kreg Garner
Feb 8,home,Baton Rouge,W,4-1,4,1,3.0,win,20140208_t9l8,4,0,0,,,,0,,,,,,,,0,0,,,,,4,2014,2013-14,div2,Pearl River,pearlrivercommunitycollege,kreggarnergdox,Kreg Garner
Feb 8,home,Baton Rouge,W,9-1,9,1,8.0,win,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div2,Pearl River,pearlrivercommunitycollege,kreggarnergdox,Kreg Garner
Feb 14,home,Mississippi Delta,W,7-1,7,1,6.0,win,20140214_ux4s,4,0,2,1,,,0,,1,,,,,,3,1,,,,,4,2014,2013-14,div2,Pearl River,pearlrivercommunitycollege,kreggarnergdox,Kreg Garner
Feb 14,home,Mississippi Delta,W,5-0,5,0,5.0,win,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div2,Pearl River,pearlrivercommunitycollege,kreggarnergdox,Kreg Garner
Feb 17,home,Wabash Valley,L,4-3,4,3,1.0,win,20140217_k236,3,0,1,,,,1,,1,,,,,,1,0,,,,,3,2014,2013-14,div2,Pearl River,pearlrivercommunitycollege,kreggarnergdox,Kreg Garner
Feb 17,home,Iowa Lakes,W,9-2,9,2,7.0,win,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div2,Pearl River,pearlrivercommunitycollege,kreggarnergdox,Kreg Garner
Feb 18,home,Southwest Tennessee,L,9-4,9,4,5.0,win,20140218_xx46,3,0,1,,,,0,,1,,,,,,1,0,,,,,3,2014,2013-14,div2,Pearl River,pearlrivercommunitycollege,kreggarnergdox,Kreg Garner
Feb 18,home,Ellsworth,W,8-2,8,2,6.0,win,20140218_r591,2,1,1,,,,1,,,,,,1,,1,0,,,,,3,2014,2013-14,div2,Pearl River,pearlrivercommunitycollege,kreggarnergdox,Kreg Garner
Feb 23,home,Mineral Area,W,6-5,6,5,1.0,win,20140223_2wnq,3,0,0,,,,0,,1,,,,,,0,0,,,,,3,2014,2013-14,div2,Pearl River,pearlrivercommunitycollege,kreggarnergdox,Kreg Garner
Feb 23,home,Holmes,L,7-3,7,3,4.0,win,20140223_9139,2,0,0,,,,0,,1,,,,,,0,0,,,,,2,2014,2013-14,div2,Pearl River,pearlrivercommunitycollege,kreggarnergdox,Kreg Garner
Feb 28,home,Bishop State,W,1-0,1,0,1.0,win,20140228_hcb9,3,0,0,,,,0,,,,,,,,0,0,,,,,3,2014,2013-14,div2,Pearl River,pearlrivercommunitycollege,kreggarnergdox,Kreg Garner
Feb 28,home,Bishop State,W,8-1,8,1,7.0,win,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div2,Pearl River,pearlrivercommunitycollege,kreggarnergdox,Kreg Garner
