date,location,opponent,result,score,team_score,opp_score,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 27,away,Hillsborough,L,5-3,5,5,3,1,1,,,,0,,1,,,,,,1,0,,,,,3,2017,2016-17,div1,Santa Fe,santafecollege,zurielcollinsam0c,Zuriel Collins
Jan 28,home,South Georgia State,W,7-4,7,7,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div1,Santa Fe,santafecollege,zurielcollinsam0c,Zuriel Collins
Jan 28,home,South Georgia State,W,3-0,3,3,2,0,0,,,,0,,,,1,,,,0,0,,,,,2,2017,2016-17,div1,Santa Fe,santafecollege,zurielcollinsam0c,Zuriel Collins
Jan 29,home,Indian River State,W,10-8,10,10,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div1,Santa Fe,santafecollege,zurielcollinsam0c,Zuriel Collins
Feb 1,home,Hillsborough,W,3-2,3,3,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div1,Santa Fe,santafecollege,zurielcollinsam0c,Zuriel Collins
Feb 3,home,Abraham Baldwin,L,7-2,7,7,2,0,0,,,,0,,1,,,,,,0,0,,,,,2,2017,2016-17,div1,Santa Fe,santafecollege,zurielcollinsam0c,Zuriel Collins
Feb 4,home,South Florida State,W,5-4,5,5,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div1,Santa Fe,santafecollege,zurielcollinsam0c,Zuriel Collins
Feb 4,home,South Florida State,L,4-2,4,4,1,0,0,,,,0,1,1,,,,,,0,0,,,,,2,2017,2016-17,div1,Santa Fe,santafecollege,zurielcollinsam0c,Zuriel Collins
Feb 6,away,Tallahassee,W,3-1,3,3,1,0,0,,,,0,1,,,,,,1,0,0,,,,,3,2017,2016-17,div1,Santa Fe,santafecollege,zurielcollinsam0c,Zuriel Collins
Feb 8,away,St. Petersburg,W,11-6,11,11,1,1,0,,,,0,1,1,,,,,,0,0,,,,,2,2017,2016-17,div1,Santa Fe,santafecollege,zurielcollinsam0c,Zuriel Collins
Feb 10,home,Pensacola State,W,9-4,9,9,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div1,Santa Fe,santafecollege,zurielcollinsam0c,Zuriel Collins
Feb 11,away,South Florida State,W,11-4,11,11,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div1,Santa Fe,santafecollege,zurielcollinsam0c,Zuriel Collins
Feb 11,away,South Florida State,W,6-3,6,6,2,0,0,,,,0,,2,,,,,,0,0,,,,,2,2017,2016-17,div1,Santa Fe,santafecollege,zurielcollinsam0c,Zuriel Collins
Feb 13,home,Polk State,L,17-7,17,17,1,0,0,,,,1,,,,,,,,0,0,,,,,1,2017,2016-17,div1,Santa Fe,santafecollege,zurielcollinsam0c,Zuriel Collins
Feb 15,home,St. Petersburg,L,7-2,7,7,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div1,Santa Fe,santafecollege,zurielcollinsam0c,Zuriel Collins
Feb 17,away,Eastern Florida State,W,10-8,10,10,2,1,0,,,,0,,2,,,,,,0,0,,,,,2,2017,2016-17,div1,Santa Fe,santafecollege,zurielcollinsam0c,Zuriel Collins
Feb 18,away,Indian River State,L,6-5,6,6,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div1,Santa Fe,santafecollege,zurielcollinsam0c,Zuriel Collins
Feb 18,away,Indian River State,W,4-3,4,4,2,0,0,,,,0,,2,,,,,,0,0,,,,,2,2017,2016-17,div1,Santa Fe,santafecollege,zurielcollinsam0c,Zuriel Collins
Feb 20,away,Polk State,W,4-2,4,4,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div1,Santa Fe,santafecollege,zurielcollinsam0c,Zuriel Collins
Feb 22,home,Tallahassee,,,,,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div1,Santa Fe,santafecollege,zurielcollinsam0c,Zuriel Collins
Feb 25,away,Abraham Baldwin,W,10-3,10,10,1,0,0,,,,0,,1,,,,,,0,0,,,,,1,2017,2016-17,div1,Santa Fe,santafecollege,zurielcollinsam0c,Zuriel Collins
Feb 25,away,Abraham Baldwin,W,7-2,7,7,1,0,0,,,,0,,,,,,,,0,0,,,,,1,2017,2016-17,div1,Santa Fe,santafecollege,zurielcollinsam0c,Zuriel Collins
Mar 1,away,Florida State Jacksonville,W,12-8,12,12,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div1,Santa Fe,santafecollege,zurielcollinsam0c,Zuriel Collins
Mar 3,home,Florida State Jacksonville,W,12-4,12,12,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div1,Santa Fe,santafecollege,zurielcollinsam0c,Zuriel Collins
Mar 4,away,Florida State Jacksonville,L,5-3,5,5,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2017,2016-17,div1,Santa Fe,santafecollege,zurielcollinsam0c,Zuriel Collins
Mar 6,home,Macomb,W,14-2,14,14,5,0,1,,,,0,,1,,,,,,1,0,,,,,5,2017,2016-17,div1,Santa Fe,santafecollege,zurielcollinsam0c,Zuriel Collins
Mar 6,home,Macomb,W,8-0,8,8,3,0,2,1,,,0,,,,,,,,3,1,,,,,3,2017,2016-17,div1,Santa Fe,santafecollege,zurielcollinsam0c,Zuriel Collins
Mar 11,away,St. Johns River State,W,1-0,1,1,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div1,Santa Fe,santafecollege,zurielcollinsam0c,Zuriel Collins
Mar 15,away,St. Johns River State,L,7-5,7,7,0,1,0,,,,0,,,,,,,,0,0,,,,,0,2017,2016-17,div1,Santa Fe,santafecollege,zurielcollinsam0c,Zuriel Collins
Mar 17,home,St. Johns River State,W,6-4,6,6,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div1,Santa Fe,santafecollege,zurielcollinsam0c,Zuriel Collins
Mar 18,home,Central Florida,W,10-9,10,10,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div1,Santa Fe,santafecollege,zurielcollinsam0c,Zuriel Collins
