date,location,opponent,result,score,team_score,opp_score,game_score_diff_x,game_win_loss_x,game_id_x,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,game_score_diff_y,game_win_loss_y,game_id_y,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 4,home,ASA Miami,W,12-1,12,1,11.0,win,,,,,,,,,,,,,11.0,win,,,,,,,,,,,,2016,2015-16,div1,Broward,browardcollege,christiankhawlysonl,Christian Khawly
Feb 5,home,ASA Miami,W,10-2,10,2,8.0,win,20160205_bbv8,4,1,1,1,,,1,,2,,,8.0,win,20160205_bbv8,,,,2,1,,,,,4,2016,2015-16,div1,Broward,browardcollege,christiankhawlysonl,Christian Khawly
Feb 6,home,Florida SouthWestern State,W,4-3,4,3,1.0,win,20160206_hwkn,1,0,0,,,,0,,,,,1.0,win,20160206_hwkn,,,,0,0,,,,,1,2016,2015-16,div1,Broward,browardcollege,christiankhawlysonl,Christian Khawly
Feb 14,home,Gulf Coast State,L,14-13,14,13,1.0,win,20160214_os86,3,0,0,,,,0,,2,,,1.0,win,20160214_os86,,,,0,0,,,,,3,2016,2015-16,div1,Broward,browardcollege,christiankhawlysonl,Christian Khawly
Feb 16,home,State College of Florida,,,,,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2016,2015-16,div1,Broward,browardcollege,christiankhawlysonl,Christian Khawly
Feb 18,home,Indian River State,W,2-1,2,1,1.0,win,20160218_pooi,0,0,0,,,,0,,,,,1.0,win,20160218_pooi,,,,0,0,,,,,0,2016,2015-16,div1,Broward,browardcollege,christiankhawlysonl,Christian Khawly
Feb 19,home,ASA Miami,L,4-1,4,1,3.0,win,20160219_v7u8,2,0,2,,1,,0,2,,,,3.0,win,20160219_v7u8,,,,4,1,,,,,4,2016,2015-16,div1,Broward,browardcollege,christiankhawlysonl,Christian Khawly
Feb 23,home,Miami Dade,W,4-3,4,3,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2016,2015-16,div1,Broward,browardcollege,christiankhawlysonl,Christian Khawly
Feb 24,home,St. Johns River State,L,13-2,13,2,11.0,win,20160224_i4dp,2,0,1,,,,0,,,1,,11.0,win,20160224_i4dp,,,,1,0,,,,,2,2016,2015-16,div1,Broward,browardcollege,christiankhawlysonl,Christian Khawly
Feb 27,home,Lake-Sumter State,W,12-3,12,3,9.0,win,,,,,,,,,,,,,9.0,win,,,,,,,,,,,,2016,2015-16,div1,Broward,browardcollege,christiankhawlysonl,Christian Khawly
