date,location,opponent,result,score,team_score,opp_score,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Sep 17  #,home,vs. Snead State,W,1-0,1,1,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Calhoun,calhouncommunitycollege,loganharbinrvrq,Logan Harbin
Oct 8  #,home,vs. Snead State,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Calhoun,calhouncommunitycollege,loganharbinrvrq,Logan Harbin
Oct 15  #,home,vs. Shelton State,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Calhoun,calhouncommunitycollege,loganharbinrvrq,Logan Harbin
Feb 6,away,Lurleen B. Wallace,L,4-1,4,4,3,0,1,,,,1,,,,,,,,1,0,,1,1,1.00,3,2022,2021-22,div1,Calhoun,calhouncommunitycollege,loganharbinrvrq,Logan Harbin
Feb 6,away,Lurleen B. Wallace,W,2-0,2,2,2,0,0,,,,0,2,1,,,,,,0,0,,1,,,4,2022,2021-22,div1,Calhoun,calhouncommunitycollege,loganharbinrvrq,Logan Harbin
Feb 11,home,Volunteer State,L,17-7,17,17,3,2,3,3,,,2,1,,,,,,,6,3,,,,,4,2022,2021-22,div1,Calhoun,calhouncommunitycollege,loganharbinrvrq,Logan Harbin
Feb 11,home,Volunteer State,W,7-4,7,7,3,1,1,,,,0,,1,,,,,,1,0,,,,,3,2022,2021-22,div1,Calhoun,calhouncommunitycollege,loganharbinrvrq,Logan Harbin
Feb 18,home,vs. Shelton State,W,7-6,7,7,3,1,2,1,,1,2,1,,,,,,,6,2,,,1,,4,2022,2021-22,div1,Calhoun,calhouncommunitycollege,loganharbinrvrq,Logan Harbin
Feb 18,away,Gulf Coast State,L,10-0,10,10,2,0,0,,,,0,,1,,,,,1,0,0,,,2,,3,2022,2021-22,div1,Calhoun,calhouncommunitycollege,loganharbinrvrq,Logan Harbin
Feb 19,home,vs. Shelton State,W,9-0,9,9,3,1,1,,,,0,,3,,,,,1,1,0,,,,,4,2022,2021-22,div1,Calhoun,calhouncommunitycollege,loganharbinrvrq,Logan Harbin
Feb 22,away,Volunteer State,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Calhoun,calhouncommunitycollege,loganharbinrvrq,Logan Harbin
Feb 24,home,Roane State,W,6-5,6,6,3,0,0,,,,1,1,,,,,,,0,0,,2,1,2.00,4,2022,2021-22,div1,Calhoun,calhouncommunitycollege,loganharbinrvrq,Logan Harbin
Feb 24,home,Roane State,W,4-2,4,4,1,1,0,,,,2,,,,,1,1,,0,0,,1,,,3,2022,2021-22,div1,Calhoun,calhouncommunitycollege,loganharbinrvrq,Logan Harbin
Mar 1,home,Itawamba,L,6-4,6,6,1,1,1,,,,1,,,,,1,1,,1,0,,,1,,3,2022,2021-22,div1,Calhoun,calhouncommunitycollege,loganharbinrvrq,Logan Harbin
Mar 1,home,Itawamba,L,13-1,13,13,3,0,2,1,,,0,,,,,,,,3,1,,,1,,3,2022,2021-22,div1,Calhoun,calhouncommunitycollege,loganharbinrvrq,Logan Harbin
Mar 3,away,Northeast Mississippi,L,11-3,11,11,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,,4,2022,2021-22,div1,Calhoun,calhouncommunitycollege,loganharbinrvrq,Logan Harbin
Mar 3,away,Northeast Mississippi,L,7-6,7,7,4,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,,4,2022,2021-22,div1,Calhoun,calhouncommunitycollege,loganharbinrvrq,Logan Harbin
Mar 4,home,Northeast Mississippi,L,13-12,13,13,5,1,2,0,0,1,2,0,0,0,0,1,0,0,5,1,0,1,2,0.50,6,2022,2021-22,div1,Calhoun,calhouncommunitycollege,loganharbinrvrq,Logan Harbin
Mar 4  #,home,Northeast Mississippi,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Calhoun,calhouncommunitycollege,loganharbinrvrq,Logan Harbin
Mar 8,away,Itawamba,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Calhoun,calhouncommunitycollege,loganharbinrvrq,Logan Harbin
Mar 8,away,Itawamba,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Calhoun,calhouncommunitycollege,loganharbinrvrq,Logan Harbin
Mar 8,away,Itawamba,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Calhoun,calhouncommunitycollege,loganharbinrvrq,Logan Harbin
Mar 8,away,Itawamba,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Calhoun,calhouncommunitycollege,loganharbinrvrq,Logan Harbin
Mar 10,home,Marion Military,L,4-2,4,4,3,0,1,,,,1,,1,,,1,,,1,0,,,1,,4,2022,2021-22,div1,Calhoun,calhouncommunitycollege,loganharbinrvrq,Logan Harbin
Mar 10,home,Marion Military,L,12-3,12,12,1,0,0,,,,0,1,1,,,,,,0,0,,,1,,2,2022,2021-22,div1,Calhoun,calhouncommunitycollege,loganharbinrvrq,Logan Harbin
Mar 11,away,Marion Military,W,6-4,6,6,2,0,0,,,,1,,1,,,,1,1,0,0,,,2,,4,2022,2021-22,div1,Calhoun,calhouncommunitycollege,loganharbinrvrq,Logan Harbin
Mar 11,away,Marion Military,T,5-5,5,5,3,0,1,,,,1,,,,,,,,1,0,,2,,,3,2022,2021-22,div1,Calhoun,calhouncommunitycollege,loganharbinrvrq,Logan Harbin
Mar 16,away,Southwest Tennessee,L,5-4,5,5,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Calhoun,calhouncommunitycollege,loganharbinrvrq,Logan Harbin
Mar 16,away,Southwest Tennessee,L,9-4,9,9,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Calhoun,calhouncommunitycollege,loganharbinrvrq,Logan Harbin
Mar 24,away,Shelton State,L,8-4,8,8,3,0,1,,,,0,1,1,,,,,,1,0,,1,,,4,2022,2021-22,div1,Calhoun,calhouncommunitycollege,loganharbinrvrq,Logan Harbin
Mar 24,away,Shelton State,L,2-1,2,2,3,0,0,,,,0,,2,,,,,,0,0,,,1,,3,2022,2021-22,div1,Calhoun,calhouncommunitycollege,loganharbinrvrq,Logan Harbin
Mar 26,home,Shelton State,L,7-2,7,7,4,0,1,,,,0,,1,,,,,,1,0,,1,1,1.00,4,2022,2021-22,div1,Calhoun,calhouncommunitycollege,loganharbinrvrq,Logan Harbin
Mar 26,home,Shelton State,L,13-6,13,13,2,0,0,,,,1,,,,,,1,1,0,0,,2,1,2.00,4,2022,2021-22,div1,Calhoun,calhouncommunitycollege,loganharbinrvrq,Logan Harbin
Mar 31,home,Snead State,L,17-5,17,17,4,1,4,,,,3,,,,,,,,4,0,,,,,4,2022,2021-22,div1,Calhoun,calhouncommunitycollege,loganharbinrvrq,Logan Harbin
Mar 31,home,Snead State,L,6-4,6,6,4,1,2,,,,0,,,,,,,,2,0,,,,,4,2022,2021-22,div1,Calhoun,calhouncommunitycollege,loganharbinrvrq,Logan Harbin
Apr 2,away,Snead State,L,5-3,5,5,4,0,1,1,,,0,,1,,,,,,2,1,,,,,4,2022,2021-22,div1,Calhoun,calhouncommunitycollege,loganharbinrvrq,Logan Harbin
Apr 2,away,Snead State,L,9-8,9,9,3,1,1,,,,1,,,,,1,,,1,0,,,,,4,2022,2021-22,div1,Calhoun,calhouncommunitycollege,loganharbinrvrq,Logan Harbin
Apr 7,home,Central Alabama,W,10-4,10,10,3,0,1,,,,2,2,,,,,,,1,0,,,,,5,2022,2021-22,div1,Calhoun,calhouncommunitycollege,loganharbinrvrq,Logan Harbin
Apr 7,home,Central Alabama,L,13-2,13,13,3,0,1,,,,0,,,,,,,,1,0,,,,,3,2022,2021-22,div1,Calhoun,calhouncommunitycollege,loganharbinrvrq,Logan Harbin
Apr 9,away,Central Alabama,L,10-2,10,10,3,0,0,,,,0,,,,,,,,0,0,,,,,3,2022,2021-22,div1,Calhoun,calhouncommunitycollege,loganharbinrvrq,Logan Harbin
Apr 9,away,Central Alabama,W,7-6,7,7,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Calhoun,calhouncommunitycollege,loganharbinrvrq,Logan Harbin
Apr 12,away,Columbia State,L,13-7,13,13,2,0,0,,,,0,,1,,,,,,0,0,,1,,,2,2022,2021-22,div1,Calhoun,calhouncommunitycollege,loganharbinrvrq,Logan Harbin
Apr 14,home,Lawson State,W,4-3,4,4,3,1,2,1,,,0,,,,,,,,3,1,,,,,3,2022,2021-22,div1,Calhoun,calhouncommunitycollege,loganharbinrvrq,Logan Harbin
Apr 14,home,Lawson State,W,11-4,11,11,3,2,1,,,,0,,,1,,,,,1,0,,,,,3,2022,2021-22,div1,Calhoun,calhouncommunitycollege,loganharbinrvrq,Logan Harbin
Apr 15,away,Lawson State,L,17-10,17,17,2,0,0,,,,0,2,,1,,,,,0,0,,,,,4,2022,2021-22,div1,Calhoun,calhouncommunitycollege,loganharbinrvrq,Logan Harbin
Apr 15,away,Lawson State,L,5-4,5,5,4,0,1,,,,1,,1,,,,,,1,0,,,,,4,2022,2021-22,div1,Calhoun,calhouncommunitycollege,loganharbinrvrq,Logan Harbin
Apr 21,away,Bevill State,L,6-0,6,6,3,0,1,,,,0,,,,,,,,1,0,,,,,3,2022,2021-22,div1,Calhoun,calhouncommunitycollege,loganharbinrvrq,Logan Harbin
