date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 17,home,Union,W,15-3,15,3,12.0,win,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Olney Central,olneycentralcollege,johncodnerc83d,John Codner
Feb 17,home,Union,W,17-5,17,5,12.0,win,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Olney Central,olneycentralcollege,johncodnerc83d,John Codner
Feb 27,home,Anne Arundel,W,13-1,13,1,12.0,win,20200227_9zvk,0,1,0,,,,0,1,,,,,,,0,0,,,,,1,2020,2019-20,div1,Olney Central,olneycentralcollege,johncodnerc83d,John Codner
Feb 27,home,Brunswick,W,12-0,12,0,12.0,win,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Olney Central,olneycentralcollege,johncodnerc83d,John Codner
Feb 28,home,Garrett,W,12-1,12,1,11.0,win,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Olney Central,olneycentralcollege,johncodnerc83d,John Codner
Feb 28,home,CCBC Dundalk,W,16-3,16,3,13.0,win,20200228_bszi,0,1,0,,,,1,1,,,,,,1,0,0,,,,,2,2020,2019-20,div1,Olney Central,olneycentralcollege,johncodnerc83d,John Codner
Feb 29,home,CCBC Dundalk,W,16-1,16,1,15.0,win,20200229_y5sf,1,0,0,,,,0,,1,,,,,,0,0,,,,,1,2020,2019-20,div1,Olney Central,olneycentralcollege,johncodnerc83d,John Codner
Feb 29,home,Monroe CC,W,14-4,14,4,10.0,win,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Olney Central,olneycentralcollege,johncodnerc83d,John Codner
Mar 1,home,Rowan Burlington,W,15-7,15,7,8.0,win,20200301_qn6z,0,1,0,,,,0,,,,,,,,0,0,,,,,0,2020,2019-20,div1,Olney Central,olneycentralcollege,johncodnerc83d,John Codner
Mar 1,home,Rowan Burlington,W,9-6,9,6,3.0,win,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Olney Central,olneycentralcollege,johncodnerc83d,John Codner
Mar 2,home,Monroe CC,L,10-9,10,9,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Olney Central,olneycentralcollege,johncodnerc83d,John Codner
Mar 2,home,Mercyhurst North East,W,11-3,11,3,8.0,win,20200302_vqws,2,2,0,,,,0,2,,,,,,,0,0,,,,,4,2020,2019-20,div1,Olney Central,olneycentralcollege,johncodnerc83d,John Codner
Mar 5,home,Lake Land,W,18-2,18,2,16.0,win,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Olney Central,olneycentralcollege,johncodnerc83d,John Codner
Mar 7,home,Lake Land,W,6-1,6,1,5.0,win,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Olney Central,olneycentralcollege,johncodnerc83d,John Codner
Mar 7,home,Lake Land,W,3-1,3,1,2.0,win,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Olney Central,olneycentralcollege,johncodnerc83d,John Codner
Mar 11,home,Vincennes,,,,,2.0,win,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Olney Central,olneycentralcollege,johncodnerc83d,John Codner
Mar 12,home,Shawnee,,,,,2.0,win,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Olney Central,olneycentralcollege,johncodnerc83d,John Codner
Mar 14,home,Shawnee,,,,,2.0,win,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Olney Central,olneycentralcollege,johncodnerc83d,John Codner
Mar 14,home,Shawnee,,,,,2.0,win,,,,,,,,,,,,,,,,,,,,,,,2020,2019-20,div1,Olney Central,olneycentralcollege,johncodnerc83d,John Codner
