date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 7,home,Bishop State,W,7-2,7,2,5.0,win,20150207_o086,3,0,0,,,,1,,1,,,,1,1,0,0,,,2,,5,2015,2014-15,div1,Delgado,delgadocommunitycollege,dylanwestonm3ix,Dylan Weston
Feb 7,home,Bishop State,W,7-5,7,5,2.0,win,20150207_8rwl,3,0,1,,,,2,,,,,,,,1,0,,,1,,3,2015,2014-15,div1,Delgado,delgadocommunitycollege,dylanwestonm3ix,Dylan Weston
Feb 10,home,Copiah-Lincoln,W,4-3,4,3,1.0,win,20150210_2tdl,4,0,1,,,,1,,1,,,,,,1,0,,2,,,4,2015,2014-15,div1,Delgado,delgadocommunitycollege,dylanwestonm3ix,Dylan Weston
Feb 10,home,Copiah-Lincoln,W,14-0,14,0,14.0,win,20150210_8jc3,2,1,2,1,,,3,,,,,,1,,3,1,,,1,,3,2015,2014-15,div1,Delgado,delgadocommunitycollege,dylanwestonm3ix,Dylan Weston
Feb 19,home,College of St. Joseph,W,5-3,5,3,2.0,win,20150219_t1nh,4,0,2,1,,,2,,1,1,,,,,3,1,,,1,,4,2015,2014-15,div1,Delgado,delgadocommunitycollege,dylanwestonm3ix,Dylan Weston
Feb 20,home,College of St. Joseph,W,4-2,4,2,2.0,win,20150220_w3oe,2,0,0,,,,0,,,,,,,,0,0,,1,1,1.00,2,2015,2014-15,div1,Delgado,delgadocommunitycollege,dylanwestonm3ix,Dylan Weston
Feb 20,home,College of St. Joseph,W,10-0,10,0,10.0,win,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Delgado,delgadocommunitycollege,dylanwestonm3ix,Dylan Weston
Feb 21,home,College of St. Joseph,W,8-6,8,6,2.0,win,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Delgado,delgadocommunitycollege,dylanwestonm3ix,Dylan Weston
Feb 21,home,College of St. Joseph,L,1-0,1,0,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Delgado,delgadocommunitycollege,dylanwestonm3ix,Dylan Weston
Feb 22,home,College of St. Joseph,W,8-3,8,3,5.0,win,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Delgado,delgadocommunitycollege,dylanwestonm3ix,Dylan Weston
Feb 25,home,Southwest Mississippi,,,,,5.0,win,,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Delgado,delgadocommunitycollege,dylanwestonm3ix,Dylan Weston
