date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 27,home,St. Johns River State,W,2-1,2,1,1,win,,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,carterandersonwt1e,Carter Anderson
Jan 27,home,St. Johns River State,L,10-4,10,4,6,win,,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,carterandersonwt1e,Carter Anderson
Jan 29,home,St. Johns River State,L,12-3,12,3,9,win,,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,carterandersonwt1e,Carter Anderson
Jan 29,home,St. Johns River State,L,4-3,4,3,1,win,,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,carterandersonwt1e,Carter Anderson
Jan 31,home,Tallahassee,L,8-5,8,5,3,win,,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,carterandersonwt1e,Carter Anderson
Feb 3,home,Santa Fe,W,7-2,7,2,5,win,,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,carterandersonwt1e,Carter Anderson
Feb 4,home,Tallahassee,W,7-2,7,2,5,win,,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,carterandersonwt1e,Carter Anderson
Feb 7,home,Wallace-Dothan,L,9-0,9,0,9,win,,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,carterandersonwt1e,Carter Anderson
Feb 10,home,State College of Florida,L,6-0,6,0,6,win,,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,carterandersonwt1e,Carter Anderson
Feb 11,home,State College of Florida,W,5-4,5,4,1,win,,,,,,,,,,,,,,,,,,,,,,,2017,2016-17,div1,Abraham Baldwin,abrahambaldwinagriculturalcollege,carterandersonwt1e,Carter Anderson
