date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 31,home,Trinidad State,L,4-3,4,3,1.0,win,20140131_mh7u,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2014,2013-14,div1,Eastern Arizona,easternarizonacollege,indalecioromozelz,Indalecio Romo
Jan 31,home,Trinidad State,L,6-2,6,2,4.0,win,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Eastern Arizona,easternarizonacollege,indalecioromozelz,Indalecio Romo
Feb 1,home,Trinidad State,W,1-0,1,0,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Eastern Arizona,easternarizonacollege,indalecioromozelz,Indalecio Romo
Feb 1,home,Trinidad State,W,3-2,3,2,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Eastern Arizona,easternarizonacollege,indalecioromozelz,Indalecio Romo
Feb 4,home,El Paso,W,6-4,6,4,2.0,win,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Eastern Arizona,easternarizonacollege,indalecioromozelz,Indalecio Romo
Feb 4,home,El Paso,W,10-3,10,3,7.0,win,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Eastern Arizona,easternarizonacollege,indalecioromozelz,Indalecio Romo
Feb 7,home,Luna,W,8-0,8,0,8.0,win,20140207_8gj1,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2014,2013-14,div1,Eastern Arizona,easternarizonacollege,indalecioromozelz,Indalecio Romo
Feb 7,home,Luna,W,10-3,10,3,7.0,win,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Eastern Arizona,easternarizonacollege,indalecioromozelz,Indalecio Romo
Feb 8,home,Luna,L,7-2,7,2,5.0,win,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Eastern Arizona,easternarizonacollege,indalecioromozelz,Indalecio Romo
Feb 8,home,Luna,W,4-1,4,1,3.0,win,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Eastern Arizona,easternarizonacollege,indalecioromozelz,Indalecio Romo
Feb 11,home,El Paso,L,2-1,2,1,1.0,win,20140211_70o0,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2014,2013-14,div1,Eastern Arizona,easternarizonacollege,indalecioromozelz,Indalecio Romo
Feb 11,home,El Paso,L,8-7,8,7,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Eastern Arizona,easternarizonacollege,indalecioromozelz,Indalecio Romo
Feb 15,home,Cochise,L,7-4,7,4,3.0,win,20140215_h5c6,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2014,2013-14,div1,Eastern Arizona,easternarizonacollege,indalecioromozelz,Indalecio Romo
Feb 15,home,Cochise,L,7-1,7,1,6.0,win,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Eastern Arizona,easternarizonacollege,indalecioromozelz,Indalecio Romo
Feb 18,home,Arizona Western,L,5-3,5,3,2.0,win,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Eastern Arizona,easternarizonacollege,indalecioromozelz,Indalecio Romo
Feb 18,home,Arizona Western,L,2-1,2,1,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Eastern Arizona,easternarizonacollege,indalecioromozelz,Indalecio Romo
Feb 22,home,Paradise Valley,L,3-1,3,1,2.0,win,20140222_x703,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2014,2013-14,div1,Eastern Arizona,easternarizonacollege,indalecioromozelz,Indalecio Romo
Feb 22,home,Paradise Valley,L,6-5,6,5,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Eastern Arizona,easternarizonacollege,indalecioromozelz,Indalecio Romo
Feb 25,home,Glendale,W,5-4,5,4,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Eastern Arizona,easternarizonacollege,indalecioromozelz,Indalecio Romo
Feb 25,home,Glendale,L,2-1,2,1,1.0,win,20140225_8wxj,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2014,2013-14,div1,Eastern Arizona,easternarizonacollege,indalecioromozelz,Indalecio Romo
Mar 1,home,Pima,W,3-2,3,2,1.0,win,20140301_9z6t,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2014,2013-14,div1,Eastern Arizona,easternarizonacollege,indalecioromozelz,Indalecio Romo
