date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 4,home,Texas Post Grad,W,4-1,4,1,3.0,win,,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,McCook,mccookcommunitycollege,willjohannson95z3,Will Johannson
Feb 4,home,Texas Post Grad,W,13-6,13,6,7.0,win,20210204_2nr4,0,0,0,,,,0,1,,,,,,,0,0,,,,,1,2021,2020-21,div1,McCook,mccookcommunitycollege,willjohannson95z3,Will Johannson
Feb 6,home,Cisco,L,11-8,11,8,3.0,win,,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,McCook,mccookcommunitycollege,willjohannson95z3,Will Johannson
Feb 6,home,Cisco,L,10-5,10,5,5.0,win,,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,McCook,mccookcommunitycollege,willjohannson95z3,Will Johannson
Feb 12,home,Clarendon,,,,,5.0,win,,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,McCook,mccookcommunitycollege,willjohannson95z3,Will Johannson
Feb 12,home,Clarendon,,,,,5.0,win,,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,McCook,mccookcommunitycollege,willjohannson95z3,Will Johannson
Feb 12,home,Clarendon,,,,,5.0,win,,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,McCook,mccookcommunitycollege,willjohannson95z3,Will Johannson
Feb 12,home,Clarendon,,,,,5.0,win,,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,McCook,mccookcommunitycollege,willjohannson95z3,Will Johannson
Feb 13,home,Clarendon,,,,,5.0,win,,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,McCook,mccookcommunitycollege,willjohannson95z3,Will Johannson
Feb 13,home,Clarendon,,,,,5.0,win,,,,,,,,,,,,,,,,,,,,,,,2021,2020-21,div1,McCook,mccookcommunitycollege,willjohannson95z3,Will Johannson
