date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 18,home,North Iowa Area,W,5-3,5,3,2,win,20240218_q8uf,3,0,1,,,,2,,1,,,,,,1,0,,1,1,1.00,3,2024,2023-24,div1,Three Rivers,threeriverscommunitycollegemo,masonkrznarichsu4r,Mason Krznarich
Feb 20,home,Shawnee,W,13-0,13,0,13,win,20240220_5qa8,3,2,1,1,,,0,1,2,,,,,,2,1,,,,,4,2024,2023-24,div1,Three Rivers,threeriverscommunitycollegemo,masonkrznarichsu4r,Mason Krznarich
Feb 21,home,Shawnee,W,10-0,10,0,10,win,20240221_6stp,2,1,1,,,,1,,1,,,,1,,1,0,,,,,3,2024,2023-24,div1,Three Rivers,threeriverscommunitycollegemo,masonkrznarichsu4r,Mason Krznarich
Feb 21,home,Shawnee,W,10-0,10,0,10,win,20240221_beto,2,1,1,,,1,3,,1,,,,1,,4,1,,,,,3,2024,2023-24,div1,Three Rivers,threeriverscommunitycollegemo,masonkrznarichsu4r,Mason Krznarich
Feb 24,home,Rock Valley,W,5-4,5,4,1,win,20240224_fndn,3,1,1,,,1,1,,2,,,,,,4,1,,,,,3,2024,2023-24,div1,Three Rivers,threeriverscommunitycollegemo,masonkrznarichsu4r,Mason Krznarich
Feb 24,home,Rock Valley,W,12-7,12,7,5,win,20240224_8g9p,2,2,1,1,,,1,1,1,,,,,,2,1,,,,,3,2024,2023-24,div1,Three Rivers,threeriverscommunitycollegemo,masonkrznarichsu4r,Mason Krznarich
Feb 25,home,Rock Valley,W,6-5,6,5,1,win,20240225_1dmj,0,0,0,,,,0,,,,,,1,,0,0,,1,1,1.00,1,2024,2023-24,div1,Three Rivers,threeriverscommunitycollegemo,masonkrznarichsu4r,Mason Krznarich
Feb 25,home,Rock Valley,W,12-2,12,2,10,win,20240225_z39l,3,2,2,,,,0,1,1,,,,,,2,0,,,,,4,2024,2023-24,div1,Three Rivers,threeriverscommunitycollegemo,masonkrznarichsu4r,Mason Krznarich
Feb 27,home,Drury,W,12-2,12,2,10,win,20240227_s0w2,5,2,1,1,,,0,,1,,,,,,2,1,,,2,,5,2024,2023-24,div1,Three Rivers,threeriverscommunitycollegemo,masonkrznarichsu4r,Mason Krznarich
Mar 2,home,Marshalltown,W,11-3,11,3,8,win,20240302_x5gw,2,4,2,1,,1,1,2,,,,,,,6,2,,,,,4,2024,2023-24,div1,Three Rivers,threeriverscommunitycollegemo,masonkrznarichsu4r,Mason Krznarich
