date,location,opponent,result,score,team_score,opp_score,game_score_diff_x,game_win_loss_x,game_id_x,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,game_score_diff_y,game_win_loss_y,game_id_y,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 16,home,Wabash Valley,W,1-0,1,0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2014,2013-14,div1,Volunteer State,volunteerstatecommunitycollege,austinmatthews2z9r,Austin Matthews
Feb 16,home,Wabash Valley,W,11-10,11,10,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2014,2013-14,div1,Volunteer State,volunteerstatecommunitycollege,austinmatthews2z9r,Austin Matthews
Feb 19,home,Cumberland University,W,9-2,9,2,7.0,win,20140219_0z8o,4,1,0,,,,0,,,,,7.0,win,20140219_0z8o,,,,0,0,,,3,,4,2014,2013-14,div1,Volunteer State,volunteerstatecommunitycollege,austinmatthews2z9r,Austin Matthews
Feb 28,home,Dyersburg State,L,10-2,10,2,8.0,win,20140228_sya9,1,0,0,,,,0,,,,,8.0,win,20140228_sya9,,,,0,0,,,1,,1,2014,2013-14,div1,Volunteer State,volunteerstatecommunitycollege,austinmatthews2z9r,Austin Matthews
Mar 1,home,Dyersburg State,W,11-1,11,1,10.0,win,20140301_euex,3,0,0,,,,0,,,,,10.0,win,20140301_euex,,,,0,0,,1,2,0.50,3,2014,2013-14,div1,Volunteer State,volunteerstatecommunitycollege,austinmatthews2z9r,Austin Matthews
Mar 1,home,Dyersburg State,W,4-1,4,1,3.0,win,20140301_iw4o,2,0,0,,,,0,,,,,3.0,win,20140301_iw4o,,,,0,0,,,2,,2,2014,2013-14,div1,Volunteer State,volunteerstatecommunitycollege,austinmatthews2z9r,Austin Matthews
Mar 10,home,Joliet,W,10-8,10,8,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2014,2013-14,div1,Volunteer State,volunteerstatecommunitycollege,austinmatthews2z9r,Austin Matthews
Mar 10,home,Joliet,W,9-6,9,6,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2014,2013-14,div1,Volunteer State,volunteerstatecommunitycollege,austinmatthews2z9r,Austin Matthews
Mar 11,home,Joliet,L,12-4,12,4,8.0,win,,,,,,,,,,,,,8.0,win,,,,,,,,,,,,2014,2013-14,div1,Volunteer State,volunteerstatecommunitycollege,austinmatthews2z9r,Austin Matthews
Mar 11,home,Joliet,W,6-5,6,5,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2014,2013-14,div1,Volunteer State,volunteerstatecommunitycollege,austinmatthews2z9r,Austin Matthews
Mar 14,home,Cleveland State,W,10-9,10,9,1.0,win,20140314_fnj7,2,0,0,,,,0,,,,,1.0,win,20140314_fnj7,,,,0,0,,1,1,1.00,2,2014,2013-14,div1,Volunteer State,volunteerstatecommunitycollege,austinmatthews2z9r,Austin Matthews
Mar 14,home,Cleveland State,W,10-5,10,5,5.0,win,,,,,,,,,,,,,5.0,win,,,,,,,,,,,,2014,2013-14,div1,Volunteer State,volunteerstatecommunitycollege,austinmatthews2z9r,Austin Matthews
Mar 15,home,Cleveland State,L,8-5,8,5,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2014,2013-14,div1,Volunteer State,volunteerstatecommunitycollege,austinmatthews2z9r,Austin Matthews
Mar 24,home,Bethel University,W,18-6,18,6,12.0,win,,,,,,,,,,,,,12.0,win,,,,,,,,,,,,2014,2013-14,div1,Volunteer State,volunteerstatecommunitycollege,austinmatthews2z9r,Austin Matthews
Mar 29,home,Columbia State,L,14-10,14,10,4.0,win,20140329_xj28,3,0,0,,,,0,,,,,4.0,win,20140329_xj28,,,,0,0,1,2,1,2.00,3,2014,2013-14,div1,Volunteer State,volunteerstatecommunitycollege,austinmatthews2z9r,Austin Matthews
Mar 30,home,Columbia State,W,1-0,1,0,1.0,win,20140330_e70c,2,0,0,,,,0,,,,,1.0,win,20140330_e70c,,,,0,0,,,2,,2,2014,2013-14,div1,Volunteer State,volunteerstatecommunitycollege,austinmatthews2z9r,Austin Matthews
Mar 30,home,Columbia State,L,6-3,6,3,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2014,2013-14,div1,Volunteer State,volunteerstatecommunitycollege,austinmatthews2z9r,Austin Matthews
